Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>

1 uruchomienie
<52,1776,1942,2030>
<53,1776,1936,2024>
<54,1776,1935,2024>
<55,1776,1937,2024>
<56,1776,1940,2026>
<57,1776,1942,2026>
<58,1776,1932,2026>
<59,1772,1927,2026>
<60,1772,1938,2026>
<61,1772,1934,2030>
<62,1772,1930,2030>
<63,1772,1936,2030>
<64,1772,1942,2026>
<65,1772,1937,2026>
<66,1772,1935,2024>
<67,1772,1938,2050>
<68,1770,1931,2032>
<69,1770,1935,2044>
<70,1770,1934,2044>
<71,1770,1934,2044>
<72,1770,1934,2044>
<73,1770,1945,2034>
<74,1770,1942,2034>
<75,1770,1936,2034>
<76,1770,1934,2010>
<77,1770,1923,2008>
<78,1770,1914,2024>
<79,1770,1915,2024>
<80,1770,1921,2034>
<81,1770,1923,2024>
<82,1770,1931,2034>
<83,1770,1925,2024>
<84,1770,1928,2024>
<85,1770,1922,2032>
<86,1770,1918,2038>
<87,1770,1927,2038>
<88,1770,1925,2048>
<89,1770,1929,2042>
<90,1770,1926,2034>
<91,1770,1919,2026>
<92,1770,1921,2014>
<93,1770,1921,2014>
<94,1770,1923,2030>
<95,1770,1911,2028>
<96,1770,1911,2028>
<97,1770,1915,2028>
<98,1770,1904,2028>
<99,1770,1906,2028>
<100,1770,1903,2038>
Best: [4 3 5 12 2 9 7 6 1 10 11 8],1770

6 uruchomienie
<1,1758,1880,1974>
<2,1758,1909,1986>
<3,1758,1901,1962>
<4,1758,1900,1970>
<5,1758,1903,1986>
<6,1758,1891,1974>
<7,1758,1893,1968>
<8,1742,1886,1988>
<9,1742,1891,2026>
<10,1742,1889,1958>
<11,1742,1887,1986>
<12,1720,1889,1986>
<13,1720,1888,2022>
<14,1694,1872,2004>
<15,1694,1875,2004>
<16,1694,1879,2004>
<17,1694,1881,2004>
<18,1694,1890,2004>
<19,1694,1888,2004>
<20,1694,1892,2008>
<21,1694,1897,2010>
<22,1694,1905,2014>
<23,1694,1902,2024>
<24,1694,1896,2038>
<25,1694,1887,2024>
<26,1694,1891,2024>
<27,1694,1890,2024>
<28,1694,1889,2002>
<29,1694,1871,2006>
<30,1694,1881,2002>
<31,1694,1873,1994>
<32,1694,1859,1952>
<33,1694,1850,1954>
<34,1694,1858,1960>
<35,1694,1862,1960>
<36,1686,1855,1964>
<37,1686,1856,1964>
<38,1686,1860,1964>
<39,1686,1858,1952>
<40,1686,1860,1958>
<41,1686,1855,1948>
<42,1686,1854,1942>
<43,1686,1851,1938>
<44,1686,1857,1938>
<45,1686,1854,1938>
<46,1686,1851,1938>
<47,1686,1855,1938>
<48,1686,1848,1942>
<49,1686,1853,1942>
<50,1686,1853,1948>
<51,1686,1847,1948>
<52,1686,1842,1982>
<53,1686,1839,1910>
<54,1686,1844,1942>
<55,1686,1829,1922>
<56,1686,1830,1898>
<57,1686,1824,1880>
<58,1686,1822,1884>
<59,1686,1831,1908>
<60,1686,1830,1938>
<61,1686,1837,1918>
<62,1686,1839,1918>
<63,1686,1842,1930>
<64,1686,1843,1930>
<65,1686,1843,1898>
<66,1686,1834,1906>
<67,1686,1835,1922>
<68,1686,1831,1922>
<69,1686,1832,1898>
<70,1686,1830,1926>
<71,1686,1825,1902>
<72,1686,1824,1902>
<73,1686,1823,1902>
<74,1686,1823,1886>
<75,1686,1827,1886>
<76,1686,1825,1886>
<77,1686,1822,1860>
<78,1686,1822,1860>
<79,1686,1821,1868>
<80,1686,1817,1876>
<81,1686,1818,1876>
<82,1686,1814,1876>
<83,1686,1813,1872>
<84,1686,1812,1872>
<85,1686,1807,1872>
<86,1686,1818,1872>
<87,1686,1817,1872>
<88,1686,1817,1936>
<89,1686,1822,1936>
<90,1686,1824,1936>
<91,1686,1821,1936>
<92,1686,1825,1886>
<93,1686,1821,1886>
<94,1686,1817,1882>
<95,1686,1814,1882>
<96,1686,1816,1886>
<97,1686,1817,1874>
<98,1686,1822,1894>
<99,1686,1814,1894>
<100,1686,1817,1882>
Best: [3 2 12 5 11 6 7 1 10 8 4 9],1686

7 uruchomienie
<1,1742,1888,2036>
<2,1742,1902,1984>
<3,1740,1884,2018>
<4,1740,1898,2022>
<5,1740,1900,2022>
<6,1740,1881,1972>
<7,1740,1881,1962>
<8,1740,1884,1982>
<9,1740,1896,1982>
<10,1740,1905,2012>
<11,1732,1924,2012>
<12,1732,1909,2012>
<13,1732,1904,2014>
<14,1732,1899,2012>
<15,1732,1904,1998>
<16,1732,1905,1986>
<17,1732,1899,2036>
<18,1732,1903,2002>
<19,1732,1901,1984>
<20,1732,1898,1980>
<21,1732,1896,1996>
<22,1732,1902,1996>
<23,1732,1906,2038>
<24,1732,1909,2048>
<25,1732,1903,2048>
<26,1732,1907,2048>
<27,1732,1916,2022>
<28,1732,1928,2038>
<29,1732,1927,2034>
<30,1732,1923,2034>
<31,1732,1922,1980>
<32,1732,1919,1978>
<33,1732,1917,1978>
<34,1732,1915,2012>
<35,1732,1911,1972>
<36,1732,1910,2000>
<37,1732,1912,1970>
<38,1732,1912,1984>
<39,1732,1917,1990>
<40,1732,1921,1990>
<41,1732,1923,1990>
<42,1732,1912,1982>
<43,1732,1915,1982>
<44,1732,1906,1978>
<45,1732,1902,1984>
<46,1732,1896,1978>
<47,1732,1902,1978>
<48,1732,1899,1978>
<49,1732,1908,1978>
<50,1732,1911,1980>
<51,1732,1911,2010>
<52,1732,1914,1984>
<53,1732,1909,1992>
<54,1732,1905,1992>
<55,1732,1907,1992>
<56,1732,1904,1992>
<57,1732,1909,1964>
<58,1732,1906,1964>
<59,1732,1902,1970>
<60,1732,1902,1970>
<61,1732,1905,1984>
<62,1732,1901,1984>
<63,1732,1905,1984>
<64,1732,1899,1984>
<65,1732,1894,1976>
<66,1732,1896,1962>
<67,1732,1891,1962>
<68,1732,1886,1956>
<69,1732,1892,1956>
<70,1732,1892,1956>
<71,1732,1889,1956>
<72,1732,1892,1954>
<73,1732,1885,1960>
<74,1732,1893,1972>
<75,1732,1892,1972>
<76,1732,1892,1972>
<77,1732,1883,1974>
<78,1732,1882,1974>
<79,1732,1880,1974>
<80,1732,1879,1984>
<81,1732,1874,1950>
<82,1732,1870,1964>
<83,1732,1872,1946>
<84,1732,1857,1934>
<85,1732,1858,1940>
<86,1732,1858,1940>
<87,1732,1858,1944>
<88,1732,1861,1946>
<89,1732,1864,1946>
<90,1732,1863,1946>
<91,1732,1860,1956>
<92,1732,1855,1956>
<93,1732,1858,1956>
<94,1732,1856,1950>
<95,1732,1858,1936>
<96,1732,1858,1968>
<97,1732,1858,1930>
<98,1732,1858,1962>
<99,1732,1854,1962>
<100,1730,1856,1968>
Best: [8 3 12 5 7 2 6 11 10 1 4 9],1730

8 uruchomienie
<1,1782,1887,2006>
<2,1782,1897,1988>
<3,1770,1898,1996>
<4,1736,1899,1998>
<5,1736,1899,1998>
<6,1736,1897,1988>
<7,1736,1901,2006>
<8,1736,1901,1984>
<9,1736,1904,1992>
<10,1736,1901,1988>
<11,1736,1902,2008>
<12,1736,1909,2004>
<13,1736,1910,1988>
<14,1736,1911,2000>
<15,1736,1916,2004>
<16,1736,1917,2010>
<17,1736,1908,2028>
<18,1736,1912,2034>
<19,1736,1914,2034>
<20,1736,1911,2034>
<21,1716,1896,2016>
<22,1716,1883,2000>
<23,1716,1884,1988>
<24,1708,1890,1988>
<25,1708,1882,1970>
<26,1708,1886,1986>
<27,1708,1881,1986>
<28,1708,1882,1962>
<29,1708,1878,1956>
<30,1708,1875,1958>
<31,1708,1860,1956>
<32,1708,1863,1956>
<33,1708,1874,1956>
<34,1708,1869,1956>
<35,1708,1863,1956>
<36,1708,1873,1984>
<37,1708,1870,2024>
<38,1708,1872,2024>
<39,1708,1859,2024>
<40,1708,1860,2008>
<41,1708,1858,1950>
<42,1708,1859,1950>
<43,1708,1858,1960>
<44,1708,1860,1932>
<45,1708,1861,2002>
<46,1708,1858,2002>
<47,1708,1853,2002>
<48,1708,1850,2002>
<49,1688,1853,2002>
<50,1688,1851,1972>
<51,1688,1845,1972>
<52,1688,1845,1990>
<53,1688,1841,1982>
<54,1688,1844,1990>
<55,1688,1847,1980>
<56,1688,1847,1990>
<57,1688,1854,1990>
<58,1688,1847,1990>
<59,1688,1840,1990>
<60,1688,1842,1990>
<61,1688,1848,1990>
<62,1688,1841,1972>
<63,1688,1838,1962>
<64,1688,1845,1962>
<65,1688,1849,1960>
<66,1688,1850,1982>
<67,1688,1856,1982>
<68,1688,1852,1966>
<69,1688,1850,1966>
<70,1688,1850,1934>
<71,1688,1848,1934>
<72,1688,1844,1932>
<73,1688,1847,1932>
<74,1688,1851,1954>
<75,1688,1857,1954>
<76,1688,1848,1930>
<77,1688,1845,1936>
<78,1688,1846,1936>
<79,1688,1848,1958>
<80,1688,1844,1960>
<81,1688,1824,1958>
<82,1688,1833,1924>
<83,1688,1834,1926>
<84,1688,1830,1924>
<85,1688,1829,1924>
<86,1688,1822,1924>
<87,1688,1832,1960>
<88,1688,1827,1960>
<89,1688,1826,1924>
<90,1688,1832,1936>
