Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>

1 uruchomienie
<32,1680,1908,2044>
<33,1680,1915,2002>
<34,1680,1923,1998>
<35,1680,1920,2006>
<36,1680,1920,2006>
<37,1680,1924,2016>
<38,1680,1921,2010>
<39,1680,1919,1998>
<40,1680,1914,2010>
<41,1680,1918,2020>
<42,1680,1915,2000>
<43,1680,1908,2018>
<44,1680,1892,2036>
<45,1680,1888,2044>
<46,1680,1887,2026>
<47,1680,1900,2026>
<48,1680,1911,2026>
<49,1680,1906,1998>
<50,1680,1908,2010>
<51,1680,1902,1998>
<52,1680,1913,1998>
<53,1680,1913,1998>
<54,1680,1918,2004>
<55,1680,1921,2004>
<56,1680,1914,2012>
<57,1680,1900,2004>
<58,1680,1893,1986>
<59,1680,1897,1986>
<60,1680,1893,1986>
<61,1680,1892,1972>
<62,1680,1893,1956>
<63,1680,1894,1956>
<64,1680,1900,1956>
<65,1680,1891,1952>
<66,1680,1898,1958>
<67,1680,1892,1944>
<68,1680,1878,1944>
<69,1680,1881,1944>
<70,1680,1882,1944>
<71,1680,1885,1978>
<72,1680,1886,1958>
<73,1680,1888,1938>
<74,1680,1888,1950>
<75,1680,1879,1936>
<76,1680,1879,1950>
<77,1680,1886,1950>
<78,1680,1883,1950>
<79,1680,1875,1950>
<80,1680,1871,1950>
<81,1680,1870,1958>
<82,1680,1872,1938>
<83,1680,1862,1938>
<84,1714,1865,1916>
<85,1714,1859,1936>
<86,1714,1855,1918>
<87,1714,1857,1916>
<88,1714,1859,1918>
<89,1714,1863,1934>
<90,1714,1864,1934>
<91,1714,1860,1936>
<92,1714,1856,1934>
<93,1694,1857,1934>
<94,1694,1860,1934>
<95,1694,1846,1934>
<96,1694,1847,1934>
<97,1694,1838,1948>
<98,1694,1849,1930>
<99,1694,1853,1930>
<100,1694,1848,1918>
Best: [3 10 12 5 2 7 11 4 8 6 1 9],1694

4 uruchomienie
<1,1734,1887,1998>
<2,1734,1912,2006>
<3,1734,1906,1980>
<4,1734,1899,1980>
<5,1734,1897,1998>
<6,1734,1895,2002>
<7,1734,1886,1972>
<8,1702,1889,2008>
<9,1702,1892,1986>
<10,1702,1899,1986>
<11,1702,1895,1986>
<12,1702,1897,1996>
<13,1702,1881,1996>
<14,1702,1891,2020>
<15,1702,1899,1996>
<16,1702,1903,1988>
<17,1702,1892,1988>
<18,1702,1897,2008>
<19,1702,1892,2008>
<20,1702,1887,2008>
<21,1702,1887,1976>
<22,1702,1892,2014>
<23,1702,1893,1972>
<24,1702,1890,1974>
<25,1702,1893,1974>
<26,1702,1888,1972>
<27,1702,1890,1972>
<28,1698,1892,1982>
<29,1698,1885,1952>
<30,1698,1892,1998>
<31,1698,1887,1998>
<32,1698,1890,1998>
<33,1698,1887,1984>
<34,1698,1882,1984>
<35,1698,1880,1952>
<36,1698,1885,1994>
<37,1698,1886,1994>
<38,1698,1884,2008>
<39,1698,1876,2008>
<40,1698,1869,1946>
<41,1698,1871,1990>
<42,1698,1885,1964>
<43,1698,1872,1950>
<44,1698,1872,1966>
<45,1698,1868,1952>
<46,1698,1857,1948>
<47,1698,1856,1988>
<48,1698,1853,1946>
<49,1698,1850,1946>
<50,1698,1854,1946>
<51,1698,1850,1946>
<52,1698,1852,1946>
<53,1698,1846,1946>
