Plik: ./data/had18.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>
<42,5610,5795,6106>
<43,5610,5801,5996>
<44,5610,5789,6008>
<45,5610,5782,6008>
<46,5610,5757,6008>
<47,5610,5715,6008>
<48,5610,5692,5998>
<49,5610,5695,5878>
<50,5610,5698,5878>
<51,5598,5704,5888>
<52,5598,5706,5888>
<53,5598,5717,5956>
<54,5598,5709,5870>
<55,5598,5723,5870>
<56,5598,5704,5870>
<57,5598,5703,5870>
<58,5598,5702,5902>
<59,5598,5708,5830>
<60,5598,5697,5790>
<61,5574,5691,5818>
<62,5574,5674,5778>
<63,5574,5683,5818>
<64,5574,5716,5818>
<65,5574,5719,5844>
<66,5574,5728,5842>
<67,5574,5743,5818>
<68,5574,5720,5818>
<69,5574,5716,5810>
<70,5574,5720,5810>
<71,5574,5713,5818>
<72,5574,5704,5818>
<73,5558,5710,5818>
<74,5558,5710,5818>
<75,5558,5719,5818>
<76,5558,5723,5838>
<77,5558,5729,5890>
<78,5558,5694,5828>
<79,5558,5671,5780>
<80,5558,5675,5770>
<81,5558,5680,5770>
<82,5558,5670,5770>
<83,5558,5666,5770>
<84,5558,5678,5768>
<85,5558,5661,5746>
<86,5558,5663,5746>
<87,5558,5664,5834>
<88,5558,5675,5834>
<89,5558,5656,5834>
<90,5558,5667,5834>
<91,5558,5642,5834>
<92,5558,5648,5768>
<93,5558,5663,5760>
<94,5558,5656,5760>
<95,5558,5659,5760>
<96,5558,5700,5878>
<97,5558,5750,5886>
<98,5558,5762,5886>
<99,5558,5771,5886>
<100,5558,5755,5900>
Best: [3 5 11 12 7 9 6 14 13 10 16 18 15 8 1 4 2 17],5558

3 uruchomienie
<1,5748,5994,6240>
<2,5748,6065,6226>
<3,5748,6044,6232>
<4,5748,6015,6178>
<5,5692,6013,6264>
<6,5692,6010,6264>
<7,5692,6014,6156>
<8,5692,5971,6146>
<9,5692,5978,6166>
<10,5692,5958,6258>
<11,5692,5965,6258>
<12,5692,5952,6212>
<13,5650,5918,6232>
<14,5650,5950,6232>
<15,5650,5910,6214>
<16,5634,5898,6214>
<17,5634,5907,6132>
<18,5620,5903,6132>
<19,5606,5877,6002>
<20,5606,5873,6122>
<21,5600,5829,6004>
<22,5600,5831,6052>
<23,5598,5815,6114>
<24,5598,5815,6236>
<25,5598,5797,6082>
<26,5598,5783,5994>
<27,5598,5772,5926>
<28,5598,5770,6058>
<29,5598,5772,5948>
<30,5598,5800,6002>
<31,5598,5776,6002>
<32,5598,5784,6002>
<33,5598,5772,6010>
<34,5598,5744,5968>
<35,5598,5730,5976>
<36,5598,5720,5976>
<37,5598,5711,5966>
<38,5598,5721,5968>
<39,5598,5694,5880>
<40,5598,5692,5880>
<41,5598,5695,5880>
<42,5598,5687,5818>
<43,5598,5685,5814>
<44,5598,5682,5802>
<45,5598,5686,5736>
<46,5598,5688,5706>
<47,5598,5672,5714>
<48,5598,5664,5702>
<49,5598,5665,5702>
<50,5598,5673,5702>
<51,5598,5660,5702>
<52,5598,5662,5702>
<53,5598,5657,5702>
<54,5598,5656,5626>
<55,5598,5656,5634>
<56,5598,5657,5702>
<57,5598,5655,5626>
<58,5598,5654,5626>
<59,5598,5653,5598>
<60,5598,5653,5598>
<61,5598,5653,5598>
<62,5598,5655,5748>
<63,5598,5654,5668>
<64,5598,5656,5816>
<65,5598,5662,5816>
<66,5598,5653,5598>
<67,5598,5654,5646>
<68,5598,5654,5650>
<69,5598,5656,5822>
<70,5598,5653,5598>
<71,5598,5653,5598>
<72,5598,5653,5598>
<73,5598,5655,5670>
<74,5598,5656,5746>
<75,5598,5653,5598>
<76,5598,5653,5598>
<77,5598,5655,5798>
<78,5598,5654,5622>
<79,5598,5653,5598>
<80,5598,5656,5690>
<81,5582,5654,5658>
<82,5582,5655,5690>
<83,5582,5659,5770>
<84,5582,5679,5790>
<85,5582,5701,5782>
<86,5582,5689,5764>
<87,5582,5706,5782>
<88,5582,5712,5770>
<89,5582,5745,5782>
<90,5582,5763,5878>
<91,5582,5761,5810>
<92,5582,5758,5782>
<93,5582,5764,5790>
<94,5582,5772,5790>
<95,5582,5770,5790>
<96,5582,5772,5790>
<97,5582,5773,5790>
<98,5582,5777,5790>
<99,5582,5768,5790>
<100,5582,5773,5790>
Best: [8 6 7 15 18 10 16 12 2 14 11 13 4 9 5 1 17 3],5582

4 uruchomienie
<1,5752,5985,6324>
<2,5752,6051,6246>
<3,5688,6030,6278>
<4,5688,6015,6202>
<5,5642,5994,6202>
<6,5642,5939,6230>
<7,5642,5946,6160>
<8,5632,5934,6156>
<9,5632,5898,6138>
<10,5602,5907,6136>
<11,5602,5906,6122>
<12,5602,5900,6116>
<13,5602,5909,6190>
<14,5602,5862,6190>
<15,5602,5857,6190>
<16,5602,5876,6190>
<17,5602,5866,6190>
<18,5602,5810,6190>
<19,5602,5817,6176>
<20,5602,5825,6122>
<21,5602,5843,6122>
<22,5602,5820,6122>
<23,5602,5822,6002>
<24,5602,5820,6156>
<25,5602,5812,6064>
<26,5602,5796,6048>
<27,5602,5805,6172>
<28,5602,5774,6048>
<29,5602,5756,5874>
<30,5602,5757,5874>
<31,5602,5757,5842>
<32,5602,5745,5838>
<33,5602,5733,5838>
<34,5602,5722,5868>
<35,5602,5720,5824>
<36,5602,5722,5838>
<37,5602,5746,5838>
<38,5602,5740,5844>
<39,5602,5747,5838>
<40,5602,5754,5852>
<41,5602,5746,5852>
<42,5602,5746,5838>
<43,5602,5753,5862>
<44,5602,5722,5838>
<45,5602,5731,5870>
<46,5602,5729,5838>
<47,5602,5725,5838>
<48,5602,5718,5838>
<49,5602,5723,5912>
<50,5602,5710,5730>
<51,5602,5716,5730>
<52,5602,5720,5818>
<53,5602,5720,5730>
<54,5602,5732,5952>
<55,5602,5728,5730>
<56,5602,5740,5730>
<57,5602,5733,5774>
<58,5602,5739,5992>
<59,5602,5719,5990>
<60,5602,5720,5822>
<61,5602,5723,5940>
<62,5602,5721,5980>
<63,5602,5723,5936>
<64,5602,5736,5912>
<65,5602,5713,5860>
<66,5602,5715,5860>
<67,5602,5704,5860>
<68,5602,5713,5870>
<69,5602,5697,5860>
<70,5594,5710,5838>
<71,5594,5710,5916>
<72,5594,5694,5916>
<73,5594,5686,5784>
<74,5594,5689,5706>
<75,5594,5697,5738>
<76,5594,5711,5958>
<77,5594,5704,5958>
<78,5594,5706,5804>
<79,5594,5709,5828>
<80,5594,5696,5828>
<81,5594,5698,5840>
<82,5594,5681,5840>
<83,5594,5704,5986>
<84,5594,5686,5742>
<85,5594,5679,5738>
<86,5594,5693,5882>
<87,5594,5710,5882>
<88,5594,5716,5882>
<89,5594,5695,5914>
<90,5594,5696,5914>
<91,5594,5686,5860>
<92,5594,5668,5852>
<93,5594,5662,5852>
<94,5594,5664,5738>
<95,5594,5666,5766>
<96,5594,5662,5702>
<97,5594,5666,5910>
<98,5594,5664,5910>
<99,5594,5666,5910>
<100,5594,5674,5910>
Best: [18 16 15 9 5 10 3 7 4 17 12 14 6 2 11 13 1 8],5594

5 uruchomienie
<1,5736,5990,6320>
<2,5736,6054,6320>
<3,5614,6008,6204>
<4,5602,5992,6212>
<5,5588,5965,6206>
<6,5588,5996,6290>
<7,5588,5973,6290>
<8,5588,5989,6206>
<9,5572,5903,6180>
<10,5572,5896,6164>
<11,5572,5875,6342>
<12,5572,5833,6126>
<13,5572,5842,6126>
<14,5572,5853,6098>
<15,5572,5804,6164>
<16,5572,5762,6048>
<17,5572,5763,6068>
<18,5572,5782,6068>
<19,5572,5842,6058>
<20,5572,5893,6192>
<21,5572,5908,6110>
<22,5572,5913,6118>
<23,5566,5875,6070>
<24,5566,5847,6096>
<25,5548,5835,6070>
<26,5548,5848,6070>
<27,5548,5823,5998>
<28,5548,5839,5984>
<29,5548,5831,6000>
<30,5548,5803,5984>
<31,5548,5797,5986>
<32,5548,5790,6070>
<33,5548,5817,6020>
<34,5548,5798,6016>
<35,5548,5814,6044>
<36,5548,5794,6002>
<37,5548,5795,6006>
<38,5548,5808,6046>
<39,5548,5795,5956>
<40,5548,5771,5890>
<41,5548,5788,6038>
<42,5548,5809,6038>
<43,5548,5787,6066>
<44,5548,5779,5992>
<45,5548,5781,5986>
<46,5548,5804,5986>
<47,5548,5784,5986>
<48,5548,5807,5986>
<49,5548,5781,5986>
<50,5548,5760,5986>
<51,5548,5753,5924>
<52,5548,5745,5962>
<53,5548,5761,5962>
<54,5548,5793,5962>
<55,5548,5793,5986>
<56,5548,5799,5986>
<57,5548,5803,5962>
<58,5548,5804,5956>
<59,5548,5781,6016>
<60,5548,5789,6016>
<61,5546,5743,5956>
<62,5546,5733,5922>
<63,5546,5703,5908>
<64,5546,5672,5878>
<65,5546,5677,5866>
<66,5546,5659,5890>
<67,5546,5674,5866>
<68,5546,5675,5968>
<69,5546,5659,5866>
<70,5546,5677,5860>
<71,5546,5675,5860>
<72,5546,5673,5860>
<73,5546,5688,5860>
<74,5546,5685,5860>
<75,5546,5673,5860>
<76,5538,5642,5860>
<77,5538,5630,5770>
<78,5538,5647,5770>
<79,5538,5634,5734>
<80,5538,5626,5694>
<81,5538,5621,5734>
<82,5538,5617,5734>
<83,5538,5621,5694>
<84,5538,5617,5708>
<85,5538,5612,5686>
<86,5538,5607,5686>
<87,5538,5618,5728>
<88,5538,5619,5698>
<89,5538,5619,5782>
<90,5538,5627,5708>
<91,5538,5630,5730>
<92,5538,5636,5754>
<93,5538,5635,5754>
<94,5538,5640,5726>
<95,5538,5632,5702>
<96,5538,5613,5702>
<97,5538,5621,5702>
<98,5538,5620,5702>
<99,5538,5611,5748>
<100,5538,5606,5690>
Best: [8 15 6 12 11 2 10 5 14 7 18 1 9 4 16 17 13 3],5538

6 uruchomienie
<1,5692,5986,6256>
<2,5692,6025,6314>
<3,5680,6039,6292>
<4,5680,6029,6182>
<5,5676,5990,6152>
<6,5640,5990,6162>
<7,5640,5989,6170>
<8,5640,5993,6180>
<9,5640,5936,6160>
<10,5640,5948,6188>
<11,5640,5915,6138>
<12,5640,5926,6154>
<13,5632,5913,6128>
<14,5632,5901,6094>
<15,5632,5887,6092>
<16,5632,5907,6104>
<17,5632,5900,6096>
<18,5632,5909,6096>
<19,5632,5899,6096>
<20,5632,5905,6076>
<21,5632,5875,6124>
<22,5632,5855,6016>
<23,5632,5820,6068>
<24,5632,5808,6068>
<25,5632,5823,6040>
<26,5632,5820,6040>
<27,5632,5836,6040>
<28,5632,5811,5968>
<29,5632,5795,5968>
<30,5632,5779,5938>
<31,5632,5763,5888>
<32,5632,5772,5882>
<33,5632,5770,5978>
<34,5632,5761,6058>
<35,5632,5766,6058>
<36,5632,5737,5848>
<37,5632,5728,5832>
<38,5632,5729,5834>
<39,5632,5735,5834>
<40,5632,5724,5834>
<41,5632,5730,5834>
<42,5632,5728,5834>
<43,5632,5731,5834>
<44,5632,5714,5834>
<45,5632,5711,5834>
<46,5632,5711,5834>
<47,5632,5707,5834>
<48,5632,5707,5742>
<49,5632,5714,5742>
<50,5620,5708,5742>
<51,5620,5702,5742>
<52,5620,5723,5856>
<53,5620,5732,5836>
<54,5620,5748,5860>
<55,5620,5765,5856>
<56,5620,5781,5860>
<57,5620,5783,5848>
<58,5620,5784,5836>
<59,5620,5797,5874>
<60,5620,5814,5874>
<61,5620,5805,5974>
<62,5620,5803,5860>
<63,5620,5825,5896>
<64,5620,5823,5856>
<65,5620,5830,5860>
<66,5620,5843,5856>
<67,5620,5837,5872>
<68,5620,5852,5932>
<69,5620,5836,5874>
<70,5620,5822,5860>
<71,5620,5822,5860>
<72,5620,5839,5860>
<73,5620,5818,5856>
<74,5620,5818,5860>
<75,5620,5807,5860>
<76,5616,5806,5898>
<77,5616,5803,5860>
<78,5616,5812,5860>
<79,5616,5817,6056>
<80,5610,5779,5842>
<81,5610,5794,5842>
<82,5610,5780,5882>
<83,5610,5768,5862>
<84,5610,5775,5932>
<85,5610,5770,5854>
<86,5610,5795,5864>
<87,5610,5779,5994>
<88,5610,5776,5932>
<89,5610,5760,5932>
<90,5610,5771,5932>
<91,5610,5775,5932>
<92,5610,5779,5932>
<93,5610,5789,6038>
<94,5610,5803,6038>
<95,5610,5788,5834>
<96,5610,5782,5934>
<97,5610,5815,5932>
<98,5610,5809,5932>
<99,5610,5800,5934>
<100,5610,5793,5932>
Best: [9 1 7 16 5 12 18 3 17 10 15 6 14 8 2 13 11 4],5610

7 uruchomienie
<1,5790,5993,6216>
<2,5740,6047,6298>
<3,5740,6023,6298>
<4,5724,6034,6298>
<5,5724,6011,6158>
<6,5720,5998,6148>
<7,5696,6001,6142>
<8,5696,5982,6188>
<9,5696,5987,6188>
<10,5680,5975,6188>
<11,5680,5962,6166>
<12,5604,5928,6144>
<13,5604,5927,6148>
<14,5604,5931,6154>
<15,5604,5917,6110>
<16,5604,5933,6120>
<17,5600,5885,6120>
<18,5600,5865,6140>
<19,5600,5857,6140>
<20,5600,5859,6080>
<21,5578,5905,6078>
<22,5578,5906,6178>
<23,5578,5900,6178>
<24,5578,5904,6214>
<25,5578,5924,6106>
<26,5578,5936,6186>
<27,5578,5953,6180>
<28,5578,5896,6148>
<29,5578,5844,6092>
<30,5578,5861,6056>
<31,5578,5845,6148>
<32,5578,5842,6106>
<33,5578,5833,6112>
<34,5578,5846,6106>
<35,5578,5821,6012>
<36,5578,5816,5994>
<37,5568,5778,6040>
<38,5568,5767,5894>
<39,5568,5777,5896>
<40,5562,5788,5864>
<41,5562,5777,5924>
<42,5562,5753,5832>
<43,5562,5768,5964>
<44,5562,5762,5836>
<45,5562,5763,5858>
<46,5562,5779,5836>
<47,5562,5780,5854>
<48,5562,5766,5926>
<49,5558,5776,5926>
<50,5558,5768,5926>
<51,5558,5750,5902>
<52,5558,5739,5896>
<53,5558,5752,5896>
<54,5558,5757,5890>
<55,5558,5790,5924>
<56,5558,5786,5908>
<57,5558,5760,5908>
<58,5558,5744,5886>
<59,5558,5696,5792>
<60,5558,5712,5776>
<61,5558,5715,5810>
<62,5558,5723,5800>
<63,5558,5713,5872>
<64,5558,5692,5872>
<65,5558,5672,5900>
<66,5558,5670,5830>
<67,5558,5668,5834>
<68,5558,5663,5762>
<69,5558,5685,5774>
<70,5558,5688,5808>
<71,5558,5684,5808>
<72,5558,5686,5808>
<73,5558,5665,5808>
<74,5558,5664,5808>
<75,5558,5651,5728>
<76,5558,5624,5728>
<77,5528,5621,5728>
<78,5528,5621,5772>
<79,5524,5613,5746>
<80,5524,5609,5746>
<81,5524,5617,5746>
<82,5524,5611,5694>
<83,5524,5601,5680>
<84,5524,5602,5846>
<85,5524,5602,5710>
<86,5524,5606,5776>
<87,5524,5606,5680>
<88,5524,5604,5680>
<89,5524,5615,6008>
<90,5524,5625,5710>
<91,5524,5624,5710>
<92,5524,5619,5722>
<93,5524,5609,5710>
<94,5524,5604,5808>
<95,5524,5602,5694>
<96,5524,5600,5694>
<97,5524,5603,5694>
<98,5524,5594,5680>
<99,5524,5589,5680>
<100,5524,5589,5734>
Best: [16 4 18 15 6 14 10 11 7 2 12 5 17 13 3 8 1 9],5524

8 uruchomienie
<1,5774,6006,6244>
<2,5748,6067,6244>
<3,5692,6058,6244>
<4,5692,6068,6244>
<5,5692,6035,6224>
<6,5668,5995,6216>
<7,5650,5952,6240>
<8,5650,5951,6276>
<9,5632,5900,6188>
<10,5632,5902,6264>
<11,5602,5870,6212>
<12,5602,5841,6068>
<13,5602,5842,6114>
<14,5592,5828,6106>
<15,5592,5796,6064>
<16,5592,5807,6064>
<17,5592,5775,6068>
<18,5592,5756,6064>
<19,5590,5738,5934>
<20,5590,5724,5882>
<21,5590,5743,5942>
<22,5590,5761,5976>
<23,5590,5774,5882>
<24,5590,5784,5948>
<25,5590,5755,5872>
<26,5582,5729,5848>
<27,5582,5732,5848>
<28,5582,5749,5848>
<29,5582,5765,5864>
<30,5582,5776,5954>
<31,5582,5792,5954>
<32,5582,5793,5934>
<33,5582,5766,5954>
<34,5582,5789,5954>
<35,5582,5789,5954>
<36,5582,5775,5946>
<37,5582,5804,5954>
<38,5582,5785,5934>
<39,5582,5767,5926>
<40,5582,5763,5878>
<41,5568,5779,5934>
<42,5568,5767,5966>
<43,5568,5744,5932>
<44,5568,5753,5898>
<45,5568,5773,5914>
<46,5568,5769,5914>
<47,5550,5727,5870>
<48,5550,5723,5870>
<49,5550,5718,5876>
<50,5550,5686,5872>
<51,5550,5697,5872>
<52,5550,5686,5872>
<53,5550,5662,5872>
<54,5550,5648,5808>
<55,5550,5636,5850>
<56,5550,5637,5850>
<57,5550,5631,5808>
<58,5550,5629,5854>
<59,5550,5623,5808>
<60,5550,5643,5854>
<61,5550,5649,5854>
<62,5550,5654,5854>
<63,5550,5634,5808>
<64,5550,5629,5808>
<65,5550,5620,5808>
<66,5550,5623,5808>
<67,5550,5632,5808>
<68,5550,5635,5808>
<69,5550,5626,5808>
<70,5544,5633,5808>
<71,5544,5638,5808>
<72,5544,5641,5808>
<73,5544,5658,5808>
<74,5544,5659,5808>
<75,5544,5653,5808>
<76,5544,5645,5808>
<77,5542,5651,5822>
<78,5542,5666,5808>
<79,5542,5662,5808>
<80,5542,5683,5808>
<81,5542,5680,5808>
<82,5542,5661,5778>
<83,5542,5663,5778>
<84,5542,5668,5886>
<85,5542,5652,5904>
<86,5542,5668,5886>
<87,5542,5667,5928>
<88,5528,5694,5928>
<89,5520,5690,5928>
<90,5520,5677,5890>
<91,5520,5668,5890>
<92,5520,5635,5878>
<93,5520,5616,5812>
<94,5520,5618,5812>
<95,5520,5622,5812>
<96,5520,5611,5714>
<97,5520,5607,5620>
<98,5520,5603,5668>
<99,5520,5594,5620>
<100,5520,5597,5752>
Best: [13 11 6 12 14 5 7 16 2 10 18 1 9 4 17 15 8 3],5520

9 uruchomienie
<1,5758,5990,6320>
<2,5758,6038,6206>
<3,5758,6028,6322>
<4,5758,6012,6322>
<5,5756,6017,6282>
<6,5756,6016,6194>
<7,5704,5984,6196>
<8,5704,5996,6178>
<9,5694,5973,6174>
<10,5694,5938,6166>
<11,5664,5903,6198>
<12,5662,5900,6198>
<13,5662,5935,6142>
<14,5662,5896,6110>
<15,5662,5924,6122>
<16,5662,5892,6104>
<17,5658,5888,6128>
<18,5656,5852,6092>
<19,5656,5824,6092>
<20,5656,5821,6092>
<21,5656,5845,6092>
<22,5624,5840,6028>
<23,5624,5812,6026>
<24,5624,5800,6004>
<25,5624,5803,6114>
<26,5622,5804,5986>
<27,5622,5788,5986>
<28,5622,5819,5986>
<29,5622,5796,6092>
<30,5622,5790,6092>
<31,5622,5786,6092>
<32,5622,5774,6092>
<33,5622,5762,5922>
<34,5622,5777,5942>
<35,5622,5767,5986>
<36,5622,5772,5908>
<37,5622,5774,5908>
<38,5622,5766,5826>
<39,5622,5776,5820>
<40,5622,5774,5820>
<41,5622,5749,5882>
<42,5622,5749,5884>
<43,5622,5734,5884>
<44,5622,5732,5852>
<45,5622,5721,5840>
<46,5622,5742,5840>
<47,5622,5729,5896>
<48,5622,5746,5906>
<49,5622,5744,5840>
<50,5622,5741,5820>
<51,5622,5743,5820>
<52,5622,5734,5820>
<53,5622,5741,5820>
<54,5618,5734,5810>
<55,5618,5720,5810>
<56,5618,5739,5862>
<57,5618,5710,5822>
<58,5618,5690,5868>
<59,5618,5688,5810>
<60,5616,5692,5946>
<61,5616,5697,5836>
<62,5542,5700,5822>
<63,5542,5701,5836>
<64,5542,5675,5810>
<65,5542,5672,5738>
<66,5542,5690,5738>
<67,5542,5686,5794>
<68,5542,5662,5774>
<69,5542,5658,5794>
<70,5542,5663,5846>
<71,5542,5669,5794>
<72,5542,5652,5794>
<73,5542,5628,5734>
<74,5542,5643,5738>
<75,5542,5634,5734>
<76,5542,5621,5734>
<77,5538,5620,5878>
<78,5538,5622,5734>
<79,5538,5631,5734>
<80,5538,5624,5734>
<81,5538,5622,5738>
<82,5538,5635,5738>
<83,5538,5636,5738>
<84,5538,5620,5682>
<85,5530,5625,5710>
<86,5530,5618,5718>
<87,5530,5616,5718>
<88,5530,5609,5800>
<89,5530,5609,5678>
<90,5530,5606,5678>
<91,5530,5611,5902>
<92,5530,5603,5902>
<93,5530,5611,5902>
<94,5530,5610,5902>
<95,5530,5600,5698>
<96,5530,5604,5738>
<97,5530,5610,5738>
<98,5530,5607,5794>
<99,5530,5610,5856>
<100,5530,5598,5710>
Best: [9 7 17 6 16 1 10 11 15 14 12 5 2 13 18 3 8 4],5530

10 uruchomienie
<1,5710,5977,6236>
<2,5704,6021,6280>
<3,5682,5986,6184>
<4,5616,5989,6192>
<5,5616,5993,6324>
<6,5592,5991,6292>
<7,5592,5992,6246>
<8,5578,5971,6250>
<9,5578,5970,6190>
<10,5568,5943,6188>
<11,5568,5968,6180>
<12,5568,5943,6142>
<13,5568,5916,6142>
<14,5568,5923,6142>
<15,5568,5918,6168>
<16,5568,5881,6142>
<17,5568,5916,6142>
<18,5568,5899,6142>
<19,5568,5919,6142>
<20,5568,5908,6142>
<21,5568,5871,6142>
<22,5568,5884,6150>
<23,5568,5922,6150>
<24,5568,5918,6140>
<25,5568,5873,6074>
<26,5568,5885,6074>
<27,5568,5942,6118>
<28,5562,5928,6118>
<29,5562,5904,6118>
<30,5562,5881,6076>
<31,5562,5903,6118>
<32,5562,5894,6118>
<33,5562,5859,6118>
<34,5562,5819,6118>
<35,5562,5827,6022>
<36,5562,5788,6022>
<37,5562,5779,6022>
<38,5562,5762,6100>
<39,5562,5780,6026>
<40,5562,5735,6030>
<41,5562,5690,6026>
<42,5562,5683,6026>
<43,5562,5664,5946>
<44,5562,5658,5946>
<45,5562,5659,5998>
<46,5562,5673,5998>
<47,5562,5649,5998>
<48,5562,5647,5920>
<49,5562,5657,5920>
<50,5562,5644,5920>
<51,5562,5626,5872>
<52,5554,5623,5872>
<53,5554,5626,5944>
<54,5554,5619,5836>
<55,5554,5620,5818>
<56,5554,5619,5656>
<57,5554,5617,5586>
<58,5554,5617,5590>
<59,5554,5618,5590>
<60,5554,5617,5590>
<61,5554,5620,5792>
<62,5554,5616,5590>
<63,5554,5615,5590>
<64,5554,5616,5644>
<65,5554,5616,5638>
<66,5554,5617,5630>
<67,5554,5617,5674>
<68,5554,5612,5658>
<69,5554,5611,5602>
<70,5554,5615,5742>
<71,5554,5616,5772>
<72,5554,5618,5734>
<73,5554,5617,5590>
<74,5554,5613,5586>
<75,5554,5613,5604>
<76,5554,5611,5618>
<77,5554,5612,5630>
<78,5554,5614,5630>
<79,5554,5617,5658>
<80,5554,5618,5806>
<81,5554,5617,5658>
<82,5554,5614,5658>
<83,5554,5612,5658>
<84,5554,5655,5766>
<85,5554,5678,6004>
<86,5554,5714,6014>
<87,5544,5682,6002>
<88,5544,5682,6012>
<89,5544,5681,6012>
<90,5544,5676,6058>
<91,5544,5717,6002>
<92,5544,5709,6002>
<93,5544,5664,6002>
<94,5544,5648,6000>
<95,5544,5642,5974>
<96,5544,5647,6000>
<97,5544,5639,5920>
<98,5544,5632,5974>
<99,5544,5634,5922>
<100,5544,5635,5920>
Best: [11 10 8 17 18 2 16 15 5 12 14 6 1 4 7 9 3 13],5544
