Plik: ./data/had20.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>
<42,7274,7434,7636>
<43,7274,7450,7636>
<44,7274,7425,7620>
<45,7274,7416,7620>
<46,7274,7410,7620>
<47,7274,7416,7620>
<48,7252,7390,7620>
<49,7252,7370,7620>
<50,7252,7357,7600>
<51,7252,7365,7540>
<52,7252,7400,7734>
<53,7252,7423,7734>
<54,7252,7408,7620>
<55,7244,7398,7620>
<56,7244,7375,7490>
<57,7244,7368,7490>
<58,7244,7364,7600>
<59,7244,7351,7510>
<60,7218,7373,7510>
<61,7218,7353,7510>
<62,7188,7340,7522>
<63,7188,7327,7474>
<64,7188,7312,7358>
<65,7188,7306,7304>
<66,7188,7304,7304>
<67,7182,7309,7394>
<68,7182,7303,7304>
<69,7182,7296,7346>
<70,7182,7288,7282>
<71,7182,7296,7554>
<72,7182,7317,7648>
<73,7182,7316,7554>
<74,7182,7319,7528>
<75,7182,7327,7488>
<76,7182,7336,7488>
<77,7182,7359,7420>
<78,7182,7360,7432>
<79,7182,7356,7420>
<80,7182,7347,7426>
<81,7182,7325,7442>
<82,7182,7339,7588>
<83,7182,7320,7588>
<84,7182,7337,7500>
<85,7182,7330,7540>
<86,7182,7311,7444>
<87,7182,7310,7676>
<88,7182,7329,7484>
<89,7182,7341,7504>
<90,7182,7337,7490>
<91,7182,7322,7510>
<92,7182,7346,7510>
<93,7182,7357,7516>
<94,7182,7350,7516>
<95,7182,7345,7510>
<96,7182,7374,7510>
<97,7182,7382,7510>
<98,7182,7370,7516>
<99,7182,7369,7496>
<100,7182,7375,7476>
Best: [4 15 20 16 1 19 6 14 8 18 10 11 12 5 2 3 9 17 7 13],7182

3 uruchomienie
<1,7418,7795,8140>
<2,7356,7875,8050>
<3,7356,7834,8074>
<4,7356,7781,8078>
<5,7356,7764,8044>
<6,7356,7689,7930>
<7,7338,7678,7930>
<8,7338,7671,8018>
<9,7338,7657,7870>
<10,7338,7670,7956>
<11,7330,7647,7876>
<12,7328,7622,7902>
<13,7328,7621,7842>
<14,7328,7609,8038>
<15,7328,7570,7894>
<16,7328,7547,7880>
<17,7328,7558,7766>
<18,7328,7548,7724>
<19,7338,7565,7686>
<20,7328,7582,7772>
<21,7328,7596,7788>
<22,7328,7606,7862>
<23,7328,7558,7862>
<24,7328,7524,7862>
<25,7328,7546,7738>
<26,7328,7531,7738>
<27,7328,7569,7766>
<28,7328,7542,7886>
<29,7328,7526,7766>
<30,7328,7515,7762>
<31,7328,7529,7738>
<32,7328,7534,7738>
<33,7328,7544,7690>
<34,7286,7538,7734>
<35,7286,7543,7734>
<36,7286,7547,7734>
<37,7286,7573,7782>
<38,7286,7557,7742>
<39,7286,7559,7760>
<40,7286,7552,7796>
<41,7286,7512,7754>
<42,7286,7491,7704>
<43,7286,7486,7698>
<44,7286,7487,7760>
<45,7286,7487,7874>
<46,7286,7476,7874>
<47,7286,7479,7874>
<48,7286,7466,7874>
<49,7286,7503,7874>
<50,7286,7524,7874>
<51,7286,7537,7872>
<52,7286,7531,7872>
<53,7286,7543,7928>
<54,7286,7549,7916>
<55,7286,7528,7720>
<56,7286,7494,7730>
<57,7286,7514,7748>
<58,7286,7502,7758>
<59,7286,7519,7762>
<60,7286,7552,7758>
<61,7286,7550,7836>
<62,7286,7576,7842>
<63,7286,7577,7842>
<64,7286,7592,7842>
<65,7286,7589,7842>
<66,7286,7567,7842>
<67,7286,7538,7766>
<68,7286,7510,7674>
<69,7286,7454,7636>
<70,7286,7463,7636>
<71,7286,7474,7734>
<72,7286,7461,7734>
<73,7286,7501,7818>
<74,7286,7518,7818>
<75,7286,7528,7796>
<76,7286,7497,7758>
<77,7286,7539,7818>
<78,7286,7532,7758>
<79,7286,7515,7734>
<80,7286,7550,7740>
<81,7286,7547,7638>
<82,7286,7509,7638>
<83,7286,7514,7692>
<84,7286,7520,7674>
<85,7286,7501,7674>
<86,7286,7475,7670>
<87,7286,7463,7622>
<88,7286,7448,7532>
<89,7286,7448,7570>
<90,7286,7462,7590>
<91,7286,7449,7640>
<92,7286,7437,7534>
<93,7284,7444,7534>
<94,7284,7434,7534>
<95,7284,7434,7528>
<96,7284,7446,7568>
<97,7284,7439,7568>
<98,7284,7443,7528>
<99,7284,7436,7516>
<100,7284,7416,7514>
Best: [6 11 12 3 2 16 17 10 5 7 4 14 18 15 1 9 20 13 19 8],7284

4 uruchomienie
<1,7530,7779,8060>
<2,7530,7882,8092>
<3,7530,7864,8172>
<4,7484,7849,8142>
<5,7464,7817,8144>
<6,7432,7869,8188>
<7,7432,7854,8048>
<8,7412,7838,8024>
<9,7412,7809,8024>
<10,7406,7805,8046>
<11,7390,7762,8056>
<12,7390,7757,8064>
<13,7382,7745,8012>
<14,7360,7711,8012>
<15,7360,7670,7950>
<16,7286,7699,7886>
<17,7286,7684,7918>
<18,7286,7667,7940>
<19,7248,7647,7918>
<20,7248,7659,7952>
<21,7248,7658,7970>
<22,7248,7675,7902>
<23,7248,7687,7950>
<24,7248,7725,7986>
<25,7248,7728,7986>
<26,7248,7671,7892>
<27,7248,7677,7926>
<28,7248,7648,7926>
<29,7248,7640,7892>
<30,7248,7648,7892>
<31,7248,7690,7892>
<32,7248,7658,7874>
<33,7248,7633,7924>
<34,7248,7649,7872>
<35,7248,7642,7848>
<36,7248,7652,7860>
<37,7248,7642,7860>
<38,7248,7645,7860>
<39,7248,7646,7848>
<40,7248,7654,7860>
<41,7248,7618,7852>
<42,7248,7617,7852>
<43,7248,7600,7852>
<44,7246,7616,7690>
<45,7246,7615,7740>
<46,7222,7591,7740>
<47,7220,7533,7728>
<48,7204,7519,7740>
<49,7204,7564,7872>
<50,7204,7544,7690>
<51,7192,7493,7766>
<52,7192,7416,7726>
<53,7192,7381,7666>
<54,7192,7406,7666>
<55,7192,7385,7700>
<56,7184,7388,7700>
<57,7184,7353,7700>
<58,7184,7348,7700>
<59,7166,7360,7712>
<60,7166,7320,7750>
<61,7166,7282,7516>
<62,7166,7264,7358>
<63,7166,7258,7292>
<64,7166,7259,7280>
<65,7166,7253,7280>
<66,7166,7250,7384>
<67,7166,7249,7280>
<68,7166,7251,7280>
<69,7166,7251,7280>
<70,7166,7248,7214>
<71,7166,7249,7388>
<72,7166,7248,7190>
<73,7146,7254,7548>
<74,7146,7255,7548>
<75,7146,7254,7576>
<76,7138,7260,7576>
<77,7138,7270,7576>
<78,7138,7269,7532>
<79,7138,7252,7456>
<80,7138,7243,7358>
<81,7138,7232,7322>
<82,7138,7230,7362>
<83,7138,7227,7322>
<84,7138,7226,7184>
<85,7138,7225,7184>
<86,7138,7222,7184>
<87,7138,7222,7184>
<88,7138,7235,7738>
<89,7130,7225,7738>
<90,7130,7215,7184>
<91,7130,7223,7354>
<92,7122,7233,7382>
<93,7122,7243,7382>
<94,7122,7254,7382>
<95,7122,7265,7382>
<96,7122,7291,7394>
<97,7122,7272,7398>
<98,7122,7280,7590>
<99,7122,7289,7590>
<100,7122,7277,7590>
Best: [3 9 16 1 19 17 10 14 4 12 7 11 5 20 6 2 8 15 18 13],7122

5 uruchomienie
<1,7402,7740,8146>
<2,7402,7815,8122>
<3,7398,7780,8064>
<4,7398,7765,8008>
<5,7398,7743,7944>
<6,7398,7734,7944>
<7,7398,7724,7952>
<8,7398,7717,7918>
<9,7398,7753,7984>
<10,7398,7742,7994>
<11,7398,7756,8016>
<12,7398,7708,7918>
<13,7398,7718,7900>
<14,7398,7731,7926>
<15,7398,7702,7876>
<16,7398,7703,7928>
<17,7398,7678,7872>
<18,7398,7650,7836>
<19,7398,7650,7844>
<20,7398,7594,7844>
<21,7396,7603,7754>
<22,7396,7617,7880>
<23,7396,7618,7792>
<24,7396,7637,7768>
<25,7396,7617,7800>
<26,7378,7576,7844>
<27,7378,7600,7768>
<28,7378,7636,7842>
<29,7378,7642,7768>
<30,7358,7614,7782>
<31,7358,7595,7788>
<32,7358,7584,7788>
<33,7358,7557,7858>
<34,7358,7530,7752>
<35,7358,7548,7724>
<36,7358,7545,7724>
<37,7358,7523,7716>
<38,7358,7543,7876>
<39,7358,7581,7876>
<40,7332,7559,7876>
<41,7302,7576,7876>
<42,7302,7638,7876>
<43,7278,7628,7876>
<44,7278,7614,7876>
<45,7278,7617,7910>
<46,7278,7627,7876>
<47,7278,7621,7876>
<48,7278,7594,7876>
<49,7278,7583,7876>
<50,7278,7555,7876>
<51,7278,7574,7776>
<52,7278,7592,7776>
<53,7278,7619,7776>
<54,7278,7557,7644>
<55,7278,7527,7644>
<56,7278,7533,7644>
<57,7278,7545,7644>
<58,7278,7536,7644>
<59,7278,7525,7652>
<60,7278,7561,7652>
<61,7278,7565,7644>
<62,7278,7546,7644>
<63,7278,7547,7644>
<64,7278,7535,7630>
<65,7278,7543,7624>
<66,7278,7498,7644>
<67,7278,7482,7624>
<68,7278,7497,7630>
<69,7278,7485,7624>
<70,7268,7480,7556>
<71,7268,7479,7556>
<72,7208,7499,7576>
<73,7208,7500,7576>
<74,7208,7490,7556>
<75,7208,7477,7556>
<76,7208,7466,7558>
<77,7208,7456,7574>
<78,7208,7487,7674>
<79,7208,7494,7576>
<80,7208,7465,7586>
<81,7208,7469,7584>
<82,7208,7474,7584>
<83,7208,7475,7584>
<84,7208,7461,7578>
<85,7208,7435,7490>
<86,7208,7434,7480>
<87,7208,7427,7506>
<88,7208,7414,7506>
<89,7208,7404,7534>
<90,7208,7370,7494>
<91,7208,7371,7494>
<92,7208,7408,7488>
<93,7208,7417,7478>
<94,7208,7411,7490>
<95,7208,7445,7524>
<96,7208,7421,7506>
<97,7208,7435,7490>
<98,7208,7424,7472>
<99,7208,7444,7488>
<100,7208,7441,7524>
Best: [20 1 16 5 12 19 18 10 4 7 14 2 15 8 17 3 11 9 6 13],7208

6 uruchomienie
<1,7500,7787,8096>
<2,7426,7841,8008>
<3,7426,7805,8132>
<4,7360,7777,8032>
<5,7360,7799,8132>
<6,7360,7781,8132>
<7,7360,7795,8132>
<8,7360,7801,8132>
<9,7360,7775,8054>
<10,7360,7763,8054>
<11,7360,7733,8054>
<12,7360,7712,8054>
<13,7360,7648,7926>
<14,7360,7612,7926>
<15,7360,7594,7914>
<16,7360,7639,7890>
<17,7360,7663,7862>
<18,7360,7642,7862>
<19,7360,7630,7914>
<20,7360,7625,7904>
<21,7360,7593,7898>
<22,7360,7538,7740>
<23,7360,7505,7740>
<24,7352,7495,7740>
<25,7352,7518,7740>
<26,7352,7503,7740>
<27,7352,7510,7740>
<28,7290,7504,7740>
<29,7290,7488,7680>
<30,7290,7484,7556>
<31,7290,7474,7556>
<32,7290,7476,7556>
<33,7290,7445,7548>
<34,7290,7455,7636>
<35,7246,7451,7558>
<36,7246,7431,7556>
<37,7246,7433,7556>
<38,7246,7408,7556>
<39,7246,7419,7556>
<40,7246,7452,7596>
<41,7246,7433,7556>
<42,7246,7390,7556>
<43,7246,7372,7556>
<44,7246,7391,7550>
<45,7246,7370,7572>
<46,7224,7360,7550>
<47,7224,7367,7558>
<48,7224,7354,7552>
<49,7224,7348,7552>
<50,7210,7340,7550>
<51,7178,7348,7530>
<52,7178,7342,7502>
<53,7178,7356,7502>
<54,7178,7364,7532>
<55,7178,7354,7532>
<56,7178,7366,7642>
<57,7178,7358,7532>
<58,7178,7355,7532>
<59,7178,7334,7522>
<60,7178,7373,7798>
<61,7178,7394,7810>
<62,7178,7375,7806>
<63,7178,7384,7736>
<64,7178,7391,7668>
<65,7178,7360,7748>
<66,7178,7345,7642>
<67,7178,7365,7824>
<68,7178,7430,7824>
<69,7178,7473,7826>
<70,7178,7458,7824>
<71,7178,7464,7824>
<72,7178,7441,7674>
<73,7178,7440,7658>
<74,7178,7469,7646>
<75,7178,7423,7678>
<76,7178,7392,7678>
<77,7178,7363,7642>
<78,7178,7441,7642>
<79,7178,7471,7642>
<80,7178,7438,7642>
<81,7178,7474,7630>
<82,7178,7459,7642>
<83,7178,7439,7642>
<84,7178,7445,7642>
<85,7178,7447,7670>
<86,7178,7440,7642>
<87,7178,7441,7642>
<88,7178,7512,7642>
<89,7178,7534,7712>
<90,7178,7523,7630>
<91,7178,7525,7630>
<92,7146,7479,7630>
<93,7146,7517,7642>
<94,7146,7503,7648>
<95,7146,7482,7660>
<96,7146,7464,7764>
<97,7146,7475,7764>
<98,7146,7486,7852>
<99,7146,7484,7796>
<100,7146,7488,7796>
Best: [10 12 17 11 7 14 6 18 2 3 19 15 9 4 16 1 13 20 5 8],7146

7 uruchomienie
<1,7478,7744,8020>
<2,7402,7800,7990>
<3,7402,7795,7968>
<4,7378,7827,8014>
<5,7354,7833,8048>
<6,7354,7831,8112>
<7,7376,7830,8130>
<8,7354,7775,8064>
<9,7354,7764,8064>
<10,7354,7721,7964>
<11,7316,7747,8092>
<12,7316,7733,8092>
<13,7316,7735,8092>
<14,7316,7731,8104>
<15,7316,7755,8072>
<16,7316,7767,8046>
<17,7288,7755,8128>
<18,7288,7741,8128>
<19,7288,7783,8154>
<20,7264,7768,8158>
<21,7264,7754,7948>
<22,7264,7750,7938>
<23,7264,7766,8012>
<24,7264,7780,8072>
<25,7240,7791,8072>
<26,7240,7791,8072>
<27,7240,7805,7964>
<28,7240,7727,8002>
<29,7240,7765,7982>
<30,7240,7784,7982>
<31,7240,7744,8020>
<32,7240,7705,8124>
<33,7240,7675,7990>
<34,7240,7656,8070>
<35,7240,7592,8056>
<36,7240,7524,7798>
<37,7240,7534,7754>
<38,7240,7535,7754>
<39,7240,7548,7752>
<40,7240,7588,7770>
<41,7240,7584,7742>
<42,7240,7627,7746>
<43,7230,7622,7738>
<44,7230,7649,7882>
<45,7230,7625,7840>
<46,7230,7611,7792>
<47,7230,7603,7756>
<48,7230,7588,7812>
<49,7230,7557,7832>
<50,7230,7542,7842>
<51,7230,7518,7812>
<52,7230,7489,7792>
<53,7230,7475,7730>
<54,7230,7507,7778>
<55,7230,7500,7804>
<56,7230,7470,7716>
<57,7230,7449,7716>
<58,7230,7431,7714>
<59,7230,7415,7714>
<60,7230,7428,7674>
<61,7230,7450,7674>
<62,7230,7435,7714>
<63,7230,7427,7714>
<64,7230,7380,7678>
<65,7230,7374,7674>
<66,7230,7398,7638>
<67,7230,7383,7630>
<68,7230,7383,7662>
<69,7230,7340,7526>
<70,7230,7337,7414>
<71,7230,7325,7414>
<72,7230,7335,7422>
<73,7230,7336,7470>
<74,7230,7341,7510>
<75,7230,7329,7414>
<76,7230,7338,7414>
<77,7230,7357,7414>
<78,7230,7352,7414>
<79,7230,7343,7414>
<80,7230,7340,7442>
<81,7230,7340,7462>
<82,7230,7375,7498>
<83,7230,7376,7518>
<84,7230,7369,7518>
<85,7230,7384,7634>
<86,7230,7381,7518>
<87,7230,7380,7592>
<88,7230,7385,7592>
<89,7230,7384,7582>
<90,7230,7371,7574>
<91,7222,7407,7650>
<92,7222,7415,7650>
<93,7222,7427,7650>
<94,7222,7436,7650>
<95,7222,7424,7650>
<96,7222,7395,7650>
<97,7222,7398,7614>
<98,7222,7407,7614>
<99,7222,7438,7626>
<100,7222,7425,7614>
Best: [17 3 12 20 13 1 18 16 2 19 6 14 8 4 15 7 11 5 10 9],7222

8 uruchomienie
<1,7490,7785,8106>
<2,7444,7840,8058>
<3,7444,7778,8058>
<4,7428,7759,8000>
<5,7408,7763,7998>
<6,7408,7778,8092>
<7,7398,7793,8092>
<8,7352,7759,8090>
<9,7352,7772,8150>
<10,7352,7755,8062>
<11,7306,7757,8062>
<12,7306,7792,8062>
<13,7306,7814,8174>
<14,7306,7812,8078>
<15,7306,7765,7984>
<16,7266,7691,7946>
<17,7266,7662,7960>
<18,7266,7658,7972>
<19,7266,7615,8088>
<20,7266,7591,7972>
<21,7266,7526,7982>
<22,7266,7524,7912>
<23,7266,7481,7906>
<24,7266,7462,7906>
<25,7266,7517,7906>
<26,7266,7524,7906>
<27,7266,7500,7894>
<28,7266,7477,7750>
<29,7266,7433,7732>
<30,7266,7447,7836>
<31,7266,7446,7742>
<32,7266,7420,7742>
<33,7266,7435,7850>
<34,7266,7444,7866>
<35,7266,7437,7934>
<36,7266,7401,7866>
<37,7266,7371,7734>
<38,7266,7370,7662>
<39,7266,7357,7476>
<40,7266,7370,7476>
<41,7266,7364,7476>
<42,7250,7361,7476>
<43,7250,7362,7476>
<44,7250,7399,7580>
<45,7250,7420,7650>
<46,7250,7410,7642>
<47,7222,7430,7648>
<48,7222,7430,7732>
<49,7222,7463,7672>
<50,7222,7459,7672>
<51,7222,7481,7786>
<52,7222,7511,7842>
<53,7222,7502,7786>
<54,7222,7522,7700>
<55,7222,7501,7682>
<56,7222,7463,7672>
<57,7222,7462,7720>
<58,7222,7461,7720>
<59,7222,7464,7720>
<60,7222,7459,7720>
<61,7222,7485,7720>
<62,7222,7455,7720>
<63,7222,7461,7720>
<64,7222,7417,7720>
<65,7222,7483,7720>
<66,7222,7489,7720>
<67,7222,7458,7738>
<68,7222,7471,7678>
<69,7222,7491,7724>
<70,7222,7482,7758>
<71,7222,7465,7780>
<72,7222,7455,7720>
<73,7222,7466,7672>
<74,7222,7481,7882>
<75,7222,7461,7646>
<76,7222,7434,7678>
<77,7222,7428,7646>
<78,7222,7429,7602>
<79,7222,7426,7478>
<80,7222,7433,7478>
<81,7222,7440,7764>
<82,7222,7436,7456>
<83,7222,7427,7478>
<84,7222,7423,7484>
<85,7222,7393,7484>
<86,7222,7390,7760>
<87,7222,7420,7782>
<88,7222,7424,7794>
<89,7222,7440,7794>
<90,7222,7456,7794>
<91,7222,7435,7794>
<92,7222,7412,7794>
<93,7222,7398,7794>
<94,7210,7385,7794>
<95,7210,7349,7794>
<96,7158,7369,7794>
<97,7158,7392,7794>
<98,7158,7470,7794>
<99,7158,7534,7794>
<100,7158,7571,7794>
Best: [8 14 2 6 3 18 11 12 20 10 17 1 9 4 19 16 5 13 7 15],7158

9 uruchomienie
<1,7512,7770,8084>
<2,7512,7837,8038>
<3,7510,7836,8002>
<4,7510,7828,7982>
<5,7354,7809,8018>
<6,7354,7788,8066>
<7,7334,7751,8042>
<8,7334,7770,7940>
<9,7334,7774,8074>
<10,7334,7808,7996>
<11,7334,7794,7992>
<12,7334,7780,7992>
<13,7334,7768,7992>
<14,7334,7719,7958>
<15,7334,7714,7988>
<16,7334,7736,7988>
<17,7334,7722,7988>
<18,7334,7713,7970>
<19,7334,7733,7970>
<20,7334,7737,7970>
<21,7334,7692,8008>
<22,7334,7699,8006>
<23,7334,7698,8034>
<24,7334,7627,7984>
<25,7334,7616,7992>
<26,7334,7610,7926>
<27,7334,7617,7926>
<28,7334,7642,7926>
<29,7334,7652,7926>
<30,7334,7648,7926>
<31,7334,7647,7860>
<32,7334,7668,7878>
<33,7334,7616,7756>
<34,7334,7609,7760>
<35,7334,7618,7756>
<36,7334,7633,7756>
<37,7334,7612,7746>
<38,7334,7630,7730>
<39,7334,7627,7730>
<40,7334,7656,7730>
<41,7334,7645,7734>
<42,7316,7628,7774>
<43,7312,7606,7734>
<44,7312,7577,7730>
<45,7312,7565,7772>
<46,7312,7540,7756>
<47,7312,7509,7728>
<48,7312,7494,7714>
<49,7312,7500,7714>
<50,7312,7507,7714>
<51,7296,7535,7714>
<52,7296,7520,7694>
<53,7296,7509,7742>
<54,7296,7540,7768>
<55,7296,7571,7864>
<56,7296,7567,7774>
<57,7296,7598,7846>
<58,7296,7611,7802>
<59,7296,7626,7862>
<60,7296,7601,7818>
<61,7296,7618,7798>
<62,7296,7584,7790>
<63,7296,7570,7790>
<64,7296,7540,7676>
<65,7296,7504,7748>
<66,7296,7526,7710>
<67,7296,7520,7748>
<68,7296,7479,7604>
<69,7296,7499,7604>
<70,7296,7541,7604>
<71,7296,7512,7614>
<72,7296,7466,7604>
<73,7296,7500,7604>
<74,7296,7528,7604>
<75,7296,7515,7608>
<76,7288,7493,7608>
<77,7288,7467,7608>
<78,7288,7488,7608>
<79,7288,7438,7608>
<80,7288,7481,7608>
<81,7288,7451,7608>
<82,7288,7438,7608>
<83,7288,7420,7608>
<84,7288,7430,7604>
<85,7288,7433,7604>
<86,7280,7434,7604>
<87,7280,7432,7604>
<88,7280,7431,7650>
<89,7280,7452,7650>
<90,7280,7497,7754>
<91,7280,7534,7734>
<92,7280,7550,7710>
<93,7280,7519,7742>
<94,7280,7516,7710>
<95,7280,7483,7672>
<96,7280,7523,7710>
<97,7280,7467,7710>
<98,7280,7446,7672>
<99,7280,7444,7754>
<100,7280,7479,7754>
Best: [8 7 1 20 19 17 18 14 9 13 12 6 10 3 11 5 15 4 16 2],7280

10 uruchomienie
<1,7404,7769,8116>
<2,7404,7865,8116>
<3,7404,7814,8152>
<4,7404,7841,8162>
<5,7326,7806,8194>
<6,7326,7782,8194>
<7,7326,7704,8194>
<8,7326,7683,8000>
<9,7312,7696,7922>
<10,7312,7672,8016>
<11,7312,7719,8098>
<12,7312,7719,7980>
<13,7312,7734,8052>
<14,7312,7788,8044>
<15,7312,7795,8080>
<16,7312,7826,8052>
<17,7312,7772,8052>
<18,7312,7797,8078>
<19,7312,7795,8094>
<20,7312,7776,8078>
<21,7312,7773,7992>
<22,7312,7797,7978>
<23,7312,7797,8128>
<24,7312,7794,7992>
<25,7312,7750,8008>
<26,7312,7789,8008>
<27,7312,7762,8024>
<28,7312,7800,8008>
<29,7312,7779,7978>
<30,7312,7751,8008>
<31,7312,7797,7978>
<32,7312,7768,7916>
<33,7312,7779,7978>
<34,7312,7726,7978>
<35,7312,7751,7936>
<36,7312,7706,7936>
<37,7312,7685,7936>
<38,7312,7735,7944>
<39,7312,7775,7974>
<40,7312,7776,7908>
<41,7312,7768,7922>
<42,7312,7786,7904>
<43,7312,7758,7904>
<44,7312,7754,7880>
<45,7312,7794,7926>
<46,7312,7777,7880>
<47,7312,7734,7916>
<48,7312,7731,7880>
<49,7312,7767,7880>
<50,7312,7783,7882>
<51,7312,7761,7882>
<52,7308,7716,7874>
<53,7308,7728,7874>
<54,7308,7778,7874>
<55,7308,7741,7998>
<56,7308,7759,8020>
<57,7308,7762,7976>
<58,7308,7770,7976>
<59,7308,7786,7976>
<60,7308,7785,7976>
<61,7308,7776,7984>
<62,7308,7710,7936>
<63,7308,7684,7936>
<64,7308,7688,7870>
<65,7308,7680,7874>
<66,7308,7678,7898>
<67,7308,7672,7960>
<68,7308,7701,7960>
<69,7308,7665,7944>
<70,7308,7676,7944>
<71,7308,7679,7866>
<72,7308,7638,7874>
<73,7308,7622,7866>
<74,7308,7519,7866>
<75,7308,7524,7866>
<76,7308,7532,7866>
<77,7308,7553,7866>
<78,7308,7567,7866>
<79,7308,7525,7866>
<80,7308,7649,7866>
<81,7308,7639,7866>
<82,7308,7620,7866>
<83,7308,7687,7866>
<84,7308,7677,7866>
<85,7308,7690,7866>
<86,7308,7687,7866>
<87,7308,7721,7866>
<88,7308,7672,7876>
<89,7308,7618,7866>
<90,7308,7630,7866>
<91,7308,7609,7866>
<92,7308,7561,7866>
<93,7308,7551,7866>
<94,7308,7507,7800>
<95,7308,7465,7794>
<96,7308,7464,7794>
<97,7308,7431,7794>
<98,7308,7434,7794>
<99,7284,7408,7794>
<100,7284,7438,7794>
Best: [4 20 2 10 11 17 16 5 6 18 3 12 19 15 1 8 14 9 7 13],7284
