Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.8,Pm0.0,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>
<43,1686,1740,1838>
<44,1686,1735,1838>
<45,1686,1742,1844>
<46,1686,1750,1864>
<47,1686,1770,1866>
<48,1686,1763,1866>
<49,1686,1777,1866>
<50,1686,1770,1866>
<51,1686,1781,1866>
<52,1686,1787,1864>
<53,1686,1780,1864>
<54,1686,1771,1864>
<55,1686,1779,1864>
<56,1686,1767,1864>
<57,1686,1766,1864>
<58,1686,1772,1864>
<59,1686,1769,1864>
<60,1686,1771,1864>
<61,1686,1770,1864>
<62,1686,1772,1864>
<63,1686,1755,1864>
<64,1686,1749,1850>
<65,1686,1735,1850>
<66,1686,1737,1850>
<67,1686,1729,1850>
<68,1686,1734,1850>
<69,1686,1741,1850>
<70,1686,1750,1850>
<71,1686,1739,1850>
<72,1686,1726,1850>
<73,1686,1724,1850>
<74,1686,1717,1820>
<75,1686,1714,1820>
<76,1686,1712,1820>
<77,1686,1713,1820>
<78,1686,1706,1808>
<79,1686,1711,1820>
<80,1686,1707,1808>
<81,1686,1710,1820>
<82,1686,1704,1760>
<83,1686,1703,1760>
<84,1686,1703,1688>
<85,1686,1703,1688>
<86,1686,1703,1688>
<87,1686,1703,1688>
<88,1686,1703,1688>
<89,1686,1703,1688>
<90,1686,1703,1688>
<91,1686,1703,1688>
<92,1686,1703,1688>
<93,1686,1703,1688>
<94,1686,1703,1688>
<95,1686,1703,1688>
<96,1686,1702,1688>
<97,1686,1702,1688>
<98,1686,1702,1686>
<99,1686,1702,1686>
<100,1686,1702,1686>
Best: [8 3 12 10 2 7 5 1 11 6 4 9],1686

3 uruchomienie
<1,1756,1884,2036>
<2,1756,1915,2020>
<3,1756,1898,2020>
<4,1756,1897,2006>
<5,1756,1882,2006>
<6,1724,1885,1968>
<7,1724,1871,1970>
<8,1722,1867,1950>
<9,1700,1845,1950>
<10,1700,1847,1974>
<11,1698,1852,1938>
<12,1698,1844,1930>
<13,1698,1854,1930>
<14,1698,1841,1930>
<15,1698,1851,1950>
<16,1698,1861,1998>
<17,1698,1847,1956>
<18,1698,1854,2006>
<19,1698,1851,2010>
<20,1698,1835,2010>
<21,1698,1840,2000>
<22,1698,1831,1998>
<23,1698,1861,1998>
<24,1698,1871,2000>
<25,1698,1864,2000>
<26,1698,1866,1968>
<27,1698,1852,1998>
<28,1698,1855,1998>
<29,1698,1851,1968>
<30,1698,1851,1998>
<31,1698,1840,1998>
<32,1698,1856,1974>
<33,1698,1837,1998>
<34,1698,1815,2000>
<35,1698,1812,2000>
<36,1698,1798,2000>
<37,1698,1789,1940>
<38,1698,1793,1926>
<39,1698,1790,1904>
<40,1698,1785,1904>
<41,1698,1785,1904>
<42,1698,1781,1946>
<43,1698,1769,1920>
<44,1698,1780,1924>
<45,1698,1770,1920>
<46,1698,1747,1920>
<47,1698,1747,1920>
<48,1698,1734,1818>
<49,1698,1731,1818>
<50,1698,1736,1784>
<51,1698,1736,1810>
<52,1698,1738,1824>
<53,1698,1738,1818>
<54,1698,1731,1818>
<55,1698,1738,1818>
<56,1698,1737,1824>
<57,1698,1731,1818>
<58,1698,1722,1818>
<59,1698,1721,1778>
<60,1698,1722,1774>
<61,1698,1719,1774>
<62,1698,1716,1724>
<63,1698,1715,1724>
<64,1698,1717,1724>
<65,1698,1717,1724>
<66,1698,1716,1710>
<67,1698,1717,1710>
<68,1698,1717,1710>
<69,1698,1716,1710>
<70,1698,1717,1710>
<71,1698,1718,1710>
<72,1698,1717,1710>
<73,1698,1718,1710>
<74,1698,1719,1710>
<75,1698,1718,1710>
<76,1698,1718,1710>
<77,1698,1718,1710>
<78,1698,1718,1710>
<79,1698,1717,1710>
<80,1698,1717,1710>
<81,1698,1718,1710>
<82,1698,1718,1710>
<83,1698,1718,1710>
<84,1698,1718,1710>
<85,1698,1718,1710>
<86,1698,1717,1710>
<87,1698,1717,1710>
<88,1698,1716,1710>
<89,1698,1715,1710>
<90,1698,1715,1710>
<91,1698,1715,1702>
<92,1698,1715,1702>
<93,1698,1715,1702>
<94,1698,1715,1702>
<95,1698,1715,1702>
<96,1698,1714,1698>
<97,1698,1714,1698>
<98,1698,1714,1698>
<99,1698,1714,1698>
<100,1698,1714,1698>
Best: [8 3 2 5 6 11 7 1 10 12 4 9],1698

4 uruchomienie
<1,1770,1886,2004>
<2,1770,1919,1998>
<3,1770,1918,2010>
<4,1770,1891,1998>
<5,1770,1890,1972>
<6,1770,1877,1978>
<7,1770,1864,2012>
<8,1770,1842,1970>
<9,1754,1840,1978>
<10,1754,1833,1988>
<11,1754,1841,1968>
<12,1754,1840,1952>
<13,1754,1841,1952>
<14,1754,1852,1960>
<15,1746,1854,1950>
<16,1746,1855,1934>
<17,1746,1866,1960>
<18,1746,1865,1960>
<19,1746,1870,1962>
<20,1746,1864,1964>
<21,1746,1846,1960>
<22,1746,1841,1942>
<23,1746,1827,1942>
<24,1746,1826,1920>
<25,1746,1822,1916>
<26,1734,1806,1900>
<27,1734,1803,1900>
<28,1734,1800,1900>
<29,1734,1805,1892>
<30,1734,1801,1872>
<31,1734,1794,1862>
<32,1734,1784,1836>
<33,1734,1779,1848>
<34,1734,1777,1826>
<35,1734,1774,1812>
<36,1734,1764,1812>
<37,1734,1766,1812>
<38,1734,1759,1812>
<39,1734,1757,1812>
<40,1734,1756,1762>
<41,1734,1756,1762>
<42,1734,1754,1748>
<43,1734,1754,1748>
<44,1734,1753,1748>
<45,1734,1753,1748>
<46,1734,1753,1748>
<47,1734,1752,1748>
<48,1734,1753,1762>
<49,1734,1753,1748>
<50,1734,1754,1748>
<51,1734,1754,1748>
<52,1734,1754,1762>
<53,1734,1753,1762>
<54,1734,1754,1762>
<55,1734,1752,1762>
<56,1734,1751,1748>
<57,1734,1753,1748>
<58,1734,1752,1748>
<59,1734,1753,1748>
<60,1734,1752,1748>
<61,1734,1752,1748>
<62,1734,1751,1748>
<63,1734,1752,1748>
<64,1734,1751,1748>
<65,1734,1751,1748>
<66,1734,1751,1734>
<67,1734,1751,1734>
<68,1734,1751,1734>
<69,1734,1751,1734>
<70,1734,1751,1734>
<71,1734,1751,1734>
<72,1734,1751,1734>
<73,1734,1751,1734>
<74,1734,1751,1734>
<75,1734,1751,1734>
<76,1734,1751,1734>
<77,1734,1751,1734>
<78,1734,1751,1734>
<79,1734,1751,1734>
<80,1734,1751,1734>
<81,1734,1751,1734>
<82,1734,1751,1734>
<83,1734,1751,1734>
<84,1734,1751,1734>
<85,1734,1751,1734>
<86,1734,1751,1734>
<87,1734,1751,1734>
<88,1734,1751,1734>
<89,1734,1751,1734>
<90,1734,1751,1734>
<91,1734,1751,1734>
<92,1734,1751,1734>
<93,1734,1751,1734>
<94,1734,1751,1734>
<95,1734,1751,1734>
<96,1734,1751,1734>
<97,1734,1751,1734>
<98,1734,1751,1734>
<99,1734,1751,1734>
<100,1734,1751,1734>
Best: [8 11 7 10 6 4 2 5 9 12 1 3],1734

5 uruchomienie
<1,1742,1890,2010>
<2,1742,1912,2020>
<3,1742,1894,2004>
<4,1694,1890,1998>
<5,1694,1883,2028>
<6,1694,1856,2040>
<7,1694,1842,1994>
<8,1694,1846,2022>
<9,1694,1827,1948>
<10,1694,1803,1966>
<11,1694,1790,1926>
<12,1694,1801,1974>
<13,1694,1801,1952>
<14,1694,1798,1950>
<15,1694,1807,1950>
<16,1694,1782,1950>
<17,1694,1787,1952>
<18,1694,1777,1950>
<19,1694,1754,1950>
<20,1694,1751,1906>
<21,1694,1750,1906>
<22,1694,1756,1906>
<23,1694,1746,1832>
<24,1694,1748,1832>
<25,1694,1754,1832>
<26,1694,1755,1870>
<27,1694,1741,1840>
<28,1694,1739,1822>
<29,1694,1749,1822>
<30,1694,1745,1870>
<31,1694,1743,1870>
<32,1694,1748,1870>
<33,1694,1736,1870>
<34,1694,1724,1810>
<35,1694,1727,1754>
<36,1694,1735,1798>
<37,1694,1738,1798>
<38,1694,1737,1790>
<39,1694,1731,1802>
<40,1694,1730,1802>
<41,1694,1726,1802>
<42,1694,1731,1802>
<43,1694,1726,1802>
<44,1694,1724,1758>
<45,1694,1725,1758>
<46,1694,1726,1758>
<47,1694,1722,1758>
<48,1694,1724,1758>
<49,1694,1722,1758>
<50,1694,1717,1758>
<51,1694,1717,1758>
<52,1694,1716,1758>
<53,1694,1712,1758>
<54,1694,1710,1694>
<55,1694,1710,1694>
<56,1694,1710,1694>
<57,1694,1710,1694>
<58,1694,1710,1694>
<59,1694,1710,1694>
<60,1694,1710,1694>
<61,1694,1710,1694>
<62,1694,1710,1694>
<63,1694,1710,1694>
<64,1694,1710,1694>
<65,1694,1710,1694>
<66,1694,1710,1694>
<67,1694,1710,1694>
<68,1694,1710,1694>
<69,1694,1710,1694>
<70,1694,1710,1694>
<71,1694,1710,1694>
<72,1694,1710,1694>
<73,1694,1710,1694>
<74,1694,1710,1694>
<75,1694,1710,1694>
<76,1694,1710,1694>
<77,1694,1710,1694>
<78,1694,1710,1694>
<79,1694,1710,1694>
<80,1694,1710,1694>
<81,1694,1710,1694>
<82,1694,1710,1694>
<83,1694,1710,1694>
<84,1694,1710,1694>
<85,1694,1710,1694>
<86,1694,1710,1694>
<87,1694,1710,1694>
<88,1694,1710,1694>
<89,1694,1710,1694>
<90,1694,1710,1694>
<91,1694,1710,1694>
<92,1694,1710,1694>
<93,1694,1710,1694>
<94,1694,1710,1694>
<95,1694,1710,1694>
<96,1694,1710,1694>
<97,1694,1710,1694>
<98,1694,1710,1694>
<99,1694,1710,1694>
<100,1694,1710,1694>
Best: [9 6 1 7 12 2 11 8 4 5 10 3],1694

6 uruchomienie
<1,1764,1888,2016>
<2,1764,1896,1970>
<3,1748,1890,1964>
<4,1732,1884,1986>
<5,1698,1898,1984>
<6,1694,1873,1972>
<7,1694,1870,1978>
<8,1694,1853,1976>
<9,1694,1839,1972>
<10,1694,1855,2006>
<11,1694,1844,1972>
<12,1694,1827,1972>
<13,1684,1807,1918>
<14,1684,1811,1918>
<15,1682,1793,1888>
<16,1670,1768,1918>
<17,1670,1759,1856>
<18,1670,1750,1864>
<19,1670,1740,1840>
<20,1670,1740,1824>
<21,1670,1734,1820>
<22,1668,1730,1820>
<23,1668,1730,1820>
<24,1668,1726,1818>
<25,1668,1727,1816>
<26,1668,1729,1816>
<27,1668,1726,1816>
<28,1668,1719,1786>
<29,1668,1712,1786>
<30,1668,1725,1790>
<31,1668,1730,1816>
<32,1668,1728,1816>
<33,1668,1722,1768>
<34,1668,1711,1754>
<35,1668,1708,1754>
<36,1668,1709,1758>
<37,1668,1706,1794>
<38,1668,1705,1794>
<39,1668,1703,1794>
<40,1668,1707,1758>
<41,1668,1698,1752>
<42,1668,1704,1752>
<43,1668,1697,1752>
<44,1668,1696,1742>
<45,1668,1697,1718>
<46,1668,1696,1720>
<47,1668,1699,1720>
<48,1668,1696,1718>
<49,1668,1693,1718>
<50,1668,1693,1720>
<51,1668,1694,1718>
<52,1668,1694,1718>
<53,1668,1692,1718>
<54,1668,1687,1718>
<55,1668,1685,1684>
<56,1668,1685,1682>
<57,1668,1685,1672>
<58,1668,1685,1672>
<59,1668,1685,1670>
<60,1668,1685,1670>
<61,1668,1685,1670>
<62,1668,1684,1670>
<63,1668,1684,1670>
<64,1668,1684,1670>
<65,1668,1684,1670>
<66,1668,1684,1670>
<67,1668,1684,1670>
<68,1668,1684,1670>
<69,1668,1684,1668>
<70,1668,1684,1668>
<71,1668,1684,1668>
<72,1668,1684,1668>
<73,1668,1684,1668>
<74,1668,1684,1668>
<75,1668,1684,1668>
<76,1668,1684,1668>
<77,1668,1684,1668>
<78,1668,1684,1668>
<79,1668,1684,1668>
<80,1668,1684,1668>
<81,1668,1684,1668>
<82,1668,1684,1668>
<83,1668,1684,1668>
<84,1668,1684,1668>
<85,1668,1684,1668>
<86,1668,1684,1668>
<87,1668,1684,1668>
<88,1668,1684,1668>
<89,1668,1684,1668>
<90,1668,1684,1668>
<91,1668,1684,1668>
<92,1668,1684,1668>
<93,1668,1684,1668>
<94,1668,1684,1668>
<95,1668,1684,1668>
<96,1668,1684,1668>
<97,1668,1684,1668>
<98,1668,1684,1668>
<99,1668,1684,1668>
<100,1668,1684,1668>
Best: [3 10 11 2 12 7 6 5 8 1 4 9],1668

7 uruchomienie
<1,1784,1886,2024>
<2,1784,1895,1954>
<3,1784,1892,2016>
<4,1742,1883,1964>
<5,1742,1884,1994>
<6,1722,1884,1994>
<7,1722,1864,1980>
<8,1722,1871,1986>
<9,1722,1869,1980>
<10,1710,1856,1986>
<11,1710,1849,2008>
<12,1710,1838,2002>
<13,1710,1824,2002>
<14,1702,1821,1960>
<15,1702,1809,1918>
<16,1702,1794,1952>
<17,1702,1798,1918>
<18,1702,1793,1918>
<19,1702,1791,1930>
<20,1702,1781,1886>
<21,1702,1784,1888>
<22,1702,1778,1888>
<23,1702,1778,1900>
<24,1702,1768,1888>
<25,1702,1774,1846>
<26,1702,1773,1846>
<27,1702,1777,1930>
<28,1702,1777,1846>
<29,1702,1781,1862>
<30,1702,1775,1862>
<31,1702,1775,1856>
<32,1702,1771,1862>
<33,1702,1773,1862>
<34,1702,1765,1844>
<35,1702,1763,1844>
<36,1702,1763,1836>
<37,1702,1761,1802>
<38,1702,1756,1788>
<39,1702,1765,1796>
<40,1702,1766,1796>
<41,1702,1761,1796>
<42,1702,1766,1796>
<43,1702,1759,1796>
<44,1702,1762,1796>
<45,1702,1766,1796>
<46,1702,1771,1796>
<47,1702,1775,1796>
<48,1702,1759,1796>
<49,1702,1762,1796>
<50,1702,1744,1796>
<51,1702,1737,1796>
<52,1702,1728,1796>
<53,1702,1727,1796>
<54,1702,1724,1784>
<55,1702,1721,1772>
<56,1702,1721,1772>
<57,1702,1721,1774>
<58,1702,1722,1774>
<59,1702,1719,1706>
<60,1702,1719,1758>
<61,1702,1719,1706>
<62,1702,1720,1774>
<63,1702,1723,1774>
<64,1702,1719,1758>
<65,1702,1719,1706>
<66,1702,1720,1774>
<67,1702,1719,1706>
<68,1702,1721,1774>
<69,1702,1720,1774>
<70,1702,1721,1774>
<71,1702,1727,1774>
<72,1702,1724,1774>
<73,1702,1720,1774>
<74,1702,1719,1706>
<75,1702,1719,1774>
<76,1702,1719,1706>
<77,1702,1719,1702>
<78,1702,1719,1702>
<79,1702,1719,1702>
<80,1702,1719,1702>
<81,1702,1719,1702>
<82,1702,1719,1702>
<83,1702,1719,1702>
<84,1702,1719,1702>
<85,1702,1719,1702>
<86,1702,1719,1702>
<87,1702,1719,1702>
<88,1702,1719,1702>
<89,1702,1719,1702>
<90,1702,1719,1702>
<91,1702,1719,1702>
<92,1702,1719,1702>
<93,1702,1719,1702>
<94,1702,1719,1702>
<95,1702,1719,1702>
<96,1702,1719,1702>
<97,1702,1719,1702>
<98,1702,1719,1702>
<99,1702,1719,1702>
<100,1702,1719,1702>
Best: [8 3 6 10 7 5 11 12 2 1 4 9],1702

8 uruchomienie
<1,1772,1887,2008>
<2,1772,1907,2008>
<3,1714,1895,2008>
<4,1714,1887,2008>
<5,1712,1874,2000>
<6,1712,1868,1962>
<7,1712,1872,1968>
<8,1712,1858,1972>
<9,1712,1848,1968>
<10,1712,1845,1964>
<11,1712,1818,1978>
<12,1712,1823,1954>
<13,1712,1813,1972>
<14,1712,1823,1944>
<15,1712,1825,1944>
<16,1712,1820,1934>
<17,1712,1815,1928>
<18,1712,1814,1896>
<19,1712,1805,1898>
<20,1712,1805,1902>
<21,1712,1793,1888>
<22,1712,1791,1882>
<23,1712,1787,1890>
<24,1712,1778,1874>
<25,1712,1768,1866>
<26,1712,1766,1866>
<27,1712,1776,1854>
<28,1712,1763,1854>
<29,1712,1762,1854>
<30,1712,1763,1854>
<31,1712,1762,1862>
<32,1712,1756,1862>
<33,1712,1757,1862>
<34,1712,1765,1862>
<35,1712,1774,1862>
<36,1712,1769,1846>
<37,1712,1774,1846>
<38,1712,1768,1846>
<39,1712,1770,1846>
<40,1712,1778,1846>
<41,1712,1771,1842>
<42,1712,1765,1842>
<43,1712,1765,1842>
<44,1712,1758,1842>
<45,1712,1757,1838>
<46,1712,1750,1838>
<47,1712,1757,1842>
<48,1712,1759,1842>
<49,1712,1768,1838>
<50,1712,1760,1838>
<51,1712,1764,1838>
<52,1712,1755,1838>
<53,1712,1752,1838>
<54,1712,1757,1842>
<55,1712,1773,1842>
<56,1712,1772,1842>
<57,1712,1772,1842>
<58,1712,1772,1842>
<59,1712,1763,1842>
<60,1712,1775,1842>
<61,1712,1755,1842>
<62,1712,1752,1842>
<63,1712,1755,1842>
<64,1712,1750,1842>
<65,1712,1752,1842>
<66,1712,1748,1842>
<67,1712,1751,1842>
<68,1712,1760,1842>
<69,1712,1755,1842>
<70,1712,1746,1842>
<71,1712,1745,1802>
<72,1712,1748,1802>
<73,1712,1757,1802>
<74,1712,1760,1802>
<75,1712,1761,1802>
<76,1712,1751,1802>
<77,1712,1745,1802>
<78,1712,1743,1802>
<79,1712,1751,1802>
<80,1712,1748,1802>
<81,1712,1740,1802>
<82,1712,1741,1802>
<83,1712,1744,1802>
<84,1712,1743,1802>
<85,1712,1746,1802>
<86,1712,1743,1802>
<87,1712,1749,1802>
<88,1712,1751,1802>
<89,1712,1750,1802>
<90,1712,1741,1802>
<91,1712,1735,1802>
<92,1712,1731,1802>
<93,1712,1730,1802>
<94,1712,1729,1712>
<95,1712,1729,1712>
<96,1712,1729,1712>
<97,1712,1729,1712>
<98,1712,1729,1712>
<99,1712,1729,1712>
<100,1712,1729,1712>
Best: [3 10 8 12 7 11 6 1 2 5 4 9],1712

9 uruchomienie
<1,1754,1891,2052>
<2,1754,1907,2008>
<3,1754,1912,2022>
<4,1754,1896,2018>
<5,1754,1888,1996>
<6,1750,1890,2020>
<7,1738,1885,2020>
<8,1738,1878,2020>
<9,1732,1866,1988>
<10,1732,1850,1978>
<11,1732,1853,1978>
<12,1732,1867,1978>
<13,1732,1855,1970>
<14,1732,1863,1964>
<15,1732,1874,1980>
<16,1732,1868,1970>
<17,1732,1868,1940>
<18,1732,1860,1940>
<19,1732,1855,1940>
<20,1732,1843,1940>
<21,1732,1843,1930>
<22,1732,1854,1930>
<23,1732,1852,1938>
<24,1732,1838,1938>
<25,1732,1837,1938>
<26,1732,1831,1912>
<27,1732,1829,1924>
<28,1732,1829,1924>
<29,1732,1847,1910>
<30,1732,1829,1914>
<31,1732,1830,1898>
<32,1732,1831,1906>
<33,1732,1827,1910>
<34,1732,1812,1902>
<35,1732,1816,1886>
<36,1732,1811,1886>
<37,1732,1809,1886>
<38,1732,1817,1902>
<39,1732,1808,1886>
<40,1732,1807,1886>
<41,1732,1803,1876>
<42,1732,1799,1876>
<43,1732,1798,1856>
<44,1732,1788,1856>
<45,1732,1791,1856>
<46,1732,1778,1846>
<47,1732,1767,1846>
<48,1732,1774,1846>
<49,1732,1786,1846>
<50,1732,1777,1846>
<51,1732,1775,1846>
<52,1732,1780,1846>
<53,1732,1786,1846>
<54,1732,1797,1846>
<55,1732,1788,1846>
<56,1732,1786,1846>
<57,1732,1774,1846>
<58,1732,1782,1846>
<59,1732,1781,1846>
<60,1732,1781,1846>
<61,1732,1779,1846>
<62,1732,1781,1846>
<63,1732,1783,1846>
<64,1732,1778,1846>
<65,1732,1787,1846>
<66,1732,1790,1846>
<67,1732,1779,1846>
<68,1732,1780,1846>
<69,1732,1786,1846>
<70,1732,1776,1846>
<71,1732,1765,1846>
<72,1732,1754,1830>
<73,1732,1753,1846>
<74,1732,1756,1846>
<75,1732,1761,1846>
<76,1732,1771,1846>
<77,1732,1772,1846>
<78,1732,1786,1846>
<79,1732,1771,1846>
<80,1732,1766,1846>
<81,1732,1757,1846>
<82,1732,1752,1846>
<83,1732,1750,1750>
<84,1732,1750,1750>
<85,1732,1749,1750>
<86,1732,1749,1732>
<87,1732,1749,1732>
<88,1732,1749,1732>
<89,1732,1749,1732>
<90,1732,1749,1732>
<91,1732,1749,1732>
<92,1732,1749,1732>
<93,1732,1749,1732>
<94,1732,1749,1732>
<95,1732,1749,1732>
<96,1732,1749,1732>
<97,1732,1749,1732>
<98,1732,1749,1732>
<99,1732,1749,1732>
<100,1732,1749,1732>
Best: [1 8 7 4 5 2 12 11 9 6 10 3],1732

10 uruchomienie
<1,1764,1884,1998>
<2,1758,1907,1988>
<3,1758,1902,1980>
<4,1732,1881,1980>
<5,1732,1876,1968>
<6,1732,1880,1984>
<7,1724,1874,1956>
<8,1724,1866,1974>
<9,1724,1868,1974>
<10,1724,1867,1970>
<11,1724,1856,1970>
<12,1724,1847,1928>
<13,1724,1842,1958>
<14,1724,1833,1914>
<15,1724,1834,1940>
<16,1724,1838,1940>
<17,1724,1829,1912>
<18,1724,1817,1908>
<19,1724,1815,1900>
<20,1724,1816,1940>
<21,1724,1801,1914>
<22,1724,1814,1914>
<23,1724,1809,1914>
<24,1724,1801,1896>
<25,1724,1799,1896>
<26,1724,1801,1896>
<27,1724,1802,1896>
<28,1724,1799,1896>
<29,1724,1798,1896>
<30,1724,1795,1896>
<31,1724,1786,1896>
<32,1724,1792,1888>
<33,1724,1790,1896>
<34,1724,1785,1896>
<35,1724,1804,1896>
<36,1724,1789,1888>
<37,1724,1788,1888>
<38,1724,1791,1872>
<39,1724,1797,1872>
<40,1724,1811,1872>
<41,1724,1818,1888>
<42,1724,1822,1882>
<43,1724,1814,1882>
<44,1724,1798,1872>
<45,1724,1776,1888>
<46,1724,1774,1888>
<47,1724,1781,1888>
<48,1724,1785,1888>
<49,1724,1776,1888>
<50,1724,1780,1888>
<51,1724,1778,1888>
<52,1724,1787,1850>
<53,1724,1782,1838>
<54,1724,1785,1838>
<55,1724,1783,1838>
<56,1724,1778,1830>
<57,1724,1763,1832>
<58,1724,1761,1830>
<59,1724,1760,1830>
<60,1724,1762,1822>
<61,1724,1753,1818>
<62,1724,1750,1806>
<63,1724,1750,1806>
<64,1724,1746,1744>
<65,1724,1746,1744>
<66,1724,1745,1744>
<67,1724,1744,1744>
<68,1724,1744,1744>
<69,1724,1742,1744>
<70,1724,1741,1744>
<71,1724,1741,1744>
<72,1724,1741,1744>
<73,1724,1741,1744>
<74,1724,1742,1744>
<75,1724,1741,1744>
<76,1724,1743,1744>
<77,1724,1742,1744>
<78,1724,1743,1744>
<79,1724,1742,1744>
<80,1724,1741,1744>
<81,1724,1741,1744>
<82,1724,1741,1724>
<83,1724,1741,1724>
<84,1724,1741,1724>
<85,1724,1741,1724>
<86,1724,1741,1724>
<87,1724,1741,1724>
<88,1724,1741,1724>
<89,1724,1741,1724>
<90,1724,1741,1724>
<91,1724,1741,1724>
<92,1724,1741,1724>
<93,1724,1741,1724>
<94,1724,1741,1724>
<95,1724,1741,1724>
<96,1724,1741,1724>
<97,1724,1741,1724>
<98,1724,1741,1724>
<99,1724,1741,1724>
<100,1724,1741,1724>
Best: [9 7 4 11 6 1 2 12 8 5 10 3],1724

Najlepsze wyniki
Best: [9 3 5 1 7 6 12 8 4 2 11 10],1772
Best: [8 3 12 10 2 7 5 1 11 6 4 9],1686
Best: [8 3 2 5 6 11 7 1 10 12 4 9],1698
Best: [8 11 7 10 6 4 2 5 9 12 1 3],1734
Best: [9 6 1 7 12 2 11 8 4 5 10 3],1694
Best: [3 10 11 2 12 7 6 5 8 1 4 9],1668
Best: [8 3 6 10 7 5 11 12 2 1 4 9],1702
Best: [3 10 8 12 7 11 6 1 2 5 4 9],1712
Best: [1 8 7 4 5 2 12 11 9 6 10 3],1732
Best: [9 7 4 11 6 1 2 12 8 5 10 3],1724
