Plik: ./data/had14.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>
<43,2882,2981,3086>
<44,2882,2978,3116>
<45,2882,2984,3134>
<46,2882,2978,3084>
<47,2882,2968,3078>
<48,2882,2953,3016>
<49,2882,2947,3016>
<50,2882,2947,3008>
<51,2882,2949,3160>
<52,2882,2941,3010>
<53,2882,2941,3016>
<54,2882,2928,3016>
<55,2882,2926,3002>
<56,2882,2929,3002>
<57,2882,2930,3006>
<58,2882,2932,3016>
<59,2874,2928,2990>
<60,2874,2924,2980>
<61,2874,2929,2990>
<62,2874,2944,3016>
<63,2874,2955,3008>
<64,2874,2973,3008>
<65,2874,2984,3016>
<66,2874,2977,3016>
<67,2874,2988,3250>
<68,2874,2978,3250>
<69,2874,2989,3084>
<70,2874,2983,3084>
<71,2874,2987,3094>
<72,2874,2983,3066>
<73,2874,2987,2990>
<74,2874,2980,2984>
<75,2874,2975,2982>
<76,2874,2961,3002>
<77,2874,2959,3002>
<78,2874,2953,2982>
<79,2874,2930,2982>
<80,2874,2929,2998>
<81,2874,2926,3164>
<82,2874,2918,2982>
<83,2874,2930,2982>
<84,2874,2925,2982>
<85,2874,2920,2982>
<86,2874,2909,2982>
<87,2874,2906,2982>
<88,2874,2905,2982>
<89,2854,2904,2934>
<90,2854,2905,2934>
<91,2854,2901,2890>
<92,2854,2902,3002>
<93,2854,2899,2904>
<94,2854,2899,2904>
<95,2854,2897,2904>
<96,2854,2897,2904>
<97,2854,2904,3064>
<98,2838,2904,2942>
<99,2838,2902,2950>
<100,2838,2900,2942>
Best: [3 8 14 7 6 11 2 5 1 12 10 13 9 4],2838

3 uruchomienie
<1,2930,3149,3352>
<2,2920,3179,3310>
<3,2906,3150,3346>
<4,2906,3141,3346>
<5,2906,3151,3350>
<6,2906,3140,3328>
<7,2906,3121,3308>
<8,2904,3107,3290>
<9,2866,3062,3234>
<10,2866,3026,3254>
<11,2866,3011,3176>
<12,2864,3003,3154>
<13,2864,3005,3146>
<14,2864,2987,3122>
<15,2864,2974,3116>
<16,2864,2955,3116>
<17,2864,2959,3122>
<18,2864,2968,3122>
<19,2864,2965,3122>
<20,2864,2961,3122>
<21,2864,2943,3076>
<22,2844,2940,3076>
<23,2844,2940,3048>
<24,2844,2934,3042>
<25,2814,2930,3042>
<26,2814,2931,3036>
<27,2802,2920,2990>
<28,2802,2911,2996>
<29,2802,2892,3018>
<30,2802,2886,3006>
<31,2802,2885,2938>
<32,2802,2890,2962>
<33,2802,2870,2962>
<34,2802,2875,2924>
<35,2802,2873,2942>
<36,2802,2878,3010>
<37,2802,2868,2966>
<38,2802,2862,2920>
<39,2802,2855,2920>
<40,2802,2857,2912>
<41,2802,2851,2880>
<42,2802,2849,3006>
<43,2802,2845,2946>
<44,2802,2840,2878>
<45,2802,2847,2878>
<46,2802,2849,2920>
<47,2802,2847,2880>
<48,2802,2844,2982>
<49,2802,2842,2982>
<50,2802,2843,2982>
<51,2802,2837,3088>
<52,2802,2835,2966>
<53,2802,2835,2842>
<54,2802,2837,2854>
<55,2802,2839,2846>
<56,2794,2843,2846>
<57,2794,2845,2966>
<58,2746,2841,2934>
<59,2746,2839,2866>
<60,2738,2833,3070>
<61,2738,2818,2908>
<62,2738,2813,2858>
<63,2738,2803,2814>
<64,2738,2809,2842>
<65,2738,2812,2858>
<66,2738,2811,2858>
<67,2738,2810,2858>
<68,2738,2802,2858>
<69,2738,2804,2890>
<70,2738,2802,2854>
<71,2738,2798,2858>
<72,2738,2798,2874>
<73,2738,2798,2910>
<74,2738,2802,2910>
<75,2738,2789,2902>
<76,2738,2785,2842>
<77,2738,2779,2842>
<78,2738,2778,2794>
<79,2738,2775,2834>
<80,2738,2780,2834>
<81,2738,2779,2884>
<82,2738,2773,2802>
<83,2738,2773,2802>
<84,2738,2778,2842>
<85,2738,2781,2938>
<86,2738,2778,2858>
<87,2738,2782,2822>
<88,2738,2787,2846>
<89,2738,2792,2946>
<90,2738,2798,2846>
<91,2738,2797,2842>
<92,2738,2807,2842>
<93,2738,2809,2842>
<94,2738,2811,2936>
<95,2738,2807,2936>
<96,2738,2798,2846>
<97,2738,2801,2858>
<98,2738,2794,2858>
<99,2738,2788,2858>
<100,2738,2786,3124>
Best: [8 13 10 11 2 6 12 5 3 14 7 1 9 4],2738

4 uruchomienie
<1,2956,3150,3318>
<2,2956,3184,3336>
<3,2940,3152,3302>
<4,2936,3126,3300>
<5,2878,3106,3294>
<6,2878,3103,3294>
<7,2764,3083,3270>
<8,2764,3079,3270>
<9,2764,3055,3330>
<10,2764,3038,3284>
<11,2764,3035,3284>
<12,2764,3052,3348>
<13,2764,2981,3234>
<14,2764,2990,3272>
<15,2764,2980,3264>
<16,2764,2985,3240>
<17,2764,2942,3234>
<18,2764,2931,3238>
<19,2764,2985,3242>
<20,2764,2970,3242>
<21,2764,2938,3234>
<22,2764,2928,3234>
<23,2764,2973,3242>
<24,2764,2993,3262>
<25,2764,2932,3262>
<26,2764,2936,3234>
<27,2764,2941,3234>
<28,2764,2920,3234>
<29,2764,2935,3234>
<30,2764,2920,3234>
<31,2764,2915,3234>
<32,2764,2914,3086>
<33,2764,2921,3086>
<34,2764,2913,3158>
<35,2764,2883,3028>
<36,2764,2909,3088>
<37,2764,2899,3088>
<38,2764,2897,3088>
<39,2764,2919,3088>
<40,2764,2955,3094>
<41,2764,2944,3122>
<42,2764,2953,3122>
<43,2764,2918,3102>
<44,2764,2911,3102>
<45,2764,2927,3088>
<46,2764,2932,3088>
<47,2764,2922,3088>
<48,2764,2918,3088>
<49,2764,2919,3088>
<50,2764,2915,3086>
<51,2764,2899,3080>
<52,2764,2905,3080>
<53,2764,2860,3080>
<54,2764,2877,3044>
<55,2764,2904,3006>
<56,2764,2898,3010>
<57,2764,2895,3010>
<58,2764,2880,3080>
<59,2764,2894,3006>
<60,2764,2903,3052>
<61,2764,2915,3050>
<62,2764,2913,3060>
<63,2764,2911,3100>
<64,2764,2911,3108>
<65,2764,2916,3108>
<66,2764,2929,3080>
<67,2764,2922,3040>
<68,2764,2910,3032>
<69,2764,2911,3004>
<70,2764,2907,3038>
<71,2764,2874,3014>
<72,2764,2871,3006>
<73,2764,2857,3122>
<74,2764,2877,3122>
<75,2764,2883,3122>
<76,2764,2879,2998>
<77,2764,2865,2998>
<78,2764,2866,3002>
<79,2764,2876,2998>
<80,2764,2885,3014>
<81,2764,2886,3014>
<82,2764,2884,3014>
<83,2764,2870,2994>
<84,2764,2852,2994>
<85,2764,2863,2994>
<86,2764,2865,3056>
<87,2764,2880,3074>
<88,2764,2882,3056>
<89,2764,2915,3056>
<90,2764,2909,3062>
<91,2764,2918,3056>
<92,2764,2911,3084>
<93,2764,2927,3088>
<94,2764,2902,3092>
<95,2764,2901,3128>
<96,2764,2878,3104>
<97,2764,2891,3122>
<98,2764,2896,3102>
<99,2764,2890,3044>
<100,2764,2863,3006>
Best: [4 9 6 14 7 2 12 5 1 11 10 3 13 8],2764

5 uruchomienie
<1,2944,3156,3342>
<2,2944,3194,3342>
<3,2944,3159,3300>
<4,2944,3139,3260>
<5,2944,3130,3246>
<6,2944,3121,3292>
<7,2918,3126,3292>
<8,2918,3096,3292>
<9,2918,3096,3292>
<10,2916,3094,3292>
<11,2916,3105,3292>
<12,2896,3102,3306>
<13,2896,3102,3306>
<14,2896,3088,3306>
<15,2896,3060,3194>
<16,2872,3046,3232>
<17,2872,3058,3216>
<18,2872,3056,3216>
<19,2872,3021,3210>
<20,2872,3019,3210>
<21,2872,3024,3188>
<22,2872,3018,3188>
<23,2872,2988,3166>
<24,2872,2968,3154>
<25,2872,2961,3206>
<26,2872,2963,3154>
<27,2846,2940,3154>
<28,2840,2918,3068>
<29,2840,2919,3086>
<30,2840,2919,3074>
<31,2840,2901,3074>
<32,2840,2896,3032>
<33,2836,2897,3032>
<34,2836,2895,3032>
<35,2836,2898,3032>
<36,2836,2891,3014>
<37,2836,2900,3038>
<38,2836,2888,2952>
<39,2828,2882,2932>
<40,2828,2877,2908>
<41,2792,2877,2986>
<42,2792,2878,3042>
<43,2792,2884,3064>
<44,2792,2886,2986>
<45,2792,2891,2992>
<46,2792,2886,3002>
<47,2792,2894,3010>
<48,2792,2896,3010>
<49,2792,2899,3010>
<50,2792,2893,3010>
<51,2792,2880,3010>
<52,2792,2869,3002>
<53,2784,2872,2986>
<54,2780,2869,3006>
<55,2780,2870,2974>
<56,2780,2884,3054>
<57,2772,2886,3062>
<58,2772,2878,3062>
<59,2772,2891,3062>
<60,2768,2873,3062>
<61,2768,2878,3018>
<62,2768,2855,3006>
<63,2768,2826,3006>
<64,2768,2834,3070>
<65,2768,2826,3018>
<66,2768,2827,3012>
<67,2768,2847,3012>
<68,2768,2864,3012>
<69,2768,2867,3012>
<70,2768,2862,3032>
<71,2768,2856,3014>
<72,2768,2849,3014>
<73,2768,2832,3014>
<74,2768,2834,3018>
<75,2768,2819,3000>
<76,2750,2838,3000>
<77,2750,2827,3070>
<78,2750,2825,3070>
<79,2750,2827,3098>
<80,2750,2822,3098>
<81,2750,2799,2908>
<82,2750,2810,3034>
<83,2750,2804,2908>
<84,2750,2799,2928>
<85,2750,2802,2928>
<86,2750,2798,3032>
<87,2750,2798,3032>
<88,2750,2799,3032>
<89,2750,2790,2892>
<90,2750,2786,2892>
<91,2750,2785,2908>
<92,2750,2786,2908>
<93,2750,2790,2908>
<94,2750,2786,2890>
<95,2750,2785,2822>
<96,2750,2783,2822>
<97,2750,2781,2822>
<98,2750,2782,2868>
<99,2750,2782,2880>
<100,2750,2779,2788>
Best: [3 13 10 2 12 5 6 7 8 11 14 1 9 4],2750

6 uruchomienie
<1,2912,3146,3418>
<2,2912,3152,3300>
<3,2912,3131,3298>
<4,2902,3095,3298>
<5,2880,3103,3258>
<6,2880,3096,3258>
<7,2880,3099,3268>
<8,2878,3096,3256>
<9,2878,3087,3254>
<10,2872,3083,3254>
<11,2872,3039,3230>
<12,2854,3041,3206>
<13,2854,3041,3216>
<14,2846,3037,3180>
<15,2846,3023,3172>
<16,2846,3020,3174>
<17,2846,3001,3152>
<18,2846,2976,3138>
<19,2846,2980,3130>
<20,2846,2969,3130>
<21,2846,2945,3130>
<22,2846,2938,3144>
<23,2846,2942,3130>
<24,2846,2925,3124>
<25,2836,2894,3124>
<26,2836,2897,3064>
<27,2836,2885,2996>
<28,2836,2892,3022>
<29,2836,2880,3026>
<30,2836,2879,2996>
<31,2836,2877,2970>
<32,2836,2874,3024>
<33,2836,2873,3032>
<34,2836,2871,3032>
<35,2836,2873,3044>
<36,2836,2870,2866>
<37,2836,2869,2866>
<38,2836,2870,2866>
<39,2836,2874,3198>
<40,2836,2869,2990>
<41,2836,2868,2900>
<42,2836,2864,2856>
<43,2836,2866,2996>
<44,2808,2864,2846>
<45,2808,2864,2862>
<46,2808,2870,2958>
<47,2800,2878,2958>
<48,2800,2890,2974>
<49,2800,2899,2974>
<50,2800,2888,2962>
<51,2800,2934,3026>
<52,2800,2915,3004>
<53,2800,2903,3026>
<54,2800,2916,3004>
<55,2756,2908,3004>
<56,2752,2905,3006>
<57,2752,2895,3006>
<58,2752,2901,3022>
<59,2752,2903,3022>
<60,2752,2896,3006>
<61,2752,2893,2974>
<62,2752,2888,2974>
<63,2752,2875,2962>
<64,2752,2875,2956>
<65,2752,2862,2962>
<66,2752,2868,2974>
<67,2752,2858,2934>
<68,2752,2865,3030>
<69,2752,2871,3070>
<70,2752,2840,2990>
<71,2752,2839,3084>
<72,2752,2847,2940>
<73,2752,2842,2940>
<74,2752,2827,2940>
<75,2752,2822,2918>
<76,2752,2820,2918>
<77,2752,2820,2962>
<78,2752,2825,2976>
<79,2752,2824,2918>
<80,2752,2836,2998>
<81,2752,2846,2918>
<82,2752,2822,2918>
<83,2752,2816,2918>
<84,2752,2804,2918>
<85,2752,2804,2918>
<86,2752,2788,2868>
<87,2752,2786,2868>
<88,2752,2786,2868>
<89,2750,2787,2868>
<90,2750,2786,2868>
<91,2750,2782,2920>
<92,2750,2786,3018>
<93,2750,2797,3018>
<94,2750,2799,2970>
<95,2750,2799,2970>
<96,2750,2816,2882>
<97,2750,2812,2882>
<98,2750,2807,2930>
<99,2750,2801,2882>
<100,2750,2799,2882>
Best: [8 10 5 13 2 12 14 6 3 11 7 1 9 4],2750

7 uruchomienie
<1,2952,3151,3372>
<2,2952,3192,3346>
<3,2930,3175,3356>
<4,2930,3166,3344>
<5,2930,3162,3344>
<6,2928,3155,3330>
<7,2922,3151,3318>
<8,2922,3135,3382>
<9,2922,3145,3272>
<10,2922,3121,3268>
<11,2922,3096,3322>
<12,2922,3098,3274>
<13,2918,3099,3224>
<14,2918,3096,3238>
<15,2918,3080,3230>
<16,2918,3060,3302>
<17,2892,3056,3278>
<18,2892,3054,3298>
<19,2892,3035,3230>
<20,2870,3046,3210>
<21,2870,3057,3214>
<22,2870,3047,3186>
<23,2870,3048,3186>
<24,2870,3042,3202>
<25,2870,3037,3236>
<26,2870,3022,3192>
<27,2870,3005,3168>
<28,2870,2988,3184>
<29,2870,2977,3192>
<30,2870,2950,3100>
<31,2870,2944,3076>
<32,2870,2953,3056>
<33,2870,2946,3056>
<34,2870,2938,3080>
<35,2870,2926,2994>
<36,2870,2920,3024>
<37,2870,2921,2986>
<38,2870,2919,3114>
<39,2870,2915,3024>
<40,2870,2907,3072>
<41,2870,2910,3088>
<42,2870,2906,3088>
<43,2870,2901,2988>
<44,2870,2905,2988>
<45,2870,2907,2988>
<46,2870,2905,2988>
<47,2870,2900,2900>
<48,2870,2901,3010>
<49,2870,2899,2900>
<50,2870,2898,2886>
<51,2870,2898,2870>
<52,2870,2898,2874>
<53,2870,2901,3012>
<54,2870,2899,2946>
<55,2870,2898,2870>
<56,2870,2901,3046>
<57,2870,2898,2870>
<58,2870,2898,2870>
<59,2870,2898,2870>
<60,2854,2898,2898>
<61,2854,2900,3012>
<62,2854,2897,2992>
<63,2854,2897,2992>
<64,2854,2895,2946>
<65,2854,2893,2946>
<66,2854,2896,3010>
<67,2854,2893,3052>
<68,2854,2893,3014>
<69,2854,2896,3056>
<70,2854,2908,3070>
<71,2854,2915,3066>
<72,2854,2926,3066>
<73,2854,2928,3040>
<74,2854,2921,3186>
<75,2854,2927,3192>
<76,2854,2942,3192>
<77,2854,2917,3192>
<78,2854,2925,3192>
<79,2854,2945,3192>
<80,2854,2944,3060>
<81,2846,2937,3156>
<82,2846,2945,3084>
<83,2846,2978,3156>
<84,2846,2991,3140>
<85,2846,2982,3144>
<86,2846,2981,3144>
<87,2846,2980,3172>
<88,2846,3001,3202>
<89,2846,3002,3190>
<90,2846,3009,3190>
<91,2846,3028,3202>
<92,2846,3045,3202>
<93,2846,3018,3202>
<94,2846,3017,3202>
<95,2846,2991,3190>
<96,2846,2971,3164>
<97,2846,2953,3180>
<98,2846,2945,3090>
<99,2846,2950,3142>
<100,2846,2965,3142>
Best: [3 5 1 10 12 13 14 11 8 2 7 6 9 4],2846

8 uruchomienie
<1,2984,3154,3356>
<2,2984,3174,3320>
<3,2942,3169,3320>
<4,2940,3153,3342>
<5,2816,3149,3318>
<6,2816,3118,3354>
<7,2816,3054,3290>
<8,2814,3055,3270>
<9,2814,3059,3270>
<10,2814,3013,3270>
<11,2814,3002,3246>
<12,2814,2967,3168>
<13,2814,2946,3168>
<14,2814,2916,3076>
<15,2814,2916,3076>
<16,2814,2930,3136>
<17,2814,2923,3074>
<18,2814,2936,3100>
<19,2814,2911,3060>
<20,2814,2895,3060>
<21,2814,2904,3094>
<22,2814,2900,3030>
<23,2814,2904,3064>
<24,2814,2906,3064>
<25,2814,2889,3064>
<26,2814,2877,3034>
<27,2814,2867,2940>
<28,2814,2861,2926>
<29,2814,2862,2910>
<30,2814,2854,2910>
<31,2814,2854,2910>
<32,2814,2852,2910>
<33,2814,2857,2910>
<34,2814,2857,2910>
<35,2814,2861,2910>
<36,2766,2863,2922>
<37,2766,2860,2922>
<38,2766,2865,2958>
<39,2766,2853,2910>
<40,2766,2847,2914>
<41,2766,2855,2980>
<42,2766,2844,2922>
<43,2766,2868,3006>
<44,2766,2868,3006>
<45,2766,2873,3006>
<46,2766,2868,3006>
<47,2766,2872,2994>
<48,2766,2880,3006>
<49,2766,2866,2994>
<50,2766,2870,2994>
<51,2766,2860,2978>
<52,2766,2869,3168>
<53,2766,2861,3008>
<54,2766,2865,3050>
<55,2766,2861,3008>
<56,2766,2855,2998>
<57,2766,2842,2998>
<58,2766,2846,2998>
<59,2766,2848,2998>
<60,2766,2827,2998>
<61,2766,2827,2930>
<62,2766,2826,2930>
<63,2766,2830,2962>
<64,2766,2823,2932>
<65,2766,2837,2980>
<66,2766,2825,2962>
<67,2766,2819,2962>
<68,2766,2809,2962>
<69,2766,2810,2962>
<70,2766,2809,2962>
<71,2766,2806,2988>
<72,2766,2804,2988>
<73,2766,2806,2886>
<74,2766,2811,2886>
<75,2766,2806,2886>
<76,2766,2807,3002>
<77,2766,2816,3012>
<78,2766,2815,3012>
<79,2766,2804,2862>
<80,2766,2803,2854>
<81,2766,2806,2954>
<82,2766,2807,2954>
<83,2766,2804,2948>
<84,2766,2804,2808>
<85,2766,2806,2850>
<86,2766,2806,2826>
<87,2750,2802,2790>
<88,2750,2801,2840>
<89,2750,2806,2916>
<90,2750,2810,2916>
<91,2750,2815,2926>
<92,2750,2823,2926>
<93,2750,2830,2926>
<94,2750,2850,2934>
<95,2750,2854,2934>
<96,2750,2855,2926>
<97,2750,2860,2938>
<98,2750,2871,2944>
<99,2750,2892,2950>
<100,2750,2895,2968>
Best: [13 8 2 11 10 5 14 6 3 12 7 1 9 4],2750

9 uruchomienie
<1,2912,3148,3362>
<2,2912,3186,3334>
<3,2912,3160,3286>
<4,2892,3151,3300>
<5,2892,3102,3300>
<6,2892,3089,3280>
<7,2892,3081,3322>
<8,2892,3088,3322>
<9,2888,3049,3270>
<10,2888,3013,3248>
<11,2888,2987,3240>
<12,2872,2985,3186>
<13,2872,2976,3186>
<14,2860,2958,3186>
<15,2860,2979,3186>
<16,2860,2931,3082>
<17,2860,2915,3028>
<18,2860,2910,3028>
<19,2860,2902,2912>
<20,2860,2897,3008>
<21,2860,2905,3118>
<22,2860,2901,3008>
<23,2860,2893,2896>
<24,2860,2895,2976>
<25,2860,2894,2972>
<26,2860,2895,2972>
<27,2860,2893,2972>
<28,2860,2893,2972>
<29,2860,2890,2874>
<30,2860,2892,2988>
<31,2860,2892,2988>
<32,2860,2890,2964>
<33,2860,2888,2874>
<34,2860,2888,2874>
<35,2860,2888,2872>
<36,2860,2888,2872>
<37,2860,2892,3108>
<38,2860,2893,3082>
<39,2860,2892,2964>
<40,2860,2889,2940>
<41,2860,2889,2940>
<42,2860,2888,2860>
<43,2860,2888,2860>
<44,2860,2889,2948>
<45,2860,2888,2896>
<46,2860,2888,2860>
<47,2860,2888,2860>
<48,2860,2888,2860>
<49,2860,2892,3078>
<50,2860,2903,3132>
<51,2860,2896,3162>
<52,2860,2892,3078>
<53,2860,2890,2996>
<54,2860,2888,2860>
<55,2860,2889,2924>
<56,2860,2888,2860>
<57,2860,2888,2860>
<58,2860,2888,2860>
<59,2860,2889,2912>
<60,2860,2889,2920>
<61,2860,2890,3032>
<62,2860,2902,3038>
<63,2860,2895,3042>
<64,2860,2891,2990>
<65,2860,2896,3042>
<66,2860,2899,3022>
<67,2860,2904,3098>
<68,2860,2896,2990>
<69,2860,2897,2990>
<70,2860,2891,2966>
<71,2860,2891,2924>
<72,2860,2889,2924>
<73,2860,2892,2924>
<74,2860,2893,2984>
<75,2850,2892,2984>
<76,2850,2888,2860>
<77,2850,2894,2998>
<78,2850,2893,2998>
<79,2850,2892,2992>
<80,2850,2905,3072>
<81,2850,2918,3048>
<82,2850,2914,2998>
<83,2850,2937,2998>
<84,2850,2955,2998>
<85,2850,2955,2998>
<86,2850,2954,2998>
<87,2850,2959,2998>
<88,2850,2980,2998>
<89,2850,2978,2998>
<90,2850,2971,3104>
<91,2850,2961,2998>
<92,2850,2943,2998>
<93,2850,2929,2988>
<94,2850,2930,2988>
<95,2850,2932,2998>
<96,2850,2928,2988>
<97,2850,2917,3004>
<98,2850,2910,3062>
<99,2850,2899,2986>
<100,2850,2903,2986>
Best: [13 3 5 11 2 8 12 4 10 14 6 7 1 9],2850

10 uruchomienie
<1,2950,3144,3322>
<2,2950,3158,3290>
<3,2924,3151,3282>
<4,2924,3120,3356>
<5,2924,3102,3356>
<6,2892,3102,3320>
<7,2892,3067,3320>
<8,2892,3062,3306>
<9,2892,3075,3304>
<10,2892,3063,3260>
<11,2892,3069,3272>
<12,2892,3062,3236>
<13,2862,3044,3206>
<14,2862,3057,3178>
<15,2862,3041,3200>
<16,2862,2999,3204>
<17,2862,3000,3204>
<18,2862,2998,3204>
<19,2862,3002,3204>
<20,2850,3008,3204>
<21,2850,2995,3204>
<22,2850,3000,3230>
<23,2850,3007,3230>
<24,2850,2980,3204>
<25,2850,2976,3204>
<26,2850,2966,3156>
<27,2850,2987,3156>
<28,2850,2979,3156>
<29,2850,2947,3136>
<30,2850,2951,3122>
<31,2850,2961,3152>
<32,2850,2949,3148>
<33,2850,2943,3122>
<34,2850,2937,3148>
<35,2850,2957,3144>
<36,2850,2972,3114>
<37,2850,2976,3114>
<38,2850,3003,3148>
<39,2850,3018,3144>
<40,2850,3011,3120>
<41,2850,2962,3140>
<42,2850,2965,3140>
<43,2850,2942,3072>
<44,2850,2937,3056>
<45,2850,2930,3056>
<46,2850,2911,3056>
<47,2850,2903,3056>
<48,2850,2912,3090>
<49,2846,2901,2976>
<50,2846,2890,2962>
<51,2838,2898,3006>
<52,2838,2904,3034>
<53,2838,2915,3116>
<54,2838,2929,3034>
<55,2838,2960,3072>
<56,2838,2977,3054>
<57,2838,2969,3062>
<58,2838,2975,3070>
<59,2838,2965,3070>
<60,2838,2960,3070>
<61,2838,2951,3046>
<62,2838,2949,3054>
<63,2838,2943,3046>
<64,2838,2934,3046>
<65,2838,2934,3048>
<66,2838,2932,2994>
<67,2838,2935,3048>
<68,2834,2945,3048>
<69,2838,2939,3168>
<70,2838,2946,3020>
<71,2838,2938,3036>
<72,2818,2931,3020>
<73,2818,2925,3056>
<74,2818,2923,3010>
<75,2818,2914,3036>
<76,2818,2904,3010>
<77,2818,2900,2974>
<78,2818,2912,3176>
<79,2818,2932,3124>
<80,2818,2926,3068>
<81,2818,2929,3068>
<82,2818,2932,2960>
<83,2818,2934,2960>
<84,2818,2928,2940>
<85,2818,2905,2940>
<86,2818,2901,2940>
<87,2818,2911,2940>
<88,2818,2916,2944>
<89,2818,2914,2944>
<90,2818,2896,2940>
<91,2818,2900,2940>
<92,2818,2895,2940>
<93,2818,2880,2940>
<94,2818,2875,2940>
<95,2818,2873,2940>
<96,2818,2870,2940>
<97,2818,2869,2940>
<98,2818,2864,2902>
<99,2818,2861,2902>
<100,2818,2869,2902>
Best: [3 10 2 13 5 11 6 7 12 8 14 1 9 4],2818
