Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>
<43,1720,1773,1856>
<44,1720,1775,1850>
<45,1720,1775,1850>
<46,1720,1780,1850>
<47,1698,1775,1850>
<48,1698,1773,1834>
<49,1698,1763,1834>
<50,1698,1768,1856>
<51,1698,1761,1898>
<52,1698,1764,1898>
<53,1698,1764,1862>
<54,1698,1755,1846>
<55,1698,1761,1840>
<56,1698,1750,1814>
<57,1698,1755,1814>
<58,1698,1751,1826>
<59,1698,1752,1830>
<60,1698,1747,1830>
<61,1698,1737,1814>
<62,1698,1732,1770>
<63,1698,1727,1768>
<64,1698,1728,1732>
<65,1698,1725,1790>
<66,1698,1723,1790>
<67,1698,1727,1818>
<68,1698,1728,1732>
<69,1698,1728,1850>
<70,1698,1723,1770>
<71,1698,1722,1770>
<72,1698,1720,1770>
<73,1698,1720,1730>
<74,1698,1722,1730>
<75,1698,1723,1730>
<76,1698,1718,1730>
<77,1698,1718,1800>
<78,1696,1716,1718>
<79,1696,1716,1718>
<80,1696,1717,1732>
<81,1694,1715,1752>
<82,1694,1714,1718>
<83,1694,1714,1710>
<84,1694,1715,1742>
<85,1694,1718,1754>
<86,1694,1714,1742>
<87,1694,1716,1746>
<88,1694,1715,1742>
<89,1694,1715,1742>
<90,1694,1721,1742>
<91,1694,1722,1792>
<92,1694,1721,1742>
<93,1694,1722,1742>
<94,1694,1736,1848>
<95,1694,1743,1808>
<96,1694,1743,1808>
<97,1694,1727,1848>
<98,1694,1727,1812>
<99,1694,1727,1808>
<100,1694,1730,1812>
Best: [3 5 2 10 11 6 12 1 8 7 4 9],1686

3 uruchomienie
<1,1754,1890,2020>
<2,1754,1914,2012>
<3,1754,1894,1970>
<4,1726,1875,1946>
<5,1726,1870,1970>
<6,1726,1856,1938>
<7,1726,1846,1938>
<8,1726,1862,1938>
<9,1726,1861,1940>
<10,1726,1852,1938>
<11,1726,1850,1926>
<12,1726,1845,1924>
<13,1726,1844,1922>
<14,1726,1840,1914>
<15,1726,1846,1910>
<16,1726,1843,1892>
<17,1726,1845,1892>
<18,1726,1833,1892>
<19,1726,1834,1916>
<20,1726,1832,1916>
<21,1726,1822,1900>
<22,1726,1821,1884>
<23,1726,1811,1868>
<24,1726,1799,1868>
<25,1726,1804,1874>
<26,1726,1800,1868>
<27,1726,1804,1868>
<28,1726,1816,1864>
<29,1726,1812,1860>
<30,1726,1827,1874>
<31,1726,1828,1874>
<32,1726,1836,1872>
<33,1726,1841,1870>
<34,1726,1830,1870>
<35,1726,1821,1866>
<36,1726,1815,1866>
<37,1726,1827,1866>
<38,1726,1824,1866>
<39,1726,1818,1866>
<40,1726,1826,1866>
<41,1726,1832,1866>
<42,1726,1810,1860>
<43,1726,1822,1860>
<44,1726,1819,1860>
<45,1726,1818,1900>
<46,1726,1801,1900>
<47,1726,1784,1878>
<48,1726,1779,1874>
<49,1726,1792,1860>
<50,1726,1790,1860>
<51,1726,1787,1860>
<52,1726,1793,1880>
<53,1726,1800,1880>
<54,1726,1787,1880>
<55,1726,1784,1870>
<56,1726,1783,1874>
<57,1726,1789,1870>
<58,1726,1790,1870>
<59,1726,1785,1870>
<60,1726,1800,1870>
<61,1726,1814,1918>
<62,1726,1827,1918>
<63,1726,1825,1910>
<64,1726,1826,1906>
<65,1726,1804,1894>
<66,1726,1823,1910>
<67,1726,1802,1900>
<68,1726,1786,1900>
<69,1726,1780,1870>
<70,1726,1787,1874>
<71,1726,1789,1874>
<72,1726,1781,1874>
<73,1726,1785,1874>
<74,1726,1778,1870>
<75,1726,1803,1874>
<76,1726,1801,1870>
<77,1726,1805,1902>
<78,1726,1810,1908>
<79,1726,1799,1902>
<80,1726,1793,1898>
<81,1726,1803,1920>
<82,1714,1796,1920>
<83,1714,1791,1900>
<84,1714,1800,1912>
<85,1714,1816,1912>
<86,1714,1809,1908>
<87,1714,1794,1908>
<88,1714,1804,1908>
<89,1714,1810,1908>
<90,1714,1822,1880>
<91,1714,1805,1878>
<92,1714,1794,1878>
<93,1714,1811,1908>
<94,1714,1825,1908>
<95,1714,1822,1878>
<96,1714,1836,1908>
<97,1714,1829,1890>
<98,1714,1828,1908>
<99,1714,1826,1884>
<100,1714,1830,1890>
Best: [8 7 2 11 5 10 12 1 3 6 4 9],1714

4 uruchomienie
<1,1742,1880,1992>
<2,1742,1914,1980>
<3,1742,1900,1982>
<4,1734,1901,1982>
<5,1734,1877,2030>
<6,1734,1870,2038>
<7,1732,1854,2002>
<8,1714,1847,2002>
<9,1714,1843,2002>
<10,1712,1831,2014>
<11,1712,1818,1948>
<12,1712,1820,1948>
<13,1712,1816,1948>
<14,1712,1814,1948>
<15,1712,1795,1938>
<16,1712,1793,1896>
<17,1708,1795,1890>
<18,1708,1781,1878>
<19,1708,1782,1862>
<20,1708,1774,1836>
<21,1708,1772,1850>
<22,1708,1789,1864>
<23,1708,1795,1848>
<24,1708,1783,1840>
<25,1708,1795,1850>
<26,1708,1798,1886>
<27,1700,1796,1840>
<28,1700,1796,1850>
<29,1700,1803,1850>
<30,1700,1781,1852>
<31,1700,1764,1846>
<32,1700,1754,1840>
<33,1700,1754,1830>
<34,1700,1760,1852>
<35,1700,1756,1842>
<36,1700,1763,1850>
<37,1700,1753,1840>
<38,1700,1746,1798>
<39,1700,1741,1800>
<40,1700,1738,1800>
<41,1700,1741,1814>
<42,1700,1745,1792>
<43,1700,1754,1850>
<44,1700,1763,1818>
<45,1700,1765,1800>
<46,1700,1764,1828>
<47,1690,1766,1828>
<48,1690,1760,1814>
<49,1690,1757,1814>
<50,1690,1754,1840>
<51,1690,1755,1840>
<52,1690,1752,1840>
<53,1690,1754,1798>
<54,1690,1765,1830>
<55,1690,1760,1800>
<56,1690,1768,1800>
<57,1690,1769,1840>
<58,1690,1763,1800>
<59,1690,1747,1830>
<60,1690,1749,1800>
<61,1690,1750,1828>
<62,1690,1743,1830>
<63,1690,1749,1828>
<64,1690,1745,1828>
<65,1690,1735,1830>
<66,1690,1737,1830>
<67,1690,1734,1830>
<68,1690,1747,1834>
<69,1690,1757,1834>
<70,1690,1753,1830>
<71,1690,1773,1834>
<72,1690,1784,1834>
<73,1690,1776,1834>
<74,1690,1782,1834>
<75,1690,1773,1834>
<76,1690,1766,1834>
<77,1690,1774,1834>
<78,1690,1768,1830>
<79,1690,1775,1836>
<80,1690,1770,1828>
<81,1690,1763,1842>
<82,1690,1764,1834>
<83,1690,1763,1828>
<84,1690,1765,1822>
<85,1690,1761,1832>
<86,1690,1758,1816>
<87,1690,1749,1830>
<88,1690,1764,1832>
<89,1690,1775,1832>
<90,1690,1759,1832>
<91,1690,1762,1832>
<92,1690,1754,1832>
<93,1690,1749,1832>
<94,1690,1755,1830>
<95,1690,1757,1816>
<96,1690,1767,1816>
<97,1690,1762,1866>
<98,1682,1752,1816>
<99,1682,1771,1816>
<100,1682,1765,1816>
Best: [8 10 5 12 2 11 6 1 3 7 4 9],1682

5 uruchomienie
<1,1744,1887,2034>
<2,1744,1910,2006>
<3,1744,1902,2024>
<4,1742,1894,2002>
<5,1742,1894,1992>
<6,1742,1882,1996>
<7,1742,1871,2018>
<8,1742,1858,1952>
<9,1742,1847,1960>
<10,1742,1841,1960>
<11,1742,1837,1940>
<12,1742,1827,1936>
<13,1742,1818,1930>
<14,1742,1811,1926>
<15,1742,1793,1940>
<16,1742,1787,1922>
<17,1742,1789,1880>
<18,1742,1790,1880>
<19,1742,1782,1880>
<20,1742,1780,1880>
<21,1742,1780,1922>
<22,1742,1789,1922>
<23,1742,1790,1922>
<24,1742,1795,1922>
<25,1734,1797,1894>
<26,1734,1788,1890>
<27,1734,1787,1858>
<28,1734,1791,1824>
<29,1734,1795,1864>
<30,1734,1796,1848>
<31,1734,1801,1848>
<32,1734,1809,1874>
<33,1734,1802,1848>
<34,1734,1803,1848>
<35,1716,1807,1852>
<36,1716,1813,1852>
<37,1716,1814,1852>
<38,1712,1798,1852>
<39,1712,1790,1848>
<40,1708,1799,1848>
<41,1708,1782,1906>
<42,1708,1779,1844>
<43,1708,1785,1862>
<44,1708,1788,1830>
<45,1708,1782,1848>
<46,1708,1773,1844>
<47,1708,1764,1844>
<48,1708,1766,1848>
<49,1700,1758,1844>
<50,1700,1757,1844>
<51,1700,1755,1844>
<52,1700,1748,1832>
<53,1700,1742,1832>
<54,1700,1745,1820>
<55,1700,1748,1820>
<56,1700,1737,1812>
<57,1700,1735,1812>
<58,1686,1725,1812>
<59,1686,1725,1812>
<60,1668,1730,1850>
<61,1668,1744,1850>
<62,1668,1742,1850>
<63,1668,1746,1850>
<64,1668,1736,1850>
<65,1668,1751,1882>
<66,1668,1747,1882>
<67,1668,1767,1888>
<68,1668,1778,1888>
<69,1668,1773,1888>
<70,1668,1773,1888>
<71,1668,1742,1934>
<72,1668,1719,1882>
<73,1668,1719,1874>
<74,1668,1714,1874>
<75,1668,1713,1874>
<76,1668,1715,1874>
<77,1668,1721,1874>
<78,1668,1722,1874>
<79,1668,1724,1874>
<80,1668,1724,1874>
<81,1668,1719,1874>
<82,1668,1715,1874>
<83,1668,1707,1800>
<84,1668,1712,1800>
<85,1668,1707,1820>
<86,1668,1703,1800>
<87,1668,1705,1800>
<88,1668,1703,1800>
<89,1668,1711,1782>
<90,1668,1709,1796>
<91,1668,1710,1746>
<92,1668,1708,1798>
<93,1668,1712,1798>
<94,1668,1709,1768>
<95,1668,1721,1744>
<96,1668,1717,1800>
<97,1668,1706,1744>
<98,1668,1694,1784>
<99,1668,1702,1880>
<100,1668,1707,1936>
Best: [8 10 2 11 6 5 12 7 3 1 4 9],1668

6 uruchomienie
<1,1780,1890,2028>
<2,1778,1903,2028>
<3,1774,1886,2016>
<4,1772,1884,2016>
<5,1736,1889,2016>
<6,1726,1884,1980>
<7,1726,1877,1970>
<8,1726,1876,1984>
<9,1726,1871,1994>
<10,1726,1862,1978>
<11,1726,1847,1974>
<12,1726,1838,1984>
<13,1726,1842,1910>
<14,1726,1826,1914>
<15,1726,1825,1914>
<16,1726,1811,1914>
<17,1726,1805,1914>
<18,1726,1793,1890>
<19,1726,1791,1882>
<20,1708,1795,1882>
<21,1708,1774,1874>
<22,1708,1772,1874>
<23,1700,1774,1874>
<24,1700,1761,1802>
<25,1700,1760,1812>
<26,1700,1756,1814>
<27,1700,1756,1874>
<28,1700,1745,1874>
<29,1700,1740,1814>
<30,1700,1738,1814>
<31,1700,1733,1788>
<32,1700,1737,1802>
<33,1700,1732,1802>
<34,1700,1730,1780>
<35,1700,1728,1790>
<36,1700,1724,1782>
<37,1700,1726,1868>
<38,1700,1736,1868>
<39,1700,1735,1818>
<40,1700,1737,1792>
<41,1700,1740,1804>
<42,1700,1738,1868>
<43,1700,1738,1778>
<44,1700,1739,1778>
<45,1700,1732,1780>
<46,1700,1729,1772>
<47,1700,1728,1772>
<48,1700,1737,1824>
<49,1700,1745,1772>
<50,1700,1746,1772>
<51,1700,1743,1784>
<52,1700,1744,1772>
<53,1700,1736,1760>
<54,1700,1737,1758>
<55,1700,1736,1772>
<56,1700,1732,1772>
<57,1700,1735,1830>
<58,1700,1740,1844>
<59,1700,1739,1840>
<60,1700,1735,1836>
<61,1700,1730,1828>
<62,1700,1739,1854>
<63,1700,1738,1870>
<64,1700,1738,1854>
<65,1698,1737,1854>
<66,1698,1743,1854>
<67,1698,1733,1854>
<68,1698,1737,1846>
<69,1698,1749,1846>
<70,1698,1747,1846>
<71,1698,1739,1876>
<72,1698,1741,1862>
<73,1698,1731,1846>
<74,1698,1720,1778>
<75,1698,1719,1778>
<76,1698,1718,1778>
<77,1698,1715,1714>
<78,1698,1715,1700>
<79,1698,1715,1710>
<80,1698,1717,1782>
<81,1698,1716,1762>
<82,1698,1716,1762>
<83,1690,1716,1798>
<84,1690,1715,1740>
<85,1690,1715,1770>
<86,1690,1715,1796>
<87,1690,1713,1774>
<88,1690,1712,1712>
<89,1690,1711,1724>
<90,1690,1713,1760>
<91,1690,1714,1778>
<92,1690,1712,1712>
<93,1690,1712,1818>
<94,1690,1711,1718>
<95,1690,1710,1712>
<96,1690,1709,1712>
<97,1690,1708,1706>
<98,1690,1708,1706>
<99,1690,1708,1704>
<100,1690,1708,1704>
Best: [8 11 10 7 12 5 2 6 3 1 4 9],1690

7 uruchomienie
<1,1754,1893,2004>
<2,1754,1908,2004>
<3,1754,1891,2038>
<4,1754,1881,2042>
<5,1754,1898,2000>
<6,1746,1898,2004>
<7,1746,1889,2004>
<8,1740,1872,1986>
<9,1740,1882,1988>
<10,1732,1859,1986>
<11,1732,1848,1986>
<12,1726,1833,1990>
<13,1718,1823,1986>
<14,1718,1815,1986>
<15,1718,1795,1904>
<16,1718,1788,1926>
<17,1718,1784,1904>
<18,1718,1787,1892>
<19,1708,1782,1870>
<20,1708,1773,1870>
<21,1688,1774,1870>
<22,1688,1767,1886>
<23,1688,1765,1878>
<24,1688,1760,1884>
<25,1688,1764,1884>
<26,1688,1767,1884>
<27,1688,1763,1884>
<28,1688,1749,1846>
<29,1688,1738,1830>
<30,1688,1735,1830>
<31,1688,1733,1840>
<32,1682,1739,1830>
<33,1682,1745,1876>
<34,1682,1740,1876>
<35,1682,1740,1876>
<36,1682,1733,1876>
<37,1682,1732,1858>
<38,1682,1739,1826>
<39,1682,1750,1862>
<40,1682,1745,1870>
<41,1682,1743,1870>
<42,1682,1730,1856>
<43,1682,1725,1856>
<44,1682,1723,1860>
<45,1682,1719,1812>
<46,1682,1712,1806>
<47,1682,1717,1838>
<48,1682,1714,1838>
<49,1682,1723,1856>
<50,1682,1732,1846>
<51,1682,1733,1866>
<52,1682,1728,1866>
<53,1682,1726,1810>
<54,1682,1718,1850>
<55,1682,1723,1854>
<56,1682,1734,1854>
<57,1682,1726,1810>
<58,1682,1731,1850>
<59,1682,1722,1850>
<60,1682,1740,1850>
<61,1682,1769,1850>
<62,1682,1748,1850>
<63,1682,1757,1850>
<64,1682,1758,1850>
<65,1682,1761,1850>
<66,1682,1756,1896>
<67,1682,1753,1896>
<68,1682,1766,1872>
<69,1682,1777,1850>
<70,1682,1747,1850>
<71,1682,1738,1850>
<72,1682,1737,1850>
<73,1682,1730,1850>
<74,1682,1723,1850>
<75,1682,1709,1810>
<76,1682,1704,1742>
<77,1682,1704,1742>
<78,1682,1702,1742>
<79,1682,1700,1742>
<80,1682,1701,1790>
<81,1682,1703,1742>
<82,1682,1703,1742>
<83,1682,1703,1742>
<84,1682,1700,1742>
<85,1682,1700,1742>
<86,1682,1700,1748>
<87,1682,1699,1734>
<88,1682,1701,1798>
<89,1682,1700,1852>
<90,1682,1700,1848>
<91,1682,1709,1852>
<92,1682,1703,1848>
<93,1682,1712,1848>
<94,1682,1724,1876>
<95,1682,1718,1876>
<96,1682,1725,1876>
<97,1682,1741,1876>
<98,1682,1744,1876>
<99,1682,1725,1876>
<100,1682,1731,1876>
Best: [8 9 1 7 11 6 5 12 4 2 10 3],1682

8 uruchomienie
<1,1760,1894,1992>
<2,1760,1911,1978>
<3,1760,1909,1978>
<4,1760,1907,1966>
<5,1760,1906,1976>
<6,1760,1888,2032>
<7,1748,1871,1996>
<8,1744,1863,1956>
<9,1728,1872,1960>
<10,1728,1859,1964>
<11,1728,1844,1956>
<12,1728,1824,1956>
<13,1728,1822,1918>
<14,1728,1814,1914>
<15,1718,1796,1878>
<16,1716,1793,1894>
<17,1716,1794,1894>
<18,1716,1785,1882>
<19,1712,1766,1882>
<20,1712,1769,1882>
<21,1712,1771,1864>
<22,1712,1783,1864>
<23,1712,1771,1870>
<24,1712,1764,1882>
<25,1712,1775,1860>
<26,1712,1789,1864>
<27,1712,1775,1860>
<28,1712,1759,1836>
<29,1712,1769,1842>
<30,1712,1768,1842>
<31,1712,1772,1842>
<32,1712,1771,1842>
<33,1712,1770,1842>
<34,1712,1758,1842>
<35,1712,1743,1842>
<36,1712,1735,1842>
<37,1712,1738,1842>
<38,1712,1736,1842>
<39,1712,1730,1748>
<40,1712,1729,1718>
<41,1712,1730,1776>
<42,1712,1729,1718>
<43,1712,1729,1718>
<44,1712,1729,1736>
<45,1712,1730,1860>
<46,1712,1729,1716>
<47,1712,1729,1740>
<48,1712,1729,1712>
<49,1712,1730,1812>
<50,1712,1731,1812>
<51,1712,1731,1812>
<52,1712,1731,1812>
<53,1712,1734,1818>
<54,1712,1734,1818>
<55,1712,1730,1818>
<56,1712,1729,1712>
<57,1712,1729,1712>
<58,1712,1729,1712>
<59,1712,1729,1712>
<60,1712,1729,1796>
<61,1712,1729,1784>
<62,1712,1729,1712>
<63,1712,1729,1712>
<64,1712,1729,1720>
<65,1712,1729,1712>
<66,1700,1729,1712>
<67,1700,1728,1712>
<68,1700,1731,1816>
<69,1700,1729,1816>
<70,1700,1737,1820>
<71,1700,1739,1858>
<72,1700,1734,1812>
<73,1700,1747,1820>
<74,1700,1750,1820>
<75,1700,1768,1816>
<76,1700,1773,1820>
<77,1700,1775,1836>
<78,1700,1785,1836>
<79,1700,1786,1828>
<80,1698,1783,1840>
<81,1698,1775,1840>
<82,1692,1761,1830>
<83,1686,1754,1820>
<84,1686,1761,1820>
<85,1686,1746,1820>
<86,1686,1739,1820>
<87,1686,1733,1812>
<88,1686,1740,1820>
<89,1686,1741,1898>
<90,1686,1726,1812>
<91,1686,1733,1812>
<92,1686,1732,1806>
<93,1686,1740,1820>
<94,1686,1735,1820>
<95,1686,1729,1814>
<96,1686,1722,1820>
<97,1686,1723,1796>
<98,1686,1726,1828>
<99,1686,1739,1828>
<100,1686,1729,1872>
Best: [8 1 4 7 11 5 12 6 9 10 2 3],1686

9 uruchomienie
<1,1756,1891,2010>
<2,1756,1903,1986>
<3,1756,1890,1970>
<4,1730,1878,1976>
<5,1730,1863,1954>
<6,1722,1871,1974>
<7,1722,1874,1972>
<8,1696,1846,1966>
<9,1696,1836,1954>
<10,1696,1825,1954>
<11,1696,1810,1954>
<12,1696,1804,1936>
<13,1696,1793,1916>
<14,1696,1780,1914>
<15,1696,1778,1914>
<16,1696,1776,1948>
<17,1696,1778,1890>
<18,1696,1774,1892>
<19,1696,1750,1866>
<20,1692,1732,1818>
<21,1692,1724,1820>
<22,1690,1722,1820>
<23,1690,1725,1820>
<24,1690,1720,1734>
<25,1690,1724,1760>
<26,1690,1723,1786>
<27,1690,1724,1792>
<28,1690,1734,1806>
<29,1690,1739,1864>
<30,1690,1743,1872>
<31,1690,1738,1872>
<32,1690,1736,1872>
<33,1690,1737,1872>
<34,1690,1730,1822>
<35,1690,1728,1822>
<36,1690,1727,1778>
<37,1690,1724,1784>
<38,1690,1722,1784>
<39,1690,1718,1784>
<40,1690,1721,1784>
<41,1690,1720,1784>
<42,1690,1720,1830>
<43,1690,1720,1830>
<44,1690,1724,1856>
<45,1690,1714,1830>
<46,1690,1712,1830>
<47,1690,1721,1830>
<48,1690,1725,1774>
<49,1690,1724,1796>
<50,1690,1716,1772>
<51,1690,1717,1772>
<52,1690,1720,1772>
<53,1690,1720,1790>
<54,1690,1722,1762>
<55,1690,1716,1762>
<56,1690,1714,1762>
<57,1690,1712,1736>
<58,1690,1716,1736>
<59,1690,1718,1764>
<60,1690,1721,1812>
<61,1690,1716,1764>
<62,1690,1714,1764>
<63,1690,1715,1736>
<64,1690,1713,1736>
<65,1690,1713,1736>
<66,1690,1715,1736>
<67,1682,1714,1736>
<68,1682,1717,1752>
<69,1682,1719,1744>
<70,1682,1719,1752>
<71,1682,1719,1760>
<72,1682,1712,1784>
<73,1682,1721,1822>
<74,1682,1730,1856>
<75,1682,1749,1856>
<76,1682,1756,1822>
<77,1682,1782,1836>
<78,1682,1782,1864>
<79,1682,1779,1822>
<80,1682,1767,1822>
<81,1682,1762,1822>
<82,1682,1762,1822>
<83,1682,1768,1822>
<84,1682,1756,1822>
<85,1682,1740,1822>
<86,1682,1749,1822>
<87,1682,1743,1822>
<88,1682,1736,1822>
<89,1682,1733,1822>
<90,1682,1729,1764>
<91,1682,1724,1760>
<92,1674,1728,1768>
<93,1674,1733,1822>
<94,1674,1742,1802>
<95,1674,1734,1760>
<96,1674,1736,1760>
<97,1674,1733,1868>
<98,1674,1725,1826>
<99,1674,1721,1752>
<100,1674,1718,1752>
Best: [8 3 11 2 12 5 7 6 10 1 4 9],1674

10 uruchomienie
<1,1780,1879,1988>
<2,1770,1901,2026>
<3,1770,1885,1988>
<4,1736,1873,1970>
<5,1706,1871,1970>
<6,1706,1864,1962>
<7,1706,1853,2022>
<8,1706,1829,1952>
<9,1706,1832,1992>
<10,1706,1822,1952>
<11,1706,1815,1952>
<12,1706,1824,1898>
<13,1706,1815,1922>
<14,1706,1821,1916>
<15,1706,1824,1894>
<16,1706,1808,1890>
<17,1706,1806,1868>
<18,1706,1804,1872>
<19,1706,1794,1868>
<20,1706,1791,1870>
<21,1706,1789,1858>
<22,1706,1781,1870>
<23,1706,1775,1858>
<24,1706,1769,1858>
<25,1706,1773,1870>
<26,1706,1765,1870>
<27,1706,1751,1858>
<28,1706,1737,1858>
<29,1706,1735,1808>
<30,1706,1729,1808>
<31,1706,1734,1808>
<32,1706,1734,1808>
<33,1706,1733,1808>
<34,1706,1733,1808>
<35,1706,1727,1808>
<36,1706,1725,1808>
<37,1706,1723,1710>
<38,1706,1723,1718>
<39,1706,1723,1706>
<40,1706,1723,1748>
<41,1706,1723,1706>
<42,1706,1724,1794>
<43,1706,1725,1814>
<44,1706,1723,1706>
<45,1706,1723,1730>
<46,1706,1723,1718>
<47,1706,1723,1706>
<48,1706,1723,1706>
<49,1698,1722,1706>
<50,1698,1723,1742>
<51,1706,1726,1830>
<52,1706,1723,1710>
<53,1696,1723,1714>
<54,1696,1723,1710>
<55,1696,1724,1802>
<56,1696,1722,1742>
<57,1696,1722,1812>
<58,1696,1721,1854>
<59,1696,1722,1832>
<60,1696,1731,1832>
<61,1696,1745,1844>
<62,1696,1733,1844>
<63,1696,1734,1826>
<64,1696,1737,1826>
<65,1696,1731,1812>
<66,1696,1730,1838>
<67,1696,1728,1812>
<68,1696,1732,1812>
<69,1696,1727,1812>
<70,1696,1738,1806>
<71,1696,1732,1806>
<72,1696,1733,1806>
<73,1696,1749,1804>
<74,1696,1749,1806>
<75,1696,1753,1806>
<76,1696,1760,1806>
<77,1696,1761,1928>
<78,1696,1755,1840>
<79,1696,1767,1806>
<80,1696,1760,1816>
<81,1696,1754,1806>
<82,1696,1752,1800>
<83,1696,1761,1804>
<84,1696,1762,1806>
<85,1696,1759,1844>
<86,1696,1764,1844>
<87,1696,1773,1832>
<88,1696,1774,1832>
<89,1692,1756,1832>
<90,1692,1753,1844>
<91,1692,1751,1844>
<92,1692,1765,1844>
<93,1692,1761,1844>
<94,1692,1748,1886>
<95,1692,1745,1844>
<96,1692,1737,1844>
<97,1692,1729,1844>
<98,1692,1726,1844>
<99,1692,1728,1830>
<100,1692,1737,1810>
Best: [10 12 2 11 6 7 5 1 3 8 4 9],1692
