Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.2,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>
<43,1704,1741,1748>
<44,1704,1732,1748>
<45,1704,1728,1748>
<46,1704,1726,1748>
<47,1704,1725,1748>
<48,1704,1726,1748>
<49,1704,1725,1748>
<50,1704,1724,1748>
<51,1704,1726,1802>
<52,1704,1724,1814>
<53,1704,1723,1748>
<54,1704,1722,1796>
<55,1704,1722,1734>
<56,1704,1721,1734>
<57,1688,1714,1734>
<58,1688,1711,1730>
<59,1688,1710,1730>
<60,1688,1710,1730>
<61,1688,1710,1722>
<62,1688,1709,1722>
<63,1688,1708,1704>
<64,1688,1707,1704>
<65,1688,1707,1768>
<66,1688,1707,1770>
<67,1688,1705,1712>
<68,1688,1705,1704>
<69,1688,1705,1704>
<70,1688,1705,1696>
<71,1688,1705,1760>
<72,1688,1705,1760>
<73,1688,1704,1694>
<74,1688,1704,1688>
<75,1688,1704,1688>
<76,1688,1704,1688>
<77,1688,1704,1688>
<78,1688,1704,1688>
<79,1688,1704,1688>
<80,1688,1704,1688>
<81,1688,1704,1688>
<82,1688,1704,1688>
<83,1688,1704,1688>
<84,1688,1704,1688>
<85,1688,1704,1688>
<86,1688,1704,1688>
<87,1688,1704,1688>
<88,1688,1704,1688>
<89,1688,1704,1694>
<90,1688,1704,1688>
<91,1688,1704,1688>
<92,1688,1704,1688>
<93,1688,1704,1688>
<94,1688,1704,1688>
<95,1688,1704,1688>
<96,1688,1705,1768>
<97,1688,1707,1768>
<98,1688,1710,1802>
<99,1688,1712,1830>
<100,1688,1714,1810>
Best: [9 4 1 7 11 6 10 12 8 5 2 3],1688

3 uruchomienie
<1,1760,1888,2012>
<2,1760,1887,1998>
<3,1760,1877,1998>
<4,1760,1879,1998>
<5,1760,1867,1998>
<6,1746,1852,1928>
<7,1746,1855,1924>
<8,1746,1850,1958>
<9,1734,1831,1960>
<10,1734,1833,1958>
<11,1734,1832,1956>
<12,1734,1831,1956>
<13,1720,1829,1962>
<14,1720,1818,1956>
<15,1720,1827,1980>
<16,1720,1803,1940>
<17,1720,1781,1940>
<18,1720,1787,1934>
<19,1720,1781,1934>
<20,1720,1783,1978>
<21,1720,1809,1978>
<22,1720,1805,1978>
<23,1720,1796,1934>
<24,1720,1791,1934>
<25,1720,1793,1934>
<26,1720,1804,1962>
<27,1720,1797,1934>
<28,1714,1793,1904>
<29,1714,1776,1902>
<30,1714,1772,1904>
<31,1714,1776,1902>
<32,1714,1771,1864>
<33,1714,1777,1886>
<34,1714,1769,1904>
<35,1714,1769,1906>
<36,1720,1777,1906>
<37,1704,1783,1898>
<38,1704,1780,1884>
<39,1704,1773,1864>
<40,1704,1775,1886>
<41,1704,1766,1886>
<42,1704,1764,1886>
<43,1704,1758,1886>
<44,1704,1746,1904>
<45,1704,1757,1854>
<46,1704,1764,1864>
<47,1704,1763,1904>
<48,1704,1743,1836>
<49,1704,1734,1836>
<50,1704,1726,1836>
<51,1704,1726,1776>
<52,1704,1722,1776>
<53,1704,1721,1776>
<54,1704,1721,1704>
<55,1704,1721,1704>
<56,1704,1721,1704>
<57,1704,1721,1704>
<58,1704,1721,1704>
<59,1704,1721,1704>
<60,1704,1721,1798>
<61,1704,1723,1798>
<62,1704,1747,1782>
<63,1704,1749,1852>
<64,1704,1747,1782>
<65,1704,1742,1810>
<66,1704,1772,1810>
<67,1704,1775,1856>
<68,1704,1765,1856>
<69,1694,1771,1820>
<70,1694,1764,1820>
<71,1694,1762,1810>
<72,1682,1761,1842>
<73,1682,1761,1842>
<74,1682,1752,1842>
<75,1682,1737,1842>
<76,1682,1736,1878>
<77,1682,1732,1878>
<78,1682,1721,1782>
<79,1682,1725,1790>
<80,1682,1720,1790>
<81,1682,1728,1790>
<82,1682,1720,1790>
<83,1682,1718,1754>
<84,1682,1709,1754>
<85,1682,1710,1754>
<86,1682,1710,1754>
<87,1682,1712,1754>
<88,1682,1714,1754>
<89,1682,1716,1754>
<90,1682,1710,1776>
<91,1682,1707,1754>
<92,1682,1703,1754>
<93,1682,1704,1776>
<94,1682,1705,1730>
<95,1682,1703,1730>
<96,1682,1699,1730>
<97,1682,1699,1730>
<98,1682,1699,1686>
<99,1682,1699,1686>
<100,1682,1699,1686>
Best: [4 9 1 7 6 2 11 12 8 10 5 3],1682

4 uruchomienie
<1,1790,1885,2010>
<2,1790,1894,2006>
<3,1790,1886,1994>
<4,1778,1885,1994>
<5,1778,1876,1994>
<6,1756,1874,1994>
<7,1756,1855,1994>
<8,1756,1860,1994>
<9,1744,1855,1994>
<10,1744,1866,1994>
<11,1744,1878,1994>
<12,1714,1870,2004>
<13,1714,1848,1994>
<14,1714,1834,1994>
<15,1714,1815,1994>
<16,1714,1832,1960>
<17,1714,1815,1960>
<18,1714,1823,1960>
<19,1714,1785,1960>
<20,1714,1797,1960>
<21,1714,1828,1960>
<22,1714,1819,1960>
<23,1714,1807,1928>
<24,1714,1803,1926>
<25,1714,1797,1926>
<26,1714,1808,1910>
<27,1714,1795,1882>
<28,1714,1801,1878>
<29,1714,1783,1878>
<30,1714,1782,1878>
<31,1714,1788,1888>
<32,1714,1786,1888>
<33,1714,1779,1840>
<34,1714,1774,1926>
<35,1714,1774,1926>
<36,1714,1772,1926>
<37,1714,1765,1840>
<38,1714,1773,1926>
<39,1714,1775,1926>
<40,1714,1759,1926>
<41,1714,1770,1850>
<42,1714,1775,1840>
<43,1714,1764,1840>
<44,1714,1752,1840>
<45,1714,1752,1926>
<46,1714,1757,1926>
<47,1714,1757,1926>
<48,1714,1751,1840>
<49,1714,1747,1888>
<50,1714,1739,1786>
<51,1714,1746,1786>
<52,1714,1739,1786>
<53,1714,1745,1786>
<54,1714,1748,1786>
<55,1714,1755,1786>
<56,1714,1747,1786>
<57,1714,1743,1786>
<58,1714,1739,1802>
<59,1714,1733,1786>
<60,1714,1732,1786>
<61,1714,1732,1786>
<62,1714,1734,1786>
<63,1714,1733,1786>
<64,1714,1732,1786>
<65,1714,1731,1786>
<66,1714,1731,1786>
<67,1714,1732,1786>
<68,1714,1733,1786>
<69,1714,1731,1714>
<70,1714,1731,1714>
<71,1706,1731,1714>
<72,1706,1730,1714>
<73,1706,1730,1714>
<74,1706,1729,1728>
<75,1706,1730,1852>
<76,1706,1728,1728>
<77,1706,1728,1728>
<78,1706,1727,1728>
<79,1706,1727,1728>
<80,1706,1725,1728>
<81,1706,1726,1728>
<82,1706,1726,1728>
<83,1706,1726,1798>
<84,1706,1726,1800>
<85,1706,1726,1742>
<86,1706,1727,1742>
<87,1706,1728,1742>
<88,1706,1729,1742>
<89,1706,1729,1742>
<90,1706,1728,1736>
<91,1706,1729,1736>
<92,1706,1729,1736>
<93,1706,1726,1736>
<94,1706,1725,1736>
<95,1706,1725,1736>
<96,1706,1726,1766>
<97,1706,1729,1766>
<98,1706,1724,1766>
<99,1706,1724,1742>
<100,1706,1726,1742>
Best: [8 10 5 6 11 12 2 7 3 1 4 9],1706

5 uruchomienie
<1,1728,1896,2022>
<2,1728,1902,2022>
<3,1728,1900,2022>
<4,1728,1891,2022>
<5,1728,1883,1968>
<6,1728,1874,1958>
<7,1728,1888,1948>
<8,1728,1877,1986>
<9,1716,1882,1948>
<10,1716,1869,1960>
<11,1716,1837,1938>
<12,1716,1809,1954>
<13,1716,1826,1940>
<14,1716,1830,1932>
<15,1702,1832,1944>
<16,1702,1810,1930>
<17,1702,1816,1930>
<18,1702,1809,1930>
<19,1702,1822,1934>
<20,1702,1798,1928>
<21,1702,1793,1928>
<22,1702,1786,1928>
<23,1702,1781,1928>
<24,1702,1783,1928>
<25,1702,1777,1928>
<26,1702,1792,1928>
<27,1702,1793,1928>
<28,1690,1769,1944>
<29,1690,1773,1928>
<30,1690,1756,1924>
<31,1690,1764,1924>
<32,1690,1758,1924>
<33,1690,1779,1928>
<34,1690,1790,1928>
<35,1690,1786,1928>
<36,1690,1759,1924>
<37,1690,1757,1924>
<38,1690,1749,1924>
<39,1690,1733,1928>
<40,1690,1720,1924>
<41,1690,1739,1924>
<42,1690,1743,1924>
<43,1690,1741,1928>
<44,1690,1733,1924>
<45,1690,1729,1924>
<46,1690,1737,1924>
<47,1690,1741,1924>
<48,1690,1741,1924>
<49,1690,1732,1830>
<50,1690,1732,1818>
<51,1690,1733,1818>
<52,1690,1737,1818>
<53,1690,1730,1818>
<54,1690,1716,1778>
<55,1690,1717,1778>
<56,1690,1722,1778>
<57,1690,1715,1778>
<58,1690,1713,1766>
<59,1690,1710,1766>
<60,1690,1710,1766>
<61,1690,1707,1766>
<62,1690,1707,1754>
<63,1690,1710,1754>
<64,1690,1709,1756>
<65,1690,1710,1754>
<66,1690,1710,1754>
<67,1690,1708,1754>
<68,1690,1708,1754>
<69,1690,1707,1754>
<70,1690,1706,1690>
<71,1690,1706,1690>
<72,1690,1706,1690>
<73,1690,1706,1690>
<74,1690,1706,1690>
<75,1690,1707,1734>
<76,1690,1706,1690>
<77,1690,1706,1690>
<78,1690,1706,1690>
<79,1690,1706,1690>
<80,1690,1706,1690>
<81,1690,1706,1690>
<82,1690,1706,1690>
<83,1690,1706,1690>
<84,1690,1706,1690>
<85,1690,1706,1690>
<86,1690,1706,1690>
<87,1690,1706,1690>
<88,1690,1706,1690>
<89,1690,1706,1690>
<90,1690,1706,1690>
<91,1690,1707,1746>
<92,1690,1708,1786>
<93,1690,1709,1778>
<94,1690,1706,1690>
<95,1690,1706,1690>
<96,1690,1706,1690>
<97,1690,1706,1690>
<98,1690,1706,1690>
<99,1690,1706,1690>
<100,1690,1706,1690>
Best: [8 10 12 2 11 7 6 5 3 1 4 9],1690

6 uruchomienie
<1,1760,1889,2010>
<2,1760,1901,2006>
<3,1760,1871,2006>
<4,1760,1868,2006>
<5,1760,1871,2006>
<6,1760,1859,2006>
<7,1760,1850,2006>
<8,1726,1836,1952>
<9,1726,1829,1992>
<10,1726,1811,2000>
<11,1726,1804,1918>
<12,1726,1807,1946>
<13,1726,1820,1934>
<14,1726,1813,1918>
<15,1726,1797,1918>
<16,1726,1805,1918>
<17,1726,1812,1924>
<18,1726,1827,1946>
<19,1726,1809,1928>
<20,1726,1819,1928>
<21,1726,1831,1946>
<22,1726,1819,1946>
<23,1726,1828,1946>
<24,1726,1843,1946>
<25,1726,1832,1946>
<26,1726,1821,1932>
<27,1726,1830,1932>
<28,1726,1839,1932>
<29,1726,1835,1918>
<30,1726,1831,1918>
<31,1726,1824,1918>
<32,1726,1828,1886>
<33,1726,1824,1886>
<34,1726,1819,1886>
<35,1726,1807,1886>
<36,1726,1807,1886>
<37,1726,1793,1886>
<38,1726,1780,1860>
<39,1726,1761,1860>
<40,1726,1752,1860>
<41,1726,1753,1860>
<42,1726,1760,1860>
<43,1726,1761,1860>
<44,1726,1760,1830>
<45,1726,1759,1830>
<46,1726,1764,1830>
<47,1726,1766,1830>
<48,1726,1778,1830>
<49,1726,1780,1830>
<50,1726,1771,1830>
<51,1726,1775,1830>
<52,1726,1766,1830>
<53,1726,1757,1830>
<54,1726,1750,1830>
<55,1726,1747,1830>
<56,1726,1743,1726>
<57,1726,1743,1726>
<58,1726,1743,1726>
<59,1726,1743,1726>
<60,1726,1743,1726>
<61,1726,1743,1726>
<62,1726,1743,1770>
<63,1726,1747,1806>
<64,1726,1749,1792>
<65,1726,1747,1800>
<66,1726,1747,1812>
<67,1726,1747,1812>
<68,1726,1746,1806>
<69,1726,1747,1806>
<70,1726,1749,1806>
<71,1712,1746,1806>
<72,1712,1748,1808>
<73,1712,1748,1828>
<74,1712,1742,1752>
<75,1712,1744,1816>
<76,1712,1743,1816>
<77,1712,1740,1828>
<78,1712,1739,1830>
<79,1712,1737,1830>
<80,1712,1736,1830>
<81,1712,1737,1830>
<82,1712,1734,1830>
<83,1712,1735,1830>
<84,1710,1733,1830>
<85,1710,1731,1810>
<86,1710,1730,1810>
<87,1710,1728,1712>
<88,1710,1728,1712>
<89,1710,1728,1712>
<90,1710,1728,1736>
<91,1710,1728,1712>
<92,1710,1728,1784>
<93,1710,1728,1754>
<94,1710,1728,1778>
<95,1710,1728,1712>
<96,1710,1727,1712>
<97,1710,1727,1712>
<98,1710,1727,1712>
<99,1710,1727,1712>
<100,1710,1727,1712>
Best: [8 1 4 6 7 2 11 12 9 10 5 3],1694

7 uruchomienie
<1,1780,1874,1990>
<2,1756,1899,1990>
<3,1756,1881,1990>
<4,1756,1879,1978>
<5,1756,1879,1984>
<6,1756,1863,1978>
<7,1756,1854,1978>
<8,1756,1852,1924>
<9,1742,1830,1936>
<10,1742,1826,1924>
<11,1742,1818,1924>
<12,1736,1818,1924>
<13,1736,1795,1924>
<14,1736,1799,1924>
<15,1736,1783,1924>
<16,1736,1778,1874>
<17,1736,1776,1784>
<18,1736,1772,1804>
<19,1736,1773,1804>
<20,1736,1775,1820>
<21,1736,1777,1808>
<22,1736,1788,1808>
<23,1736,1784,1842>
<24,1736,1784,1842>
<25,1736,1779,1842>
<26,1736,1772,1842>
<27,1736,1768,1800>
<28,1736,1770,1800>
<29,1736,1770,1808>
<30,1736,1771,1808>
<31,1736,1772,1808>
<32,1736,1767,1784>
<33,1736,1770,1784>
<34,1736,1768,1784>
<35,1736,1767,1784>
<36,1736,1765,1808>
<37,1736,1765,1800>
<38,1736,1762,1800>
<39,1736,1765,1800>
<40,1736,1772,1800>
<41,1736,1775,1800>
<42,1736,1777,1800>
<43,1736,1775,1800>
<44,1736,1769,1800>
<45,1736,1759,1800>
<46,1736,1758,1800>
<47,1736,1756,1806>
<48,1736,1756,1802>
<49,1736,1754,1770>
<50,1736,1757,1806>
<51,1736,1755,1806>
<52,1736,1754,1770>
<53,1736,1754,1770>
<54,1736,1755,1770>
<55,1736,1755,1770>
<56,1736,1753,1776>
<57,1736,1755,1802>
<58,1736,1754,1802>
<59,1736,1755,1754>
<60,1736,1754,1754>
<61,1736,1753,1754>
<62,1736,1753,1736>
<63,1736,1753,1736>
<64,1736,1753,1736>
<65,1736,1754,1816>
<66,1736,1754,1816>
<67,1736,1753,1736>
<68,1736,1753,1736>
<69,1736,1753,1736>
<70,1736,1753,1736>
<71,1736,1753,1736>
<72,1736,1753,1736>
<73,1736,1753,1736>
<74,1736,1753,1736>
<75,1736,1753,1736>
<76,1728,1753,1736>
<77,1728,1752,1736>
<78,1714,1751,1736>
<79,1714,1751,1736>
<80,1714,1749,1736>
<81,1714,1746,1736>
<82,1714,1744,1736>
<83,1714,1744,1736>
<84,1714,1746,1736>
<85,1714,1744,1736>
<86,1714,1745,1736>
<87,1714,1740,1736>
<88,1714,1741,1736>
<89,1714,1741,1804>
<90,1714,1740,1736>
<91,1714,1740,1736>
<92,1714,1741,1736>
<93,1714,1739,1736>
<94,1714,1737,1736>
<95,1714,1732,1736>
<96,1714,1733,1830>
<97,1714,1733,1830>
<98,1714,1731,1714>
<99,1714,1731,1738>
<100,1714,1731,1714>
Best: [9 4 12 1 5 2 6 10 11 7 3 8],1714

8 uruchomienie
<1,1774,1879,1992>
<2,1774,1905,1992>
<3,1774,1892,1990>
<4,1758,1888,2010>
<5,1758,1877,2032>
<6,1750,1852,1956>
<7,1750,1837,1930>
<8,1750,1845,1964>
<9,1750,1842,1956>
<10,1750,1839,1954>
<11,1750,1830,1936>
<12,1750,1840,1968>
<13,1750,1851,1964>
<14,1750,1844,1972>
<15,1750,1836,1964>
<16,1750,1836,1964>
<17,1750,1833,1972>
<18,1750,1835,1968>
<19,1750,1834,1930>
<20,1750,1826,1930>
<21,1750,1829,1966>
<22,1750,1814,1948>
<23,1750,1817,1966>
<24,1750,1828,1962>
<25,1750,1822,1972>
<26,1750,1834,2012>
<27,1750,1832,2018>
<28,1750,1823,1972>
<29,1750,1833,1972>
<30,1750,1830,1972>
<31,1750,1832,1972>
<32,1750,1842,2018>
<33,1750,1842,2018>
<34,1750,1840,2018>
<35,1750,1841,2018>
<36,1750,1854,2018>
<37,1750,1853,1972>
<38,1750,1830,1972>
<39,1750,1843,1948>
<40,1750,1863,1968>
<41,1746,1851,1968>
<42,1746,1855,1968>
<43,1746,1857,1972>
<44,1746,1856,1962>
<45,1746,1844,1962>
<46,1746,1815,1962>
<47,1746,1805,1962>
<48,1746,1791,1896>
<49,1746,1789,1906>
<50,1746,1792,1906>
<51,1746,1801,1908>
<52,1746,1791,1908>
<53,1746,1800,1908>
<54,1746,1800,1906>
<55,1746,1798,1906>
<56,1746,1784,1948>
<57,1746,1781,1906>
<58,1746,1777,1906>
<59,1746,1772,1906>
<60,1746,1776,1906>
<61,1746,1773,1906>
<62,1746,1780,1912>
<63,1746,1776,1906>
<64,1746,1769,1906>
<65,1746,1772,1906>
<66,1746,1768,1906>
<67,1746,1766,1906>
<68,1746,1772,1906>
<69,1746,1772,1906>
<70,1746,1771,1906>
<71,1746,1764,1754>
<72,1746,1764,1754>
<73,1746,1767,1766>
<74,1746,1768,1778>
<75,1746,1767,1806>
<76,1746,1767,1766>
<77,1746,1767,1774>
<78,1746,1768,1770>
<79,1746,1767,1774>
<80,1746,1766,1774>
<81,1746,1768,1774>
<82,1746,1766,1774>
<83,1746,1766,1774>
<84,1746,1767,1774>
<85,1746,1767,1774>
<86,1746,1768,1774>
<87,1746,1768,1830>
<88,1746,1766,1774>
<89,1746,1766,1774>
<90,1746,1764,1764>
<91,1746,1764,1766>
<92,1746,1764,1766>
<93,1746,1763,1766>
<94,1746,1764,1766>
<95,1746,1763,1766>
<96,1746,1763,1756>
<97,1746,1764,1756>
<98,1746,1763,1764>
<99,1746,1763,1746>
<100,1746,1763,1746>
Best: [3 12 2 8 1 5 7 11 10 6 4 9],1746

9 uruchomienie
<1,1752,1883,1986>
<2,1752,1904,1992>
<3,1752,1890,1992>
<4,1752,1891,1994>
<5,1752,1885,1994>
<6,1752,1875,1994>
<7,1752,1857,2008>
<8,1748,1864,1994>
<9,1748,1843,1994>
<10,1748,1844,1940>
<11,1748,1858,1986>
<12,1748,1864,2020>
<13,1748,1864,1942>
<14,1748,1844,1942>
<15,1748,1834,1942>
<16,1748,1837,1942>
<17,1748,1835,1942>
<18,1748,1836,1942>
<19,1748,1877,1942>
<20,1748,1864,1942>
<21,1748,1855,1970>
<22,1748,1828,1942>
<23,1748,1834,1942>
<24,1748,1828,1950>
<25,1748,1823,1950>
<26,1748,1820,1950>
<27,1748,1813,1942>
<28,1748,1800,1942>
<29,1748,1800,1942>
<30,1748,1825,1946>
<31,1748,1805,1942>
<32,1748,1801,1942>
<33,1748,1790,1906>
<34,1748,1782,1906>
<35,1748,1778,1852>
<36,1748,1772,1852>
<37,1744,1769,1852>
<38,1744,1767,1852>
<39,1744,1766,1774>
<40,1744,1767,1774>
<41,1744,1768,1774>
<42,1744,1766,1774>
<43,1744,1766,1774>
<44,1744,1766,1774>
<45,1744,1766,1774>
<46,1744,1768,1872>
<47,1744,1770,1872>
<48,1744,1768,1856>
<49,1744,1767,1778>
<50,1744,1764,1768>
<51,1744,1763,1768>
<52,1744,1767,1768>
<53,1744,1764,1762>
<54,1744,1764,1762>
<55,1744,1763,1762>
<56,1744,1762,1762>
<57,1744,1761,1748>
<58,1744,1761,1748>
<59,1744,1762,1758>
<60,1744,1761,1748>
<61,1744,1761,1748>
<62,1744,1773,1776>
<63,1744,1776,1776>
<64,1744,1775,1776>
<65,1744,1773,1776>
<66,1744,1775,1812>
<67,1744,1776,1776>
<68,1744,1771,1788>
<69,1744,1770,1788>
<70,1744,1768,1776>
<71,1744,1767,1782>
<72,1744,1767,1812>
<73,1744,1768,1776>
<74,1744,1769,1788>
<75,1744,1770,1788>
<76,1744,1769,1788>
<77,1744,1768,1788>
<78,1744,1769,1776>
<79,1744,1772,1776>
<80,1744,1775,1776>
<81,1744,1773,1776>
<82,1744,1774,1776>
<83,1744,1772,1776>
<84,1744,1772,1776>
<85,1744,1768,1776>
<86,1744,1764,1776>
<87,1744,1763,1776>
<88,1744,1762,1776>
<89,1744,1761,1744>
<90,1744,1761,1744>
<91,1744,1761,1744>
<92,1744,1761,1744>
<93,1744,1761,1762>
<94,1744,1761,1758>
<95,1744,1762,1758>
<96,1744,1761,1746>
<97,1736,1761,1746>
<98,1736,1761,1746>
<99,1736,1760,1752>
<100,1736,1759,1744>
Best: [3 4 5 10 12 1 2 6 9 7 11 8],1736

10 uruchomienie
<1,1780,1883,1976>
<2,1780,1900,1976>
<3,1780,1887,1938>
<4,1780,1876,1952>
<5,1766,1871,1936>
<6,1766,1873,1938>
<7,1766,1859,1966>
<8,1766,1855,1946>
<9,1766,1848,1940>
<10,1766,1841,1948>
<11,1744,1849,1936>
<12,1744,1841,1952>
<13,1738,1830,1948>
<14,1718,1817,1930>
<15,1718,1818,1930>
<16,1718,1817,1930>
<17,1718,1804,1926>
<18,1718,1802,1926>
<19,1718,1805,1926>
<20,1710,1793,1930>
<21,1716,1786,1926>
<22,1716,1776,1890>
<23,1716,1777,1892>
<24,1716,1792,1892>
<25,1716,1771,1890>
<26,1716,1773,1890>
<27,1716,1773,1890>
<28,1716,1764,1870>
<29,1716,1764,1834>
<30,1716,1756,1842>
<31,1716,1754,1834>
<32,1716,1745,1834>
<33,1716,1741,1834>
<34,1716,1736,1876>
<35,1710,1733,1738>
<36,1710,1733,1718>
<37,1710,1732,1718>
<38,1710,1732,1730>
<39,1710,1731,1730>
<40,1710,1733,1736>
<41,1710,1731,1730>
<42,1710,1730,1730>
<43,1710,1729,1718>
<44,1710,1729,1718>
<45,1710,1728,1750>
<46,1710,1728,1750>
<47,1710,1730,1750>
<48,1710,1728,1750>
<49,1710,1728,1762>
<50,1710,1727,1716>
<51,1710,1727,1716>
<52,1710,1728,1738>
<53,1710,1728,1786>
<54,1710,1728,1786>
<55,1710,1729,1786>
<56,1710,1733,1786>
<57,1710,1729,1786>
<58,1710,1731,1786>
<59,1710,1729,1786>
<60,1710,1729,1786>
<61,1710,1738,1786>
<62,1710,1736,1786>
<63,1710,1743,1786>
<64,1710,1746,1786>
<65,1710,1749,1786>
<66,1710,1746,1786>
<67,1710,1740,1786>
<68,1710,1735,1786>
<69,1710,1729,1786>
<70,1710,1728,1786>
<71,1710,1728,1786>
<72,1710,1727,1710>
<73,1710,1727,1710>
<74,1710,1727,1710>
<75,1710,1727,1710>
<76,1710,1727,1710>
<77,1710,1727,1710>
<78,1710,1727,1710>
<79,1710,1727,1710>
<80,1710,1727,1710>
<81,1710,1727,1710>
<82,1710,1727,1710>
<83,1710,1727,1710>
<84,1710,1727,1710>
<85,1710,1727,1710>
<86,1710,1727,1710>
<87,1710,1727,1746>
<88,1710,1727,1746>
<89,1710,1727,1710>
<90,1710,1727,1710>
<91,1710,1727,1776>
<92,1710,1727,1710>
<93,1710,1727,1710>
<94,1710,1727,1710>
<95,1710,1727,1710>
<96,1710,1727,1710>
<97,1710,1727,1710>
<98,1710,1727,1710>
<99,1710,1727,1710>
<100,1710,1727,1710>
Best: [3 8 2 6 7 1 12 11 10 5 9 4],1710

Najlepsze wyniki
Best: [3 2 7 5 6 12 9 4 10 11 1 8],1732
Best: [9 4 1 7 11 6 10 12 8 5 2 3],1688
Best: [4 9 1 7 6 2 11 12 8 10 5 3],1682
Best: [8 10 5 6 11 12 2 7 3 1 4 9],1706
Best: [8 10 12 2 11 7 6 5 3 1 4 9],1690
Best: [8 1 4 6 7 2 11 12 9 10 5 3],1694
Best: [9 4 12 1 5 2 6 10 11 7 3 8],1714
Best: [3 12 2 8 1 5 7 11 10 6 4 9],1746
Best: [3 4 5 10 12 1 2 6 9 7 11 8],1736
Best: [3 8 2 6 7 1 12 11 10 5 9 4],1710
