Plik: ./data/had16.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>
<42,3968,4109,4244>
<43,3968,4083,4218>
<44,3968,4076,4198>
<45,3968,4062,4186>
<46,3968,4068,4194>
<47,3968,4070,4194>
<48,3968,4060,4218>
<49,3968,4085,4222>
<50,3968,4077,4218>
<51,3968,4078,4236>
<52,3968,4066,4238>
<53,3968,4058,4238>
<54,3968,4064,4238>
<55,3968,4066,4214>
<56,3968,4060,4214>
<57,3968,4080,4214>
<58,3966,4060,4214>
<59,3966,4034,4214>
<60,3966,4039,4200>
<61,3966,4037,4200>
<62,3966,4033,4230>
<63,3966,4029,4138>
<64,3966,4024,4138>
<65,3966,4028,4138>
<66,3966,4041,4184>
<67,3966,4029,4184>
<68,3966,4033,4130>
<69,3956,4026,4074>
<70,3956,4023,4074>
<71,3956,4019,4074>
<72,3956,4015,4054>
<73,3956,4012,4010>
<74,3956,4012,4066>
<75,3956,4010,4040>
<76,3956,4010,4040>
<77,3920,4013,4040>
<78,3920,4008,4040>
<79,3920,4001,4040>
<80,3920,3995,4042>
<81,3920,4000,4042>
<82,3920,4000,4042>
<83,3920,3997,4042>
<84,3920,3989,4044>
<85,3920,3986,4042>
<86,3910,3979,4042>
<87,3910,3979,4042>
<88,3910,3987,4044>
<89,3910,3981,4042>
<90,3910,3976,4040>
<91,3910,3977,4024>
<92,3910,3973,4010>
<93,3910,3967,4024>
<94,3910,3957,4152>
<95,3910,3954,3984>
<96,3910,3952,3974>
<97,3910,3950,3974>
<98,3910,3953,4038>
<99,3910,3951,4078>
<100,3910,3951,4142>
Best: [4 16 14 9 15 8 6 11 1 7 10 12 5 13 2 3],3846

3 uruchomienie
<1,4006,4227,4420>
<2,4000,4265,4424>
<3,4000,4251,4386>
<4,4000,4236,4416>
<5,4000,4214,4382>
<6,4000,4205,4356>
<7,4000,4188,4320>
<8,4000,4180,4286>
<9,4000,4196,4386>
<10,3964,4194,4346>
<11,3964,4184,4340>
<12,3962,4186,4340>
<13,3960,4168,4324>
<14,3960,4172,4330>
<15,3960,4189,4334>
<16,3960,4181,4362>
<17,3960,4168,4398>
<18,3960,4118,4312>
<19,3960,4134,4284>
<20,3960,4124,4314>
<21,3928,4128,4266>
<22,3928,4123,4266>
<23,3928,4104,4262>
<24,3928,4107,4276>
<25,3928,4128,4280>
<26,3928,4100,4280>
<27,3914,4094,4264>
<28,3914,4106,4264>
<29,3914,4098,4250>
<30,3914,4070,4196>
<31,3914,4041,4192>
<32,3914,4035,4192>
<33,3914,4025,4192>
<34,3914,4034,4146>
<35,3914,4031,4140>
<36,3914,4022,4132>
<37,3914,4001,4126>
<38,3914,4002,4068>
<39,3914,4002,4204>
<40,3914,3993,4068>
<41,3914,3990,4058>
<42,3914,3994,4078>
<43,3914,3995,4068>
<44,3914,3990,4068>
<45,3914,4006,4078>
<46,3914,4001,4078>
<47,3914,4000,4210>
<48,3914,3991,4078>
<49,3914,3984,4108>
<50,3914,3987,4210>
<51,3914,4007,4210>
<52,3914,3993,4102>
<53,3914,4003,4102>
<54,3914,3989,4102>
<55,3914,3996,4112>
<56,3914,3986,4102>
<57,3914,3995,4102>
<58,3914,3984,4112>
<59,3914,3983,4112>
<60,3914,3984,4112>
<61,3914,3985,4112>
<62,3914,3983,4068>
<63,3914,3972,4068>
<64,3914,3970,4032>
<65,3914,3984,4032>
<66,3914,3973,4032>
<67,3914,3987,4032>
<68,3874,3974,4060>
<69,3874,3983,4032>
<70,3874,3990,4032>
<71,3874,4002,4058>
<72,3874,4021,4072>
<73,3874,4037,4080>
<74,3874,4048,4152>
<75,3874,4045,4108>
<76,3874,4054,4096>
<77,3874,4065,4150>
<78,3874,4070,4118>
<79,3874,4062,4136>
<80,3874,4053,4162>
<81,3874,4047,4162>
<82,3874,4048,4118>
<83,3874,4048,4162>
<84,3874,4046,4130>
<85,3874,4033,4130>
<86,3874,4029,4130>
<87,3874,4019,4146>
<88,3874,4002,4130>
<89,3874,4000,4130>
<90,3874,3994,4130>
<91,3874,4005,4130>
<92,3874,3989,4130>
<93,3874,3960,4130>
<94,3874,3952,3986>
<95,3874,3954,3986>
<96,3874,3952,4040>
<97,3874,3951,4040>
<98,3874,3955,4040>
<99,3874,3952,4040>
<100,3874,3958,4040>
Best: [3 6 14 2 7 5 11 8 1 12 10 9 16 4 13 15],3874

4 uruchomienie
<1,4034,4212,4414>
<2,4026,4263,4410>
<3,3998,4242,4398>
<4,3998,4228,4398>
<5,3998,4222,4400>
<6,3980,4221,4400>
<7,3978,4232,4358>
<8,3968,4225,4358>
<9,3968,4201,4346>
<10,3968,4196,4398>
<11,3968,4178,4378>
<12,3968,4194,4344>
<13,3956,4174,4340>
<14,3956,4158,4340>
<15,3956,4145,4340>
<16,3956,4163,4352>
<17,3956,4152,4340>
<18,3956,4142,4308>
<19,3940,4150,4338>
<20,3940,4128,4340>
<21,3940,4082,4352>
<22,3940,4082,4352>
<23,3940,4103,4352>
<24,3940,4082,4352>
<25,3940,4101,4312>
<26,3940,4092,4320>
<27,3940,4099,4320>
<28,3940,4058,4280>
<29,3940,4052,4252>
<30,3940,4030,4226>
<31,3940,4017,4162>
<32,3940,4024,4162>
<33,3940,4014,4118>
<34,3940,4018,4124>
<35,3940,4025,4124>
<36,3940,4013,4126>
<37,3940,4010,4140>
<38,3940,3998,4118>
<39,3940,3998,4118>
<40,3940,3990,4052>
<41,3940,3998,4126>
<42,3940,4009,4126>
<43,3940,4014,4122>
<44,3940,4007,4032>
<45,3940,3997,4088>
<46,3940,4008,4032>
<47,3940,4009,4080>
<48,3940,4010,4084>
<49,3940,4013,4176>
<50,3940,4019,4140>
<51,3940,4018,4260>
<52,3940,4012,4162>
<53,3940,4012,4162>
<54,3940,4000,4032>
<55,3940,4010,4060>
<56,3940,3998,4060>
<57,3940,3999,4032>
<58,3940,3997,4084>
<59,3940,4001,4032>
<60,3940,4009,4056>
<61,3940,3996,4032>
<62,3940,3999,4032>
<63,3940,3995,4140>
<64,3940,4000,4148>
<65,3940,4014,4142>
<66,3940,4018,4142>
<67,3940,4016,4142>
<68,3940,4015,4164>
<69,3940,4004,4140>
<70,3940,3996,4140>
<71,3940,4000,4128>
<72,3940,3995,4042>
<73,3940,4003,4176>
<74,3940,4011,4176>
<75,3940,4002,4156>
<76,3940,3994,4026>
<77,3940,3994,4018>
<78,3940,4000,4018>
<79,3940,3993,4018>
<80,3940,3991,4054>
<81,3940,3996,4054>
<82,3940,3989,4018>
<83,3940,3989,4018>
<84,3940,3991,4012>
<85,3940,3989,4092>
<86,3940,3996,4092>
<87,3940,4002,4138>
<88,3940,3996,4012>
<89,3940,4003,4092>
<90,3940,4002,4078>
<91,3940,4004,4078>
<92,3940,4002,4076>
<93,3940,3995,4076>
<94,3940,4022,4126>
<95,3940,4031,4144>
<96,3940,4033,4132>
<97,3940,4031,4158>
<98,3940,4026,4132>
<99,3940,4033,4132>
<100,3934,4037,4146>
Best: [8 3 14 1 13 6 2 5 15 7 12 16 4 9 10 11],3934

5 uruchomienie
<1,4020,4222,4392>
<2,4020,4265,4396>
<3,4004,4251,4418>
<4,4004,4238,4418>
<5,3996,4194,4440>
<6,3978,4184,4436>
<7,3978,4146,4392>
<8,3954,4151,4336>
<9,3954,4134,4346>
<10,3948,4152,4370>
<11,3948,4121,4346>
<12,3922,4100,4306>
<13,3922,4108,4248>
<14,3922,4092,4262>
<15,3922,4087,4300>
<16,3916,4097,4300>
<17,3916,4069,4258>
<18,3916,4041,4258>
<19,3916,4046,4258>
<20,3916,4043,4258>
<21,3916,4033,4230>
<22,3916,4019,4178>
<23,3916,4024,4186>
<24,3916,4017,4196>
<25,3914,4034,4178>
<26,3914,4037,4180>
<27,3914,4022,4194>
<28,3914,4004,4122>
<29,3914,4011,4140>
<30,3914,4018,4100>
<31,3914,4008,4100>
<32,3914,3998,4112>
<33,3908,3996,4112>
<34,3908,3987,4100>
<35,3884,3974,4100>
<36,3884,3971,4052>
<37,3876,3979,4068>
<38,3876,3985,4104>
<39,3876,3978,4128>
<40,3876,3990,4216>
<41,3876,3986,4110>
<42,3876,4016,4110>
<43,3876,4019,4110>
<44,3876,4033,4104>
<45,3876,4012,4104>
<46,3876,4004,4068>
<47,3876,4008,4092>
<48,3876,4001,4104>
<49,3866,4015,4104>
<50,3866,4028,4104>
<51,3866,4035,4104>
<52,3866,4051,4104>
<53,3866,4044,4104>
<54,3866,4041,4186>
<55,3866,4056,4186>
<56,3866,4036,4120>
<57,3866,4029,4104>
<58,3866,4041,4104>
<59,3866,4046,4104>
<60,3866,4023,4104>
<61,3866,4003,4104>
<62,3866,3996,4104>
<63,3866,3984,4068>
<64,3866,3982,4188>
<65,3866,3987,4188>
<66,3866,4007,4188>
<67,3866,4018,4144>
<68,3866,4045,4164>
<69,3866,4040,4144>
<70,3866,4052,4144>
<71,3866,4070,4144>
<72,3866,4067,4144>
<73,3866,4078,4144>
<74,3866,4061,4128>
<75,3866,4032,4128>
<76,3866,4045,4128>
<77,3866,4051,4128>
<78,3866,4033,4128>
<79,3866,4013,4112>
<80,3866,4015,4114>
<81,3856,4015,4138>
<82,3856,4006,4138>
<83,3856,4002,4108>
<84,3846,4008,4138>
<85,3842,4005,4138>
<86,3842,4004,4138>
<87,3842,3997,4138>
<88,3842,3990,4130>
<89,3842,3989,4142>
<90,3842,3968,4142>
<91,3842,3958,4142>
<92,3842,3951,4100>
<93,3842,3939,4100>
<94,3842,3945,4082>
<95,3842,3954,4096>
<96,3842,3938,4028>
<97,3842,3932,4066>
<98,3842,3912,4028>
<99,3842,3903,4028>
<100,3842,3898,4114>
Best: [4 16 15 9 8 11 7 6 1 14 12 10 2 3 5 13],3782

6 uruchomienie
<1,4024,4213,4442>
<2,4006,4254,4436>
<3,3998,4231,4436>
<4,3998,4227,4386>
<5,3952,4202,4336>
<6,3952,4183,4350>
<7,3948,4157,4350>
<8,3882,4135,4350>
<9,3882,4114,4360>
<10,3874,4098,4380>
<11,3874,4078,4238>
<12,3874,4074,4252>
<13,3874,4096,4258>
<14,3874,4080,4244>
<15,3862,4085,4328>
<16,3862,4078,4336>
<17,3862,4058,4336>
<18,3862,4058,4318>
<19,3862,4050,4318>
<20,3862,4056,4238>
<21,3854,4033,4248>
<22,3854,4055,4248>
<23,3854,4030,4274>
<24,3850,4028,4248>
<25,3850,4022,4186>
<26,3850,4019,4212>
<27,3850,4008,4186>
<28,3826,4032,4232>
<29,3826,4020,4186>
<30,3826,4020,4206>
<31,3826,3992,4196>
<32,3826,3977,4226>
<33,3826,3954,4182>
<34,3826,3955,4146>
<35,3826,3946,4126>
<36,3826,3937,4126>
<37,3826,3958,4126>
<38,3826,3952,4126>
<39,3826,3947,4122>
<40,3826,3959,4186>
<41,3826,3952,4186>
<42,3826,3930,4186>
<43,3826,3946,4182>
<44,3826,3932,4182>
<45,3826,3915,4182>
<46,3826,3887,4074>
<47,3826,3894,4074>
<48,3826,3895,4056>
<49,3826,3890,3984>
<50,3826,3910,4052>
<51,3826,3921,4106>
<52,3826,3916,4060>
<53,3826,3908,4164>
<54,3826,3885,4054>
<55,3826,3872,3970>
<56,3826,3874,3894>
<57,3814,3877,3940>
<58,3814,3877,4098>
<59,3814,3872,4022>
<60,3814,3879,4022>
<61,3814,3876,4022>
<62,3814,3881,3904>
<63,3814,3888,4006>
<64,3814,3894,3958>
<65,3814,3893,3904>
<66,3814,3887,3958>
<67,3814,3885,3980>
<68,3814,3890,3958>
<69,3814,3886,3908>
<70,3814,3887,3958>
<71,3814,3886,3958>
<72,3804,3892,4242>
<73,3804,3883,4018>
<74,3804,3879,3958>
<75,3804,3883,3958>
<76,3804,3883,4052>
<77,3804,3885,3984>
<78,3804,3878,3958>
<79,3804,3883,3944>
<80,3804,3890,3984>
<81,3804,3885,3944>
<82,3804,3881,3984>
<83,3804,3880,3984>
<84,3804,3879,3940>
<85,3804,3874,3984>
<86,3804,3859,3984>
<87,3804,3860,4040>
<88,3804,3855,4088>
<89,3804,3854,3944>
<90,3804,3854,3944>
<91,3804,3855,3944>
<92,3804,3855,3944>
<93,3804,3849,3880>
<94,3804,3851,3980>
<95,3804,3851,3926>
<96,3804,3865,4008>
<97,3804,3876,4048>
<98,3804,3871,4000>
<99,3804,3868,4170>
<100,3804,3874,4170>
Best: [3 2 5 10 12 8 11 16 13 15 6 7 14 9 1 4],3804

7 uruchomienie
<1,4032,4233,4424>
<2,4012,4277,4380>
<3,3966,4230,4380>
<4,3966,4201,4390>
<5,3926,4198,4396>
<6,3922,4147,4396>
<7,3922,4150,4328>
<8,3904,4130,4294>
<9,3904,4120,4294>
<10,3904,4136,4418>
<11,3886,4100,4386>
<12,3886,4091,4292>
<13,3882,4076,4292>
<14,3882,4082,4260>
<15,3882,4070,4256>
<16,3882,4039,4260>
<17,3848,4048,4250>
<18,3848,4031,4156>
<19,3848,4036,4196>
<20,3848,4034,4144>
<21,3848,4023,4160>
<22,3848,4020,4140>
<23,3848,4016,4122>
<24,3848,4045,4170>
<25,3848,3995,4132>
<26,3848,4024,4124>
<27,3848,4012,4202>
<28,3848,4017,4202>
<29,3848,4010,4194>
<30,3848,3986,4166>
<31,3848,3996,4180>
<32,3848,4001,4208>
<33,3848,4009,4250>
<34,3848,4017,4208>
<35,3832,4021,4208>
<36,3832,4007,4208>
<37,3832,3985,4208>
<38,3832,3976,4208>
<39,3832,3991,4130>
<40,3832,3974,4130>
<41,3832,3962,4098>
<42,3832,3943,4100>
<43,3832,3938,4098>
<44,3832,3933,4076>
<45,3832,3949,4222>
<46,3832,3935,4222>
<47,3832,3939,4034>
<48,3832,3934,4040>
<49,3832,3919,4034>
<50,3832,3906,4018>
<51,3832,3897,4018>
<52,3832,3894,4018>
<53,3832,3890,4018>
<54,3832,3882,4014>
<55,3832,3876,4000>
<56,3832,3878,4000>
<57,3832,3880,4036>
<58,3832,3877,3936>
<59,3832,3880,4050>
<60,3832,3881,3936>
<61,3832,3875,3908>
<62,3832,3875,3908>
<63,3832,3880,4024>
<64,3832,3877,3908>
<65,3832,3874,3908>
<66,3832,3873,3908>
<67,3832,3873,3908>
<68,3832,3872,3896>
<69,3832,3871,3890>
<70,3832,3871,3850>
<71,3832,3872,4034>
<72,3832,3875,4148>
<73,3832,3874,4016>
<74,3832,3870,3850>
<75,3832,3871,3944>
<76,3832,3871,3906>
<77,3832,3870,3832>
<78,3832,3870,3832>
<79,3820,3870,3832>
<80,3820,3870,3832>
<81,3820,3872,4064>
<82,3820,3869,3944>
<83,3820,3872,3944>
<84,3820,3872,3944>
<85,3820,3877,3944>
<86,3820,3876,3996>
<87,3820,3865,3900>
<88,3820,3868,3944>
<89,3820,3866,3944>
<90,3820,3865,3944>
<91,3820,3871,3970>
<92,3820,3871,3958>
<93,3820,3862,3944>
<94,3820,3858,3832>
<95,3820,3862,3956>
<96,3820,3858,3856>
<97,3818,3859,3908>
<98,3818,3858,3820>
<99,3818,3858,3852>
<100,3818,3859,3958>
Best: [8 13 5 15 2 6 10 12 3 14 16 7 1 9 11 4],3818

8 uruchomienie
<1,3976,4240,4482>
<2,3976,4290,4466>
<3,3974,4253,4402>
<4,3974,4245,4438>
<5,3974,4221,4402>
<6,3974,4229,4386>
<7,3974,4159,4334>
<8,3974,4154,4328>
<9,3974,4152,4292>
<10,3968,4153,4276>
<11,3968,4158,4274>
<12,3958,4174,4316>
<13,3958,4180,4274>
<14,3958,4176,4378>
<15,3958,4163,4298>
<16,3958,4150,4268>
<17,3958,4158,4308>
<18,3958,4146,4308>
<19,3958,4146,4256>
<20,3958,4119,4284>
<21,3958,4125,4298>
<22,3958,4127,4286>
<23,3958,4126,4286>
<24,3958,4109,4210>
<25,3958,4120,4220>
<26,3958,4116,4208>
<27,3958,4107,4202>
<28,3958,4078,4196>
<29,3958,4063,4160>
<30,3934,4066,4140>
<31,3934,4065,4122>
<32,3924,4049,4116>
<33,3924,4046,4144>
<34,3924,4028,4144>
<35,3918,4015,4084>
<36,3918,4028,4084>
<37,3918,4015,4066>
<38,3918,4011,4092>
<39,3914,3996,4092>
<40,3914,3979,4046>
<41,3914,3976,4014>
<42,3908,3988,4132>
<43,3904,3979,4032>
<44,3904,3976,4030>
<45,3904,3972,4026>
<46,3904,3972,4026>
<47,3904,3966,4026>
<48,3904,3965,4024>
<49,3904,3962,4024>
<50,3904,3957,3958>
<51,3904,3956,3958>
<52,3904,3956,4010>
<53,3904,3958,4114>
<54,3904,3953,4010>
<55,3904,3952,4016>
<56,3904,3955,4130>
<57,3904,3965,4174>
<58,3904,3971,4130>
<59,3904,3972,4138>
<60,3904,3966,4188>
<61,3904,3970,4138>
<62,3904,3952,4138>
<63,3904,3954,4148>
<64,3904,3960,4148>
<65,3904,3961,4148>
<66,3904,3962,4148>
<67,3904,3979,4148>
<68,3904,3993,4148>
<69,3904,4005,4148>
<70,3904,3998,4148>
<71,3904,3996,4148>
<72,3904,4021,4154>
<73,3904,4007,4148>
<74,3904,4027,4138>
<75,3904,4004,4138>
<76,3898,3994,4138>
<77,3898,3997,4180>
<78,3898,4007,4180>
<79,3888,4016,4180>
<80,3888,4025,4238>
<81,3888,4043,4214>
<82,3888,4058,4222>
<83,3888,4056,4238>
<84,3888,4044,4222>
<85,3888,4061,4238>
<86,3888,4051,4238>
<87,3888,4049,4238>
<88,3888,4053,4222>
<89,3888,4049,4222>
<90,3888,4038,4222>
<91,3888,4061,4224>
<92,3888,4036,4168>
<93,3888,4002,4146>
<94,3888,4005,4146>
<95,3888,3994,4102>
<96,3888,3994,4112>
<97,3888,3991,4102>
<98,3888,3980,4062>
<99,3888,3983,4094>
<100,3888,3972,4098>
Best: [3 14 10 6 2 15 5 11 13 8 7 12 16 4 1 9],3888

9 uruchomienie
<1,4002,4220,4374>
<2,4002,4245,4356>
<3,4002,4235,4342>
<4,3976,4228,4350>
<5,3976,4210,4368>
<6,3976,4203,4368>
<7,3976,4176,4338>
<8,3976,4190,4368>
<9,3976,4170,4400>
<10,3976,4151,4322>
<11,3976,4159,4330>
<12,3976,4157,4330>
<13,3974,4147,4330>
<14,3966,4118,4328>
<15,3966,4085,4310>
<16,3966,4075,4310>
<17,3948,4058,4222>
<18,3948,4063,4248>
<19,3948,4061,4212>
<20,3946,4037,4168>
<21,3946,4029,4124>
<22,3946,4029,4124>
<23,3946,4024,4124>
<24,3946,4026,4106>
<25,3946,4028,4106>
<26,3946,4031,4106>
<27,3946,4026,4106>
<28,3946,4026,4124>
<29,3946,4013,4118>
<30,3946,4011,4084>
<31,3946,4013,4170>
<32,3946,4007,4084>
<33,3942,4007,4084>
<34,3942,4000,4052>
<35,3942,4002,4046>
<36,3942,3999,4038>
<37,3942,4005,4024>
<38,3930,4000,4020>
<39,3930,3999,4050>
<40,3930,4002,4064>
<41,3922,3993,4070>
<42,3922,4000,4054>
<43,3922,3999,4066>
<44,3922,4002,4066>
<45,3922,4017,4072>
<46,3922,4023,4072>
<47,3922,4027,4094>
<48,3922,4034,4200>
<49,3908,4041,4200>
<50,3908,4032,4196>
<51,3908,4023,4152>
<52,3908,4023,4136>
<53,3908,4060,4136>
<54,3908,4048,4136>
<55,3908,4054,4136>
<56,3908,4041,4136>
<57,3908,4035,4114>
<58,3908,4046,4118>
<59,3908,4048,4136>
<60,3908,4041,4108>
<61,3908,4046,4118>
<62,3908,4060,4136>
<63,3908,4076,4136>
<64,3908,4074,4136>
<65,3908,4038,4118>
<66,3908,4042,4118>
<67,3888,4043,4136>
<68,3888,4042,4114>
<69,3852,4038,4096>
<70,3852,4023,4092>
<71,3852,4031,4206>
<72,3852,4040,4240>
<73,3852,4044,4240>
<74,3852,4034,4176>
<75,3852,4018,4170>
<76,3852,4018,4176>
<77,3852,3994,4176>
<78,3852,3980,4086>
<79,3852,3942,4092>
<80,3852,3940,4086>
<81,3852,3919,4086>
<82,3852,3914,4086>
<83,3852,3923,4086>
<84,3852,3902,4086>
<85,3852,3898,4062>
<86,3852,3899,4006>
<87,3816,3900,4006>
<88,3816,3898,3956>
<89,3816,3899,3932>
<90,3816,3907,3980>
<91,3816,3906,3964>
<92,3816,3900,3940>
<93,3816,3897,3962>
<94,3816,3894,4108>
<95,3816,3903,3962>
<96,3816,3901,3962>
<97,3816,3905,3962>
<98,3816,3899,4218>
<99,3816,3882,4032>
<100,3816,3882,4068>
Best: [13 8 10 5 2 7 11 12 3 14 6 1 16 4 15 9],3816

10 uruchomienie
<1,3956,4237,4426>
<2,3956,4283,4496>
<3,3954,4262,4504>
<4,3936,4206,4504>
<5,3936,4149,4412>
<6,3936,4169,4426>
<7,3936,4196,4426>
<8,3924,4194,4426>
<9,3924,4197,4426>
<10,3898,4185,4368>
<11,3898,4185,4404>
<12,3898,4201,4360>
<13,3898,4156,4360>
<14,3898,4133,4360>
<15,3878,4146,4360>
<16,3878,4166,4406>
<17,3878,4143,4318>
<18,3876,4160,4350>
<19,3862,4136,4290>
<20,3862,4129,4322>
<21,3848,4107,4296>
<22,3848,4115,4384>
<23,3848,4101,4246>
<24,3848,4073,4296>
<25,3848,4080,4280>
<26,3848,4064,4302>
<27,3848,4005,4250>
<28,3848,4008,4290>
<29,3848,3980,4290>
<30,3834,3970,4290>
<31,3834,3965,4132>
<32,3834,3952,4112>
<33,3834,3957,4088>
<34,3834,3949,4088>
<35,3834,3943,4098>
<36,3834,3958,4102>
<37,3834,3968,4134>
<38,3834,3946,4102>
<39,3834,3947,4080>
<40,3834,3945,4080>
<41,3834,3934,4080>
<42,3834,3929,4108>
<43,3834,3913,4064>
<44,3834,3903,4046>
<45,3816,3909,4038>
<46,3816,3912,4068>
<47,3792,3908,4078>
<48,3792,3903,4078>
<49,3792,3911,4126>
<50,3792,3914,4106>
<51,3792,3913,4106>
<52,3792,3893,4106>
<53,3792,3889,4106>
<54,3792,3859,4106>
<55,3792,3869,4106>
<56,3792,3880,4106>
<57,3792,3895,4106>
<58,3792,3892,4080>
<59,3792,3919,4080>
<60,3792,3924,4080>
<61,3792,3920,4080>
<62,3792,3927,4098>
<63,3792,3918,4106>
<64,3792,3906,4080>
<65,3792,3905,4128>
<66,3792,3905,4244>
<67,3792,3926,4100>
<68,3792,3891,4082>
<69,3792,3929,4082>
<70,3792,3928,4082>
<71,3792,3907,4094>
<72,3792,3932,4124>
<73,3792,3914,4158>
<74,3792,3895,4210>
<75,3792,3882,4080>
<76,3792,3863,4006>
<77,3792,3842,3912>
<78,3792,3844,4204>
<79,3792,3840,3978>
<80,3792,3836,3910>
<81,3792,3831,3828>
<82,3792,3832,3828>
<83,3792,3832,3834>
<84,3792,3831,3834>
<85,3792,3830,3800>
<86,3792,3829,3792>
<87,3792,3829,3792>
<88,3792,3829,3792>
<89,3792,3829,3792>
<90,3792,3829,3792>
<91,3792,3829,3792>
<92,3792,3829,3792>
<93,3792,3831,3986>
<94,3792,3829,3792>
<95,3792,3829,3792>
<96,3792,3832,3996>
<97,3792,3832,3996>
<98,3792,3856,4060>
<99,3792,3842,4060>
<100,3792,3844,4060>
Best: [3 10 2 13 12 6 11 7 5 14 15 8 1 4 16 9],3792
